value,function_name,node_name,replica_id
deploy,resnet50-inference,nx_10,140687577426016
deploy,resnet50-inference-downtown,nano_3,140687577426880
deploy,resnet50-inference-suburb,nx_3,140687577708672
deploy,resnet50-inference-industrial,nano_17,140687577709632
deploy,speech-inference,rockpi_30,140687577710496
deploy,speech-inference-downtown,rockpi_30,140687577826304
startup,speech-inference-downtown,rockpi_30,140687577826304
setup,speech-inference-downtown,rockpi_30,140687577826304
deploy,speech-inference-suburb,rockpi_8,140687577827264
deploy,resnet50-preprocessing,rockpi_8,140687577828224
deploy,resnet50-training,nano_15,140687577829184
deploy,resnet50-training-downtown,nano_26,140687577830144
deploy,python-pi,nx_10,140687577831104
deploy,python-pi-downtown,coral_1,140687577832064
deploy,python-pi-suburb,coral_3,140687577833024
deploy,fio,rpi3_3,140687577833984
deploy,fio-downtown,rpi3_3,140687577834944
startup,fio-downtown,rpi3_3,140687577834944
setup,fio-downtown,rpi3_3,140687577834944
finish,fio-downtown,rpi3_3,140687577834944
deploy,fio-suburb,rpi3_4,140687577835904
startup,fio,rpi3_3,140687577833984
setup,fio,rpi3_3,140687577833984
finish,fio,rpi3_3,140687577833984
startup,fio-suburb,rpi3_4,140687577835904
setup,fio-suburb,rpi3_4,140687577835904
finish,fio-suburb,rpi3_4,140687577835904
startup,python-pi-downtown,coral_1,140687577832064
setup,python-pi-downtown,coral_1,140687577832064
finish,python-pi-downtown,coral_1,140687577832064
startup,python-pi-suburb,coral_3,140687577833024
setup,python-pi-suburb,coral_3,140687577833024
finish,python-pi-suburb,coral_3,140687577833024
startup,speech-inference,rockpi_30,140687577710496
setup,speech-inference,rockpi_30,140687577710496
startup,speech-inference-suburb,rockpi_8,140687577827264
setup,speech-inference-suburb,rockpi_8,140687577827264
startup,resnet50-inference-downtown,nano_3,140687577426880
setup,resnet50-inference-downtown,nano_3,140687577426880
startup,resnet50-inference-suburb,nx_3,140687577708672
setup,resnet50-inference-suburb,nx_3,140687577708672
startup,resnet50-inference-industrial,nano_17,140687577709632
setup,resnet50-inference-industrial,nano_17,140687577709632
startup,resnet50-training,nano_15,140687577829184
setup,resnet50-training,nano_15,140687577829184
finish,resnet50-training,nano_15,140687577829184
startup,resnet50-training-downtown,nano_26,140687577830144
setup,resnet50-training-downtown,nano_26,140687577830144
finish,resnet50-training-downtown,nano_26,140687577830144
finish,speech-inference-downtown,rockpi_30,140687577826304
startup,python-pi,nx_10,140687577831104
setup,python-pi,nx_10,140687577831104
finish,python-pi,nx_10,140687577831104
startup,resnet50-inference,nx_10,140687577426016
setup,resnet50-inference,nx_10,140687577426016
startup,resnet50-preprocessing,rockpi_8,140687577828224
setup,resnet50-preprocessing,rockpi_8,140687577828224
finish,resnet50-preprocessing,rockpi_8,140687577828224
finish,speech-inference,rockpi_30,140687577710496
finish,speech-inference-suburb,rockpi_8,140687577827264
finish,resnet50-inference,nx_10,140687577426016
finish,resnet50-inference-industrial,nano_17,140687577709632
finish,resnet50-inference-downtown,nano_3,140687577426880
finish,resnet50-inference-suburb,nx_3,140687577708672
