deployment_name,timestamp,avg_response_time,avg_execution_time,avg_wait_time,wait_percentage,high_wait_count,sample_count
resnet50-inference,40,532.237600459321,523.5583701836188,8.679230275702192,1.6307059606859826,2,105
resnet50-inference,40,532.237600459321,523.5583701836188,8.679230275702192,1.6307059606859826,2,105
resnet50-inference-downtown,40,763.4874735137847,740.4209441921047,23.066529321679987,3.021205995105763,1,26
resnet50-inference-downtown,40,763.4874735137847,740.4209441921047,23.066529321679987,3.021205995105763,1,26
resnet50-inference-suburb,40,383.5588353756095,383.5588353756095,0.0,0.0,0,24
resnet50-inference-suburb,40,383.5588353756095,383.5588353756095,0.0,0.0,0,24
resnet50-inference-industrial,40,714.3722703238733,714.3722703238733,0.0,0.0,0,16
resnet50-inference-industrial,40,714.3722703238733,714.3722703238733,0.0,0.0,0,16
speech-inference,40,3814.6904461437784,3814.6904461437784,0.0,0.0,0,15
speech-inference,40,3814.6904461437784,3814.6904461437784,0.0,0.0,0,15
speech-inference-downtown,40,3817.629295541693,3817.629295541693,0.0,0.0,0,8
speech-inference-downtown,40,3817.629295541693,3817.629295541693,0.0,0.0,0,8
speech-inference-suburb,40,3869.262437417117,3869.262437417117,0.0,0.0,0,3
speech-inference-suburb,40,3869.262437417117,3869.262437417117,0.0,0.0,0,3
resnet50-preprocessing,40,11450.903376553526,6639.2994594785705,4811.6039170749555,42.019426405492425,8,11
resnet50-preprocessing,40,11450.903376553526,6639.2994594785705,4811.6039170749555,42.019426405492425,8,11
python-pi,40,1170.609456137434,1170.609456137434,0.0,0.0,0,139
python-pi,40,1170.609456137434,1170.609456137434,0.0,0.0,0,139
python-pi-downtown,40,1230.016431343276,1230.016431343276,0.0,0.0,0,49
python-pi-downtown,40,1230.016431343276,1230.016431343276,0.0,0.0,0,49
python-pi-suburb,40,1129.4764176856968,1129.4764176856968,0.0,0.0,0,53
python-pi-suburb,40,1129.4764176856968,1129.4764176856968,0.0,0.0,0,53
resnet50-inference,45,531.7619243958343,512.3721546309678,19.389769764866603,3.646325333822359,2,47
resnet50-inference,45,531.7619243958343,512.3721546309678,19.389769764866603,3.646325333822359,2,47
resnet50-inference-downtown,45,812.2383752547235,762.2608950577501,49.97748019697331,6.153055767809547,1,12
resnet50-inference-downtown,45,812.2383752547235,762.2608950577501,49.97748019697331,6.153055767809547,1,12
resnet50-inference-suburb,45,385.5616570564955,385.5616570564955,0.0,0.0,0,6
resnet50-inference-suburb,45,385.5616570564955,385.5616570564955,0.0,0.0,0,6
resnet50-inference-industrial,45,749.4606735727363,749.4606735727363,0.0,0.0,0,4
resnet50-inference-industrial,45,749.4606735727363,749.4606735727363,0.0,0.0,0,4
speech-inference,45,3769.5066995846105,3769.5066995846105,0.0,0.0,0,1
speech-inference,45,3769.5066995846105,3769.5066995846105,0.0,0.0,0,1
speech-inference-downtown,45,3769.5066995846105,3769.5066995846105,0.0,0.0,0,1
speech-inference-downtown,45,3769.5066995846105,3769.5066995846105,0.0,0.0,0,1
python-pi,45,1136.717218301812,1136.717218301812,0.0,0.0,0,56
python-pi,45,1136.717218301812,1136.717218301812,0.0,0.0,0,56
python-pi-downtown,45,1173.4447599870389,1173.4447599870389,0.0,0.0,0,15
python-pi-downtown,45,1173.4447599870389,1173.4447599870389,0.0,0.0,0,15
python-pi-suburb,45,1132.5202315620206,1132.5202315620206,0.0,0.0,0,24
python-pi-suburb,45,1132.5202315620206,1132.5202315620206,0.0,0.0,0,24
resnet50-inference,75,544.0243026625246,544.0243026625246,0.0,0.0,0,104
resnet50-inference,75,544.0243026625246,544.0243026625246,0.0,0.0,0,104
resnet50-inference-downtown,75,598.0582327063793,598.0582327063793,0.0,0.0,0,22
resnet50-inference-downtown,75,598.0582327063793,598.0582327063793,0.0,0.0,0,22
resnet50-inference-suburb,75,597.0248532047975,597.0248532047975,0.0,0.0,0,25
resnet50-inference-suburb,75,597.0248532047975,597.0248532047975,0.0,0.0,0,25
resnet50-inference-industrial,75,518.3353587079249,518.3353587079249,0.0,0.0,0,21
resnet50-inference-industrial,75,518.3353587079249,518.3353587079249,0.0,0.0,0,21
speech-inference,75,3800.3487520524395,3800.3487520524395,0.0,0.0,0,21
speech-inference,75,3800.3487520524395,3800.3487520524395,0.0,0.0,0,21
speech-inference-downtown,75,3812.0002611381437,3812.0002611381437,0.0,0.0,0,5
speech-inference-downtown,75,3812.0002611381437,3812.0002611381437,0.0,0.0,0,5
speech-inference-suburb,75,3822.35111375878,3822.35111375878,0.0,0.0,0,5
speech-inference-suburb,75,3822.35111375878,3822.35111375878,0.0,0.0,0,5
resnet50-preprocessing,75,16635.616809580115,7222.440640276926,9413.17616930319,56.58447340457092,3,9
resnet50-preprocessing,75,16635.616809580115,7222.440640276926,9413.17616930319,56.58447340457092,3,9
python-pi,75,1130.4227508620443,1130.4227508620443,0.0,0.0,0,117
python-pi,75,1130.4227508620443,1130.4227508620443,0.0,0.0,0,117
python-pi-downtown,75,1189.8491522846527,1189.8491522846527,0.0,0.0,0,41
python-pi-downtown,75,1189.8491522846527,1189.8491522846527,0.0,0.0,0,41
python-pi-suburb,75,1104.8271871975862,1104.8271871975862,0.0,0.0,0,43
python-pi-suburb,75,1104.8271871975862,1104.8271871975862,0.0,0.0,0,43
resnet50-inference,80,535.1405380086848,535.1405380086848,0.0,0.0,0,53
resnet50-inference,80,535.1405380086848,535.1405380086848,0.0,0.0,0,53
resnet50-inference-downtown,80,609.1052938944082,609.1052938944082,0.0,0.0,0,11
resnet50-inference-downtown,80,609.1052938944082,609.1052938944082,0.0,0.0,0,11
resnet50-inference-suburb,80,599.822452648727,599.822452648727,0.0,0.0,0,8
resnet50-inference-suburb,80,599.822452648727,599.822452648727,0.0,0.0,0,8
