value,name,function_id
deploy,resnet50-inference,140082693732432
deploy,speech-inference,140082693733488
deploy,resnet50-preprocessing,140082693734752
deploy,resnet50-training,140082693735568
deploy,python-pi,140082693736768
deploy,fio,140082693737584
