value,name,image,function_id,node
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140329645935104,nano_21
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140329645936304,tx2_0
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140329645937504,tx2_1
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140329645938704,nano_9
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,140329645939904,nano_16
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,140329645941104,nano_15
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140329645942304,nano_0
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140329645943504,nano_0
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140329645935104,nano_1
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140329645938704,nano_17
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,140329645939904,nano_19
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,140329645941104,nano_14
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140329645942304,nano_20
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140329645943504,nano_20
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140329645935104,nano_8
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140329645938704,nano_12
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,140329645939904,tx2_2
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,140329645941104,tx2_3
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140329645942304,nano_10
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140329645943504,nano_10
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140329645935104,nano_13
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140329645938704,nano_18
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,140329645939904,nano_22
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,140329645941104,nx_0
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140329645942304,nx_0
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140329645943504,nx_1
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140329645935104,nx_0
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140329645938704,tx2_4
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,140329645939904,nx_1
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,140329645941104,nx_1
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140329645942304,nano_11
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140329645943504,nano_11
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140329645935104,tx2_5
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140329645938704,tx2_6
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,140329645939904,nano_2
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140329645942304,nano_3
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140329645943504,nano_3
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140329645935104,nano_4
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140329645938704,nano_5
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,140329645939904,nano_6
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140329645942304,nano_7
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140329645943504,nano_7
