value,name,function_id
deploy,resnet50-inference,140329645934768
deploy,resnet50-inference-downtown,140329645935824
deploy,resnet50-inference-suburb,140329645937024
deploy,resnet50-inference-industrial,140329645938224
deploy,resnet50-inference-residential,140329645939424
deploy,resnet50-inference-commercial,140329645940624
deploy,resnet50-training,140329645941824
deploy,resnet50-training-downtown,140329645943024
