value,name,function_id
deploy,resnet50-inference,139627343415520
deploy,resnet50-inference-downtown,139627343416576
deploy,resnet50-inference-suburb,139627343417776
deploy,resnet50-inference-industrial,139627343418976
deploy,resnet50-inference-residential,139627343420176
deploy,resnet50-inference-commercial,139627343421376
deploy,resnet50-training,139627343422576
deploy,resnet50-training-downtown,139627343423776
