value,function_name,node_name,replica_id
deploy,resnet50-inference,nano_21,139627343355120
deploy,resnet50-inference-downtown,tx2_0,139627343355984
deploy,resnet50-inference-suburb,tx2_1,139627343627648
deploy,resnet50-inference-industrial,nano_9,139627343628608
deploy,resnet50-inference-residential,nano_16,139627343629568
deploy,resnet50-inference-commercial,nano_15,139627343630528
deploy,resnet50-training,nano_0,139627343631488
deploy,resnet50-training-downtown,nano_0,139627343632448
startup,resnet50-training-downtown,nano_0,139627343632448
setup,resnet50-training-downtown,nano_0,139627343632448
finish,resnet50-training-downtown,nano_0,139627343632448
startup,resnet50-inference,nano_21,139627343355120
setup,resnet50-inference,nano_21,139627343355120
startup,resnet50-inference-downtown,tx2_0,139627343355984
setup,resnet50-inference-downtown,tx2_0,139627343355984
startup,resnet50-inference-suburb,tx2_1,139627343627648
setup,resnet50-inference-suburb,tx2_1,139627343627648
startup,resnet50-inference-industrial,nano_9,139627343628608
setup,resnet50-inference-industrial,nano_9,139627343628608
startup,resnet50-inference-residential,nano_16,139627343629568
setup,resnet50-inference-residential,nano_16,139627343629568
startup,resnet50-inference-commercial,nano_15,139627343630528
setup,resnet50-inference-commercial,nano_15,139627343630528
startup,resnet50-training,nano_0,139627343631488
setup,resnet50-training,nano_0,139627343631488
finish,resnet50-training,nano_0,139627343631488
deploy,resnet50-inference,nano_1,139627342970736
deploy,resnet50-inference-industrial,nano_17,139627341323696
deploy,resnet50-inference-residential,nano_19,139627341324656
deploy,resnet50-inference-commercial,nano_14,139627341325376
deploy,resnet50-training,nano_20,139627341326144
deploy,resnet50-training-downtown,nano_20,139627341326912
startup,resnet50-training-downtown,nano_20,139627341326912
setup,resnet50-training-downtown,nano_20,139627341326912
finish,resnet50-training-downtown,nano_20,139627341326912
startup,resnet50-inference,nano_1,139627342970736
setup,resnet50-inference,nano_1,139627342970736
startup,resnet50-inference-industrial,nano_17,139627341323696
setup,resnet50-inference-industrial,nano_17,139627341323696
startup,resnet50-inference-residential,nano_19,139627341324656
setup,resnet50-inference-residential,nano_19,139627341324656
startup,resnet50-inference-commercial,nano_14,139627341325376
setup,resnet50-inference-commercial,nano_14,139627341325376
startup,resnet50-training,nano_20,139627341326144
setup,resnet50-training,nano_20,139627341326144
finish,resnet50-training,nano_20,139627341326144
finish,resnet50-inference,nano_21,139627343355120
finish,resnet50-inference-downtown,tx2_0,139627343355984
finish,resnet50-inference-commercial,nano_15,139627343630528
finish,resnet50-inference-industrial,nano_9,139627343628608
finish,resnet50-inference-suburb,tx2_1,139627343627648
finish,resnet50-inference-residential,nano_16,139627343629568
deploy,resnet50-inference,nano_8,139627340953152
deploy,resnet50-inference-industrial,nano_12,139627339273296
deploy,resnet50-inference-residential,tx2_2,139627339274256
deploy,resnet50-inference-commercial,tx2_3,139627339274976
deploy,resnet50-training,nano_10,139627339275744
deploy,resnet50-training-downtown,nano_10,139627339276512
startup,resnet50-training-downtown,nano_10,139627339276512
setup,resnet50-training-downtown,nano_10,139627339276512
finish,resnet50-training-downtown,nano_10,139627339276512
startup,resnet50-inference,nano_8,139627340953152
setup,resnet50-inference,nano_8,139627340953152
startup,resnet50-inference-industrial,nano_12,139627339273296
setup,resnet50-inference-industrial,nano_12,139627339273296
startup,resnet50-inference-residential,tx2_2,139627339274256
setup,resnet50-inference-residential,tx2_2,139627339274256
startup,resnet50-inference-commercial,tx2_3,139627339274976
setup,resnet50-inference-commercial,tx2_3,139627339274976
startup,resnet50-training,nano_10,139627339275744
setup,resnet50-training,nano_10,139627339275744
finish,resnet50-training,nano_10,139627339275744
deploy,resnet50-inference,nano_13,139627338845776
deploy,resnet50-inference-industrial,nano_18,139627336952864
deploy,resnet50-inference-residential,nano_22,139627336953824
deploy,resnet50-inference-commercial,nx_0,139627336954544
deploy,resnet50-training,nx_0,139627336955312
deploy,resnet50-training-downtown,nx_1,139627336956080
startup,resnet50-inference,nano_13,139627338845776
setup,resnet50-inference,nano_13,139627338845776
startup,resnet50-inference-industrial,nano_18,139627336952864
