value,function_name,image,replica_id,node_name,successful
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139627343355120,,
queue,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139627343355984,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139627343355120,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139627343355120,nano_21,True
queue,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,139627343627648,,
queue,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627343628608,,
queue,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627343629568,,
queue,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139627343630528,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,139627343631488,,
queue,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627343632448,,
start,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139627343355984,,
finish,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139627343355984,tx2_0,True
start,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,139627343627648,,
finish,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,139627343627648,tx2_1,True
start,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627343628608,,
finish,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627343628608,nano_9,True
start,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627343629568,,
finish,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627343629568,nano_16,True
start,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139627343630528,,
finish,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139627343630528,nano_15,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139627343631488,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139627343631488,nano_0,True
start,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627343632448,,
finish,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627343632448,nano_0,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139627342970736,,
queue,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627341323696,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139627342970736,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139627342970736,nano_1,True
queue,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627341324656,,
queue,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139627341325376,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,139627341326144,,
queue,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627341326912,,
start,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627341323696,,
finish,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627341323696,nano_17,True
start,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627341324656,,
finish,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627341324656,nano_19,True
start,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139627341325376,,
finish,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139627341325376,nano_14,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139627341326144,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139627341326144,nano_20,True
start,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627341326912,,
finish,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627341326912,nano_20,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139627340953152,,
queue,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627339273296,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139627340953152,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139627340953152,nano_8,True
queue,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627339274256,,
queue,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139627339274976,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,139627339275744,,
queue,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627339276512,,
