value,name,image,function_id,node
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139627343415856,nano_21
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139627343417056,tx2_0
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,139627343418256,tx2_1
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627343419456,nano_9
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627343420656,nano_16
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139627343421856,nano_15
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139627343423056,nano_0
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627343424256,nano_0
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139627343415856,nano_1
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627343419456,nano_17
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627343420656,nano_19
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139627343421856,nano_14
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139627343423056,nano_20
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627343424256,nano_20
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139627343415856,nano_8
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627343419456,nano_12
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627343420656,tx2_2
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139627343421856,tx2_3
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139627343423056,nano_10
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627343424256,nano_10
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139627343415856,nano_13
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627343419456,nano_18
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627343420656,nano_22
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139627343421856,nx_0
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139627343423056,nx_0
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627343424256,nx_1
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139627343415856,nx_0
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627343419456,tx2_4
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627343420656,nx_1
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139627343421856,nx_1
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139627343423056,nano_11
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627343424256,nano_11
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139627343415856,tx2_5
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627343419456,tx2_6
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627343420656,nano_2
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139627343423056,nano_3
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627343424256,nano_3
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139627343415856,nano_4
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627343419456,nano_5
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627343420656,nano_6
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139627343423056,nano_7
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627343424256,nano_7
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139627343415856,xeongpu_0
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627343419456,xeongpu_1
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627343420656,xeongpu_2
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139627343423056,nano_21
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627343424256,nano_9
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139627343415856,tx2_0
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139627343417056,tx2_1
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,139627343418256,nano_16
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627343419456,nano_15
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627343420656,nano_1
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139627343421856,nano_17
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139627343423056,nano_0
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627343424256,nano_19
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139627343415856,nano_14
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139627343417056,nano_8
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,139627343418256,nano_12
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627343419456,tx2_2
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627343420656,tx2_3
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139627343421856,nano_13
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139627343423056,nano_20
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627343424256,nano_10
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139627343415856,nano_18
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,139627343418256,nano_22
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627343419456,nx_0
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627343420656,tx2_4
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139627343421856,nx_1
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139627343423056,nano_11
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627343424256,nano_2
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139627343415856,tx2_5
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,139627343418256,tx2_6
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627343419456,nano_4
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627343420656,nano_5
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139627343421856,nano_6
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139627343423056,nano_3
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627343424256,nano_7
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139627343415856,xeongpu_0
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,139627343418256,xeongpu_1
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627343419456,xeongpu_2
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627343420656,nano_21
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139627343421856,nano_9
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139627343423056,nano_16
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627343424256,nano_15
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139627343415856,nano_1
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627343419456,nano_17
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627343420656,nano_19
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139627343421856,nano_14
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139627343423056,nano_8
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627343424256,nano_12
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139627343415856,nano_13
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627343419456,nano_18
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627343420656,nano_22
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139627343421856,nano_2
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139627343423056,nano_4
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627343424256,nano_5
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139627343415856,nano_6
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139627343417056,tx2_0
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,139627343418256,tx2_1
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627343419456,tx2_2
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627343420656,tx2_3
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139627343421856,nx_0
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139627343423056,tx2_4
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627343424256,nx_1
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139627343415856,tx2_5
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139627343417056,tx2_6
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,139627343418256,xeongpu_0
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627343419456,xeongpu_1
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627343420656,xeongpu_2
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139627343421856,nano_21
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139627343423056,tx2_0
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627343424256,tx2_1
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139627343415856,nano_9
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627343419456,nano_16
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627343420656,nano_15
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139627343421856,nano_0
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139627343423056,nano_1
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627343424256,nano_17
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139627343415856,nano_19
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627343419456,nano_14
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627343420656,nano_20
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139627343421856,nano_8
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139627343423056,nano_12
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627343424256,tx2_2
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139627343415856,tx2_3
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627343419456,nano_10
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627343420656,nano_13
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139627343421856,nano_18
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139627343423056,nano_22
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627343424256,nx_0
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139627343415856,tx2_4
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627343419456,nx_1
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627343420656,tx2_5
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139627343421856,nano_11
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139627343423056,tx2_6
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627343424256,nano_2
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139627343415856,nano_3
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139627343419456,nano_4
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139627343420656,nano_5
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139627343421856,nano_6
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139627343423056,nano_7
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139627343424256,xeongpu_0
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139627343415856,xeongpu_1
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139627343417056,xeongpu_2
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-cpu,139627343418496,rpi4_12
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-cpu,139627343419696,rpi4_13
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-cpu,139627343420896,rpi3_3
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-cpu,139627343422096,rpi3_4
deploy,resnet50-training,faas-workloads/resnet-training-cpu,139627343423296,nuc_0
deploy,resnet50-training-downtown,faas-workloads/resnet-training-cpu,139627343424496,nuc_27
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,139627343416096,rpi3_5
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-cpu,139627343417296,rpi3_18
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-cpu,139627343418496,rpi3_19
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-cpu,139627343419696,rpi3_20
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-cpu,139627343420896,rpi4_28
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-cpu,139627343422096,rpi4_29
deploy,resnet50-training,faas-workloads/resnet-training-cpu,139627343423296,nuc_38
deploy,resnet50-training-downtown,faas-workloads/resnet-training-cpu,139627343424496,nuc_47
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,139627343416096,rpi4_26
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-cpu,139627343417296,rpi4_27
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-cpu,139627343418496,coral_1
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-cpu,139627343419696,rpi4_14
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-cpu,139627343420896,rpi4_15
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-cpu,139627343422096,rpi4_30
deploy,resnet50-training,faas-workloads/resnet-training-cpu,139627343423296,nuc_68
deploy,resnet50-training-downtown,faas-workloads/resnet-training-cpu,139627343424496,nuc_84
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,139627343416096,rpi4_31
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-cpu,139627343417296,rpi3_21
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-cpu,139627343418496,rpi3_22
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-cpu,139627343419696,rpi3_23
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-cpu,139627343420896,rpi4_4
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-cpu,139627343422096,rpi4_5
deploy,resnet50-training,faas-workloads/resnet-training-cpu,139627343423296,nuc_86
deploy,resnet50-training-downtown,faas-workloads/resnet-training-cpu,139627343424496,nuc_90
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,139627343416096,rpi3_27
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-cpu,139627343417296,rpi3_28
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-cpu,139627343418496,rpi3_29
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-cpu,139627343419696,rpi3_0
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-cpu,139627343420896,rpi3_1
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-cpu,139627343422096,rpi3_2
deploy,resnet50-training,faas-workloads/resnet-training-cpu,139627343423296,nuc_1
deploy,resnet50-training-downtown,faas-workloads/resnet-training-cpu,139627343424496,nuc_15
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,139627343416096,rpi4_24
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-cpu,139627343417296,rpi4_25
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-cpu,139627343418496,rpi4_20
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-cpu,139627343419696,rpi4_21
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-cpu,139627343420896,coral_2
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-cpu,139627343422096,rpi4_6
deploy,resnet50-training,faas-workloads/resnet-training-cpu,139627343423296,nuc_22
deploy,resnet50-training-downtown,faas-workloads/resnet-training-cpu,139627343424496,nuc_44
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,139627343416096,rpi4_7
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-cpu,139627343417296,rpi4_8
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-cpu,139627343418496,rpi4_9
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-cpu,139627343419696,rpi4_10
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-cpu,139627343420896,rpi4_11
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-cpu,139627343422096,rpi4_32
