value,name,image,function_id,node
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140659373537696,nx_0
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140659373538896,nano_15
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140659373540160,nano_17
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140659373541360,nano_0
deploy,speech-inference,faas-workloads/speech-inference-tflite,140659373542800,rockpi_30
deploy,speech-inference-downtown,faas-workloads/speech-inference-tflite,140659373544000,rockpi_30
deploy,speech-inference-suburb,faas-workloads/speech-inference-tflite,140659373545200,rockpi_25
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140659373546112,rockpi_25
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140659373546976,nx_12
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140659373548176,nano_1
deploy,python-pi,faas-workloads/python-pi,140659373549328,rockpi_16
deploy,python-pi-downtown,faas-workloads/python-pi,140659373550144,rockpi_16
deploy,python-pi-suburb,faas-workloads/python-pi,140659373550960,rockpi_23
deploy,python-pi-industrial,faas-workloads/python-pi,140659373551776,rockpi_23
deploy,python-pi-residential,faas-workloads/python-pi,140659373552592,nx_0
deploy,fio,faas-workloads/fio,140659373553408,rpi3_21
deploy,fio-downtown,faas-workloads/fio,140659373554224,rpi3_21
deploy,fio,faas-workloads/fio,140659373553408,rpi3_22
deploy,fio,faas-workloads/fio,140659373553408,rpi3_22
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140659373548176,nano_2
deploy,fio,faas-workloads/fio,140659373553408,rpi3_23
deploy,fio,faas-workloads/fio,140659373553408,rpi3_23
deploy,fio,faas-workloads/fio,140659373553408,rpi3_27
deploy,fio,faas-workloads/fio,140659373553408,rpi3_27
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140659373537696,nx_10
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140659373538896,nano_12
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140659373540160,nx_13
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140659373541360,nx_14
deploy,speech-inference,faas-workloads/speech-inference-tflite,140659373542800,coral_0
deploy,speech-inference-downtown,faas-workloads/speech-inference-tflite,140659373544000,rpi3_28
deploy,speech-inference-suburb,faas-workloads/speech-inference-tflite,140659373545200,rpi3_29
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140659373546976,nx_4
deploy,python-pi,faas-workloads/python-pi,140659373549328,rockpi_4
deploy,python-pi-downtown,faas-workloads/python-pi,140659373550144,rockpi_4
deploy,python-pi-suburb,faas-workloads/python-pi,140659373550960,rockpi_11
deploy,python-pi-industrial,faas-workloads/python-pi,140659373551776,rockpi_11
deploy,python-pi-residential,faas-workloads/python-pi,140659373552592,coral_1
deploy,fio,faas-workloads/fio,140659373553408,rpi3_3
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140659373537696,nx_7
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140659373538896,nano_7
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140659373540160,nano_5
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140659373541360,nano_3
deploy,speech-inference,faas-workloads/speech-inference-tflite,140659373542800,coral_2
deploy,speech-inference-downtown,faas-workloads/speech-inference-tflite,140659373544000,coral_3
deploy,speech-inference-suburb,faas-workloads/speech-inference-tflite,140659373545200,nx_12
deploy,python-pi,faas-workloads/python-pi,140659373549328,rockpi_33
deploy,python-pi-downtown,faas-workloads/python-pi,140659373550144,rockpi_33
deploy,python-pi-suburb,faas-workloads/python-pi,140659373550960,rockpi_5
deploy,python-pi-industrial,faas-workloads/python-pi,140659373551776,rockpi_5
deploy,python-pi-residential,faas-workloads/python-pi,140659373552592,rockpi_24
deploy,fio,faas-workloads/fio,140659373553408,rpi3_3
deploy,fio,faas-workloads/fio,140659373553408,rpi3_4
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140659373548176,nano_4
deploy,fio,faas-workloads/fio,140659373553408,rpi3_4
deploy,fio,faas-workloads/fio,140659373553408,rpi3_5
deploy,fio,faas-workloads/fio,140659373553408,rpi3_5
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140659373546976,nano_7
deploy,fio,faas-workloads/fio,140659373553408,rpi3_0
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140659373537696,nano_5
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140659373538896,nano_8
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140659373540160,nx_5
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140659373541360,nx_6
deploy,speech-inference,faas-workloads/speech-inference-tflite,140659373542800,coral_2
deploy,speech-inference-downtown,faas-workloads/speech-inference-tflite,140659373544000,coral_3
deploy,speech-inference-suburb,faas-workloads/speech-inference-tflite,140659373545200,nx_12
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140659373546112,rockpi_33
deploy,python-pi,faas-workloads/python-pi,140659373549328,rockpi_33
deploy,python-pi-downtown,faas-workloads/python-pi,140659373550144,rockpi_24
deploy,python-pi-suburb,faas-workloads/python-pi,140659373550960,nx_10
deploy,python-pi-industrial,faas-workloads/python-pi,140659373551776,rockpi_21
deploy,python-pi-residential,faas-workloads/python-pi,140659373552592,rockpi_21
deploy,fio,faas-workloads/fio,140659373553408,rpi3_0
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140659373537696,nano_14
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140659373538896,nx_1
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140659373540160,nano_16
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140659373541360,nx_2
deploy,speech-inference,faas-workloads/speech-inference-tflite,140659373542800,coral_3
deploy,speech-inference-suburb,faas-workloads/speech-inference-tflite,140659373545200,rockpi_27
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140659373548176,nx_3
deploy,python-pi,faas-workloads/python-pi,140659373549328,rockpi_27
deploy,python-pi-downtown,faas-workloads/python-pi,140659373550144,nx_13
deploy,python-pi-suburb,faas-workloads/python-pi,140659373550960,nx_14
deploy,python-pi-industrial,faas-workloads/python-pi,140659373551776,rockpi_0
deploy,python-pi-residential,faas-workloads/python-pi,140659373552592,rockpi_0
deploy,fio,faas-workloads/fio,140659373553408,rpi3_1
deploy,fio,faas-workloads/fio,140659373553408,rpi3_1
deploy,fio,faas-workloads/fio,140659373553408,rpi3_2
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140659373548176,nx_11
deploy,python-pi-suburb,faas-workloads/python-pi,140659373550960,coral_2
deploy,fio,faas-workloads/fio,140659373553408,rpi3_2
deploy,fio,faas-workloads/fio,140659373553408,rpi3_15
deploy,fio,faas-workloads/fio,140659373553408,rpi3_15
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140659373537696,nano_14
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140659373538896,nx_1
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140659373540160,nano_16
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140659373541360,nano_13
deploy,speech-inference,faas-workloads/speech-inference-tflite,140659373542800,coral_3
deploy,speech-inference-downtown,faas-workloads/speech-inference-tflite,140659373544000,nx_12
deploy,speech-inference-suburb,faas-workloads/speech-inference-tflite,140659373545200,rockpi_27
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140659373546112,rockpi_27
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140659373546976,nx_9
deploy,python-pi,faas-workloads/python-pi,140659373549328,nx_14
deploy,python-pi-downtown,faas-workloads/python-pi,140659373550144,rockpi_0
deploy,python-pi-suburb,faas-workloads/python-pi,140659373550960,rockpi_32
deploy,python-pi-industrial,faas-workloads/python-pi,140659373551776,rockpi_32
deploy,python-pi-residential,faas-workloads/python-pi,140659373552592,rockpi_14
deploy,fio,faas-workloads/fio,140659373553408,rpi3_16
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140659373537696,nano_9
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140659373538896,nano_10
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140659373541360,nano_19
deploy,speech-inference,faas-workloads/speech-inference-tflite,140659373542800,rockpi_14
