value,name,function_id
deploy,python-pi,140672556515232
deploy,python-pi-downtown,140672556515968
deploy,python-pi-suburb,140672556516784
deploy,python-pi-industrial,140672556517600
deploy,python-pi-residential,140672556518416
deploy,fio,140672556519232
deploy,fio-downtown,140672556520048
