value,function_name,image,replica_id,node_name,successful
queue,python-pi,faas-workloads/python-pi,140672563185024,,
queue,python-pi-downtown,faas-workloads/python-pi,140672563188672,,
start,python-pi,faas-workloads/python-pi,140672563185024,,
finish,python-pi,faas-workloads/python-pi,140672563185024,rpi4_172,True
queue,python-pi-suburb,faas-workloads/python-pi,140672554905040,,
queue,python-pi-industrial,faas-workloads/python-pi,140672554906144,,
queue,python-pi-residential,faas-workloads/python-pi,140672554907104,,
queue,fio,faas-workloads/fio,140672554908064,,
queue,fio-downtown,faas-workloads/fio,140672554909024,,
start,python-pi-downtown,faas-workloads/python-pi,140672563188672,,
finish,python-pi-downtown,faas-workloads/python-pi,140672563188672,rpi4_173,True
start,python-pi-suburb,faas-workloads/python-pi,140672554905040,,
finish,python-pi-suburb,faas-workloads/python-pi,140672554905040,rpi4_60,True
start,python-pi-industrial,faas-workloads/python-pi,140672554906144,,
finish,python-pi-industrial,faas-workloads/python-pi,140672554906144,rpi4_61,True
start,python-pi-residential,faas-workloads/python-pi,140672554907104,,
finish,python-pi-residential,faas-workloads/python-pi,140672554907104,rpi3_204,True
start,fio,faas-workloads/fio,140672554908064,,
finish,fio,faas-workloads/fio,140672554908064,rpi4_172,True
start,fio-downtown,faas-workloads/fio,140672554909024,,
finish,fio-downtown,faas-workloads/fio,140672554909024,rpi4_173,True
queue,python-pi,faas-workloads/python-pi,140672550619744,,
queue,python-pi-downtown,faas-workloads/python-pi,140672549289600,,
start,python-pi,faas-workloads/python-pi,140672550619744,,
finish,python-pi,faas-workloads/python-pi,140672550619744,coral_12,True
queue,python-pi-suburb,faas-workloads/python-pi,140672549487232,,
queue,python-pi-industrial,faas-workloads/python-pi,140672549488144,,
queue,python-pi-residential,faas-workloads/python-pi,140672549488288,,
queue,fio,faas-workloads/fio,140672549487904,,
queue,fio-downtown,faas-workloads/fio,140672549490352,,
start,python-pi-downtown,faas-workloads/python-pi,140672549289600,,
finish,python-pi-downtown,faas-workloads/python-pi,140672549289600,rpi3_205,True
start,python-pi-suburb,faas-workloads/python-pi,140672549487232,,
finish,python-pi-suburb,faas-workloads/python-pi,140672549487232,rpi3_206,True
start,python-pi-industrial,faas-workloads/python-pi,140672549488144,,
finish,python-pi-industrial,faas-workloads/python-pi,140672549488144,rockpi_62,True
start,python-pi-residential,faas-workloads/python-pi,140672549488288,,
finish,python-pi-residential,faas-workloads/python-pi,140672549488288,rockpi_62,True
start,fio,faas-workloads/fio,140672549487904,,
finish,fio,faas-workloads/fio,140672549487904,rpi4_60,True
start,fio-downtown,faas-workloads/fio,140672549490352,,
finish,fio-downtown,faas-workloads/fio,140672549490352,rpi4_61,True
queue,python-pi,faas-workloads/python-pi,140672546930592,,
queue,python-pi-downtown,faas-workloads/python-pi,140672545633424,,
start,python-pi,faas-workloads/python-pi,140672546930592,,
finish,python-pi,faas-workloads/python-pi,140672546930592,rpi3_84,True
queue,python-pi-suburb,faas-workloads/python-pi,140672545635440,,
queue,python-pi-industrial,faas-workloads/python-pi,140672545634048,,
queue,python-pi-residential,faas-workloads/python-pi,140672545634192,,
queue,fio,faas-workloads/fio,140672545849504,,
queue,fio-downtown,faas-workloads/fio,140672545849696,,
start,python-pi-downtown,faas-workloads/python-pi,140672545633424,,
finish,python-pi-downtown,faas-workloads/python-pi,140672545633424,rpi3_85,True
start,python-pi-suburb,faas-workloads/python-pi,140672545635440,,
finish,python-pi-suburb,faas-workloads/python-pi,140672545635440,rpi3_86,True
start,python-pi-industrial,faas-workloads/python-pi,140672545634048,,
finish,python-pi-industrial,faas-workloads/python-pi,140672545634048,nx_0,True
start,python-pi-residential,faas-workloads/python-pi,140672545634192,,
finish,python-pi-residential,faas-workloads/python-pi,140672545634192,nx_0,True
start,fio,faas-workloads/fio,140672545849504,,
finish,fio,faas-workloads/fio,140672545849504,rpi4_148,True
