value,name,image,function_id,node
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140014189645648,nano_0
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140014189646608,nano_1
deploy,mobilenet-inference,faas-workloads/mobilenet-inference-tpu,140014189921904,coral_0
deploy,speech-inference,faas-workloads/speech-inference-tflite,140014189334736,rpi4_24
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140014189839472,rpi4_25
