value,function_name,image,replica_id,node_name,successful
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139838904608352,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,139838904619792,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139838904608352,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139838904608352,tx2_0,True
queue,mobilenet-inference,faas-workloads/mobilenet-inference-tpu,139838904624912,,
queue,speech-inference,faas-workloads/speech-inference-tflite,139838905873552,,
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139838901043888,,
start,resnet50-training,faas-workloads/resnet-training-gpu,139838904619792,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139838904619792,nx_5,True
start,mobilenet-inference,faas-workloads/mobilenet-inference-tpu,139838904624912,,
finish,mobilenet-inference,faas-workloads/mobilenet-inference-tpu,139838904624912,coral_2,True
start,speech-inference,faas-workloads/speech-inference-tflite,139838905873552,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139838905873552,rpi4_18,True
start,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139838901043888,,
finish,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139838901043888,rpi4_19,True
