value,name,image,function_id,node
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140360572583552,nx_10
deploy,speech-inference,faas-workloads/speech-inference-tflite,140360572601440,rockpi_30
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140360572602352,rockpi_30
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140360572603216,nano_3
deploy,python-pi,faas-workloads/python-pi,140360572604368,rockpi_8
deploy,fio,faas-workloads/fio,140360572605184,rpi3_3
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140360572583552,nx_3
deploy,python-pi,faas-workloads/python-pi,140360572604368,rockpi_8
deploy,fio,faas-workloads/fio,140360572605184,rpi3_3
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140360572583552,nano_17
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140360572603216,nano_15
deploy,python-pi,faas-workloads/python-pi,140360572604368,nx_10
deploy,fio,faas-workloads/fio,140360572605184,rpi3_4
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140360572583552,nano_26
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140360572603216,nx_13
deploy,python-pi,faas-workloads/python-pi,140360572604368,coral_1
deploy,fio,faas-workloads/fio,140360572605184,rpi3_4
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140360572583552,nano_18
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140360572603216,nano_19
deploy,python-pi,faas-workloads/python-pi,140360572604368,coral_3
deploy,fio,faas-workloads/fio,140360572605184,rpi3_5
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140360572583552,nx_4
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140360572603216,nano_9
deploy,python-pi,faas-workloads/python-pi,140360572604368,rockpi_13
deploy,fio,faas-workloads/fio,140360572605184,rpi3_5
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140360572583552,nano_12
deploy,speech-inference,faas-workloads/speech-inference-tflite,140360572601440,rockpi_13
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140360572602352,nx_3
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140360572603216,nano_21
deploy,python-pi,faas-workloads/python-pi,140360572604368,rockpi_12
deploy,fio,faas-workloads/fio,140360572605184,rpi3_21
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140360572583552,nx_7
deploy,speech-inference,faas-workloads/speech-inference-tflite,140360572601440,rockpi_12
