value,function_name,node_name,replica_id
deploy,resnet50-inference,nx_10,139664774981632
deploy,resnet50-inference-downtown,nano_3,139664774982496
deploy,resnet50-inference-suburb,nx_3,139664775280672
deploy,resnet50-inference-industrial,nano_17,139664775281632
deploy,speech-inference,rockpi_30,139664775282592
deploy,speech-inference-downtown,rockpi_30,139664775365536
startup,speech-inference-downtown,rockpi_30,139664775365536
setup,speech-inference-downtown,rockpi_30,139664775365536
deploy,speech-inference-suburb,rockpi_8,139664775366496
deploy,resnet50-preprocessing,rockpi_8,139664775367456
deploy,resnet50-training,nano_15,139664775368416
deploy,resnet50-training-downtown,nano_26,139664775369376
deploy,python-pi,nx_10,139664775370336
deploy,python-pi-downtown,coral_1,139664775371296
deploy,python-pi-suburb,coral_3,139664775372256
deploy,fio,rpi3_3,139664775373216
deploy,fio-downtown,rpi3_3,139664775374176
startup,fio-downtown,rpi3_3,139664775374176
setup,fio-downtown,rpi3_3,139664775374176
finish,fio-downtown,rpi3_3,139664775374176
deploy,fio-suburb,rpi3_4,139664775375136
startup,fio,rpi3_3,139664775373216
setup,fio,rpi3_3,139664775373216
finish,fio,rpi3_3,139664775373216
startup,fio-suburb,rpi3_4,139664775375136
setup,fio-suburb,rpi3_4,139664775375136
finish,fio-suburb,rpi3_4,139664775375136
startup,python-pi-downtown,coral_1,139664775371296
setup,python-pi-downtown,coral_1,139664775371296
finish,python-pi-downtown,coral_1,139664775371296
startup,python-pi-suburb,coral_3,139664775372256
setup,python-pi-suburb,coral_3,139664775372256
finish,python-pi-suburb,coral_3,139664775372256
startup,speech-inference,rockpi_30,139664775282592
setup,speech-inference,rockpi_30,139664775282592
startup,speech-inference-suburb,rockpi_8,139664775366496
setup,speech-inference-suburb,rockpi_8,139664775366496
startup,resnet50-inference-downtown,nano_3,139664774982496
setup,resnet50-inference-downtown,nano_3,139664774982496
startup,resnet50-inference-suburb,nx_3,139664775280672
setup,resnet50-inference-suburb,nx_3,139664775280672
startup,resnet50-inference-industrial,nano_17,139664775281632
setup,resnet50-inference-industrial,nano_17,139664775281632
startup,resnet50-training,nano_15,139664775368416
setup,resnet50-training,nano_15,139664775368416
finish,resnet50-training,nano_15,139664775368416
startup,resnet50-training-downtown,nano_26,139664775369376
setup,resnet50-training-downtown,nano_26,139664775369376
finish,resnet50-training-downtown,nano_26,139664775369376
finish,speech-inference-downtown,rockpi_30,139664775365536
startup,python-pi,nx_10,139664775370336
setup,python-pi,nx_10,139664775370336
finish,python-pi,nx_10,139664775370336
startup,resnet50-inference,nx_10,139664774981632
setup,resnet50-inference,nx_10,139664774981632
startup,resnet50-preprocessing,rockpi_8,139664775367456
setup,resnet50-preprocessing,rockpi_8,139664775367456
finish,resnet50-preprocessing,rockpi_8,139664775367456
finish,speech-inference-suburb,rockpi_8,139664775366496
finish,speech-inference,rockpi_30,139664775282592
finish,resnet50-inference,nx_10,139664774981632
finish,resnet50-inference-suburb,nx_3,139664775280672
finish,resnet50-inference-industrial,nano_17,139664775281632
finish,resnet50-inference-downtown,nano_3,139664774982496
deploy,resnet50-inference,nx_13,139664764515280
deploy,resnet50-inference-downtown,nano_18,139664764724240
deploy,resnet50-inference-industrial,nano_19,139664764726544
deploy,speech-inference,rpi3_5,139664764726304
deploy,speech-inference-downtown,rockpi_13,139664764725344
deploy,speech-inference-suburb,rockpi_13,139664764727600
startup,speech-inference-suburb,rockpi_13,139664764727600
setup,speech-inference-suburb,rockpi_13,139664764727600
deploy,python-pi,nx_3,139664764729280
deploy,python-pi-downtown,rockpi_12,139664764730048
deploy,python-pi-suburb,rockpi_12,139664764731104
startup,python-pi-suburb,rockpi_12,139664764731104
setup,python-pi-suburb,rockpi_12,139664764731104
finish,python-pi-suburb,rockpi_12,139664764731104
startup,speech-inference,rpi3_5,139664764726304
setup,speech-inference,rpi3_5,139664764726304
startup,python-pi,nx_3,139664764729280
setup,python-pi,nx_3,139664764729280
finish,python-pi,nx_3,139664764729280
startup,python-pi-downtown,rockpi_12,139664764730048
setup,python-pi-downtown,rockpi_12,139664764730048
finish,python-pi-downtown,rockpi_12,139664764730048
startup,speech-inference-downtown,rockpi_13,139664764725344
setup,speech-inference-downtown,rockpi_13,139664764725344
startup,resnet50-inference,nx_13,139664764515280
setup,resnet50-inference,nx_13,139664764515280
startup,resnet50-inference-downtown,nano_18,139664764724240
setup,resnet50-inference-downtown,nano_18,139664764724240
startup,resnet50-inference-industrial,nano_19,139664764726544
setup,resnet50-inference-industrial,nano_19,139664764726544
finish,speech-inference-suburb,rockpi_13,139664764727600
finish,speech-inference,rpi3_5,139664764726304
finish,speech-inference-downtown,rockpi_13,139664764725344
finish,resnet50-inference,nx_13,139664764515280
finish,resnet50-inference-industrial,nano_19,139664764726544
finish,resnet50-inference-downtown,nano_18,139664764724240
deploy,resnet50-inference,nx_4,139664763805056
deploy,resnet50-inference-downtown,nano_9,139664761998400
deploy,resnet50-inference-industrial,nano_12,139664762000704
deploy,speech-inference,rockpi_5,139664762000464
deploy,speech-inference-downtown,rockpi_5,139664761999648
startup,speech-inference-downtown,rockpi_5,139664761999648
setup,speech-inference-downtown,rockpi_5,139664761999648
deploy,python-pi,rockpi_21,139664762001232
deploy,python-pi-downtown,rockpi_21,139664762003248
startup,python-pi-downtown,rockpi_21,139664762003248
setup,python-pi-downtown,rockpi_21,139664762003248
finish,python-pi-downtown,rockpi_21,139664762003248
deploy,python-pi-suburb,rockpi_19,139664762003968
startup,python-pi,rockpi_21,139664762001232
setup,python-pi,rockpi_21,139664762001232
finish,python-pi,rockpi_21,139664762001232
startup,python-pi-suburb,rockpi_19,139664762003968
setup,python-pi-suburb,rockpi_19,139664762003968
finish,python-pi-suburb,rockpi_19,139664762003968
startup,speech-inference,rockpi_5,139664762000464
setup,speech-inference,rockpi_5,139664762000464
finish,speech-inference-downtown,rockpi_5,139664761999648
startup,resnet50-inference,nx_4,139664763805056
setup,resnet50-inference,nx_4,139664763805056
startup,resnet50-inference-downtown,nano_9,139664761998400
setup,resnet50-inference-downtown,nano_9,139664761998400
startup,resnet50-inference-industrial,nano_12,139664762000704
