bytes,duration,source,sink,action_type
20000000,0.16802883937926297,registry,rpi3_3,docker_pull
20000000,0.16800888147884027,registry,rpi3_4,docker_pull
62000000,0.5127739734273897,registry,coral_1,docker_pull
62000000,0.5129322100875686,registry,coral_3,docker_pull
40000000,0.6581009444073068,registry,rockpi_30,docker_pull
40000000,0.6589845944147966,registry,rockpi_8,docker_pull
100000000,0.8262537400157856,registry,nano_3,docker_pull
100000000,0.8265228710841954,registry,nx_3,docker_pull
100000000,0.8260869012991994,registry,nano_17,docker_pull
100000000,0.8263484783238938,registry,nano_15,docker_pull
100000000,0.8261600683375891,registry,nano_26,docker_pull
48000000,0.8849814421925968,rockpi_4,rockpi_30,data_download
62000000,1.024231826544892,registry,nx_10,docker_pull
100000000,1.3375657336706286,registry,nx_10,docker_pull
191000000,2.226916361838082,registry,rockpi_8,docker_pull
48000000,2.0144713051914738,rockpi_4,rockpi_8,data_download
48000000,2.072352019815281,rockpi_4,rockpi_30,data_download
103000000,3.065210064736001,rockpi_4,nx_10,data_download
103000000,3.65544265126465,rockpi_4,nx_3,data_download
103000000,3.660955554621316,rockpi_4,nano_17,data_download
103000000,3.703890937578778,rockpi_4,nano_3,data_download
58000000,2.506840121899309,rockpi_4,nano_15,data_download
58000000,2.5685327639715227,rockpi_4,nano_15,data_download
58000000,2.9503109197141937,rockpi_4,nano_15,data_download
58000000,3.016782086293449,rockpi_4,nano_26,data_download
58000000,2.967914981418975,rockpi_4,nano_15,data_download
58000000,2.8111442043927664,rockpi_4,nano_26,data_download
58000000,2.4793679539919733,rockpi_4,nano_26,data_download
58000000,2.695274262254289,rockpi_4,nano_26,data_download
33000000,0.2756640487140771,registry,rpi3_5,docker_pull
62000000,0.5128292600640805,registry,nx_3,docker_pull
62000000,0.5144959121582318,registry,rockpi_12,docker_pull
40000000,0.6584632928308594,registry,rockpi_13,docker_pull
100000000,0.8261239202595192,registry,nx_13,docker_pull
100000000,0.8261834283266225,registry,nano_18,docker_pull
100000000,0.8263203844126963,registry,nano_19,docker_pull
48000000,0.9081672043734557,rockpi_4,rockpi_13,data_download
48000000,1.289776905894584,rockpi_4,rpi3_5,data_download
48000000,1.6107296011686785,rockpi_4,rockpi_13,data_download
103000000,2.4286412117226135,rockpi_4,nx_13,data_download
103000000,2.666734150924526,rockpi_4,nano_19,data_download
103000000,2.681986689682958,rockpi_4,nano_18,data_download
62000000,0.5146206852148865,registry,rockpi_21,docker_pull
62000000,0.5143679452550387,registry,rockpi_19,docker_pull
40000000,0.6581331884267385,registry,rockpi_5,docker_pull
48000000,0.7915433970091641,rockpi_4,rockpi_5,data_download
100000000,0.8261356184407731,registry,nx_4,docker_pull
100000000,0.8262571084403163,registry,nano_9,docker_pull
100000000,0.8261882294143845,registry,nano_12,docker_pull
48000000,1.3604269170033945,rockpi_4,rockpi_5,data_download
103000000,2.2990293722346635,rockpi_4,nx_4,data_download
103000000,2.5191653115599024,rockpi_4,nano_9,data_download
103000000,2.5920382922668495,rockpi_4,nano_12,data_download
62000000,0.5129230389198085,registry,nx_13,docker_pull
