value,name,function_id
deploy,resnet50-inference,140196768107104
deploy,speech-inference,140196768108160
deploy,resnet50-preprocessing,140196768109360
deploy,resnet50-training,140196768110176
deploy,python-pi,140196768111376
deploy,fio,140196768112192
