deployment_name,timestamp,avg_response_time,avg_execution_time,avg_wait_time,wait_percentage,high_wait_count,sample_count
resnet50-inference,5,1302.6423435124045,698.7553691951829,603.8869743172219,46.3586169545909,8,12
resnet50-inference,5,1302.6423435124045,698.7553691951829,603.8869743172219,46.3586169545909,8,12
python-pi,5,2008.5243067018378,2008.5243067018378,0.0,0.0,0,4
python-pi,5,2008.5243067018378,2008.5243067018378,0.0,0.0,0,4
resnet50-inference,10,1302.6423435124045,698.7553691951829,603.8869743172219,46.3586169545909,8,12
resnet50-inference,10,1302.6423435124045,698.7553691951829,603.8869743172219,46.3586169545909,8,12
python-pi,10,2008.5243067018378,2008.5243067018378,0.0,0.0,0,4
python-pi,10,2008.5243067018378,2008.5243067018378,0.0,0.0,0,4
resnet50-inference,40,5208.404505954348,565.5381515545648,4642.866354399783,89.14181586879377,51,244
resnet50-inference,40,5208.404505954348,565.5381515545648,4642.866354399783,89.14181586879377,51,244
speech-inference,40,9681.460871409865,3349.72399286735,6331.736878542516,65.40063491079788,4,13
speech-inference,40,9681.460871409865,3349.72399286735,6331.736878542516,65.40063491079788,4,13
resnet50-preprocessing,40,13689.393419496882,7708.905800607953,5980.487618888929,43.687016916113485,3,3
resnet50-preprocessing,40,13689.393419496882,7708.905800607953,5980.487618888929,43.687016916113485,3,3
python-pi,40,8756.447054625954,1187.381691057832,7569.065363568123,86.43991468628194,203,212
python-pi,40,8756.447054625954,1187.381691057832,7569.065363568123,86.43991468628194,203,212
resnet50-inference,45,5009.283233314249,563.4416334525623,4445.8415998616865,88.752050798298,23,122
resnet50-inference,45,5009.283233314249,563.4416334525623,4445.8415998616865,88.752050798298,23,122
speech-inference,45,2897.0674545062852,2897.0674545062852,0.0,0.0,0,4
speech-inference,45,2897.0674545062852,2897.0674545062852,0.0,0.0,0,4
python-pi,45,8748.886309853768,1191.4961593668945,7557.390150486873,86.3811676461617,99,103
python-pi,45,8748.886309853768,1191.4961593668945,7557.390150486873,86.3811676461617,99,103
resnet50-inference,75,2502.8185221016424,581.910964279227,1920.9075578224151,76.74977393923909,45,219
resnet50-inference,75,2502.8185221016424,581.910964279227,1920.9075578224151,76.74977393923909,45,219
speech-inference,75,7016.456545215483,3579.6729772395784,3436.7835679759037,48.98175518979654,5,20
speech-inference,75,7016.456545215483,3579.6729772395784,3436.7835679759037,48.98175518979654,5,20
resnet50-preprocessing,75,9234.004209015748,6930.9267789725345,2303.077430043213,24.941264676862197,1,7
resnet50-preprocessing,75,9234.004209015748,6930.9267789725345,2303.077430043213,24.941264676862197,1,7
python-pi,75,10436.59869758525,1264.0960083496334,9172.502689235615,87.88785460686427,88,261
python-pi,75,10436.59869758525,1264.0960083496334,9172.502689235615,87.88785460686427,88,261
resnet50-inference,80,1391.3202636293242,578.1755277416714,813.1447358876527,58.4441093214963,19,117
resnet50-inference,80,1391.3202636293242,578.1755277416714,813.1447358876527,58.4441093214963,19,117
speech-inference,80,5979.414169937034,3564.718736736731,2414.6954332003033,40.38347845748459,1,5
speech-inference,80,5979.414169937034,3564.718736736731,2414.6954332003033,40.38347845748459,1,5
python-pi,80,9187.875905318619,1222.5986034362008,7965.277301882418,86.69334875617474,34,115
python-pi,80,9187.875905318619,1222.5986034362008,7965.277301882418,86.69334875617474,34,115
resnet50-inference,110,968.7845688109396,892.7503431332191,76.03422567772053,7.84841420121327,7,185
resnet50-inference,110,968.7845688109396,892.7503431332191,76.03422567772053,7.84841420121327,7,185
speech-inference,110,3758.1502151015547,3758.1502151015547,0.0,0.0,0,20
speech-inference,110,3758.1502151015547,3758.1502151015547,0.0,0.0,0,20
resnet50-preprocessing,110,23608.099465598643,7290.753376798688,16317.346088799957,69.1175759936853,2,10
