value,function_name,node_name,replica_id
deploy,resnet50-inference,nx_14,140268877143520
deploy,speech-inference,rockpi_59,140268877144384
deploy,resnet50-preprocessing,rockpi_59,140268877466784
deploy,resnet50-training,nx_22,140268877467744
deploy,python-pi,rockpi_13,140268877468704
deploy,fio,rpi3_48,140268877469664
startup,fio,rpi3_48,140268877469664
setup,fio,rpi3_48,140268877469664
finish,fio,rpi3_48,140268877469664
startup,python-pi,rockpi_13,140268877468704
setup,python-pi,rockpi_13,140268877468704
finish,python-pi,rockpi_13,140268877468704
startup,speech-inference,rockpi_59,140268877144384
setup,speech-inference,rockpi_59,140268877144384
startup,resnet50-inference,nx_14,140268877143520
setup,resnet50-inference,nx_14,140268877143520
startup,resnet50-training,nx_22,140268877467744
setup,resnet50-training,nx_22,140268877467744
finish,resnet50-training,nx_22,140268877467744
finish,speech-inference,rockpi_59,140268877144384
finish,resnet50-inference,nx_14,140268877143520
startup,resnet50-preprocessing,rockpi_59,140268877466784
setup,resnet50-preprocessing,rockpi_59,140268877466784
finish,resnet50-preprocessing,rockpi_59,140268877466784
deploy,resnet50-inference,nano_24,140268874303472
deploy,resnet50-training,nano_38,140268872475616
deploy,python-pi,rockpi_13,140268872475856
startup,python-pi,rockpi_13,140268872475856
setup,python-pi,rockpi_13,140268872475856
finish,python-pi,rockpi_13,140268872475856
deploy,fio,rpi3_48,140268872476960
startup,fio,rpi3_48,140268872476960
setup,fio,rpi3_48,140268872476960
finish,fio,rpi3_48,140268872476960
startup,resnet50-inference,nano_24,140268874303472
setup,resnet50-inference,nano_24,140268874303472
startup,resnet50-training,nano_38,140268872475616
setup,resnet50-training,nano_38,140268872475616
finish,resnet50-training,nano_38,140268872475616
finish,resnet50-inference,nano_24,140268874303472
deploy,resnet50-inference,nx_6,140268874888000
deploy,speech-inference,coral_11,140268869801616
deploy,resnet50-training,nano_14,140268869802144
deploy,python-pi,rpi3_49,140268869803488
deploy,fio,rpi3_50,140268869804256
