value,function_name,image,replica_id,node_name,successful
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140268877143520,,
queue,speech-inference,faas-workloads/speech-inference-tflite,140268877144384,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140268877143520,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140268877143520,nx_14,True
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140268877466784,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,140268877467744,,
queue,python-pi,faas-workloads/python-pi,140268877468704,,
queue,fio,faas-workloads/fio,140268877469664,,
start,speech-inference,faas-workloads/speech-inference-tflite,140268877144384,,
finish,speech-inference,faas-workloads/speech-inference-tflite,140268877144384,rockpi_59,True
start,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140268877466784,,
finish,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140268877466784,rockpi_59,True
start,resnet50-training,faas-workloads/resnet-training-gpu,140268877467744,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,140268877467744,nx_22,True
start,python-pi,faas-workloads/python-pi,140268877468704,,
finish,python-pi,faas-workloads/python-pi,140268877468704,rockpi_13,True
start,fio,faas-workloads/fio,140268877469664,,
finish,fio,faas-workloads/fio,140268877469664,rpi3_48,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140268874303472,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,140268872475616,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140268874303472,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140268874303472,nano_24,True
queue,python-pi,faas-workloads/python-pi,140268872475856,,
queue,fio,faas-workloads/fio,140268872476960,,
start,resnet50-training,faas-workloads/resnet-training-gpu,140268872475616,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,140268872475616,nano_38,True
start,python-pi,faas-workloads/python-pi,140268872475856,,
finish,python-pi,faas-workloads/python-pi,140268872475856,rockpi_13,True
start,fio,faas-workloads/fio,140268872476960,,
finish,fio,faas-workloads/fio,140268872476960,rpi3_48,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140268874888000,,
queue,speech-inference,faas-workloads/speech-inference-tflite,140268869801616,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140268874888000,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140268874888000,nx_6,True
queue,resnet50-training,faas-workloads/resnet-training-gpu,140268869802144,,
queue,python-pi,faas-workloads/python-pi,140268869803488,,
queue,fio,faas-workloads/fio,140268869804256,,
start,speech-inference,faas-workloads/speech-inference-tflite,140268869801616,,
finish,speech-inference,faas-workloads/speech-inference-tflite,140268869801616,coral_11,True
start,resnet50-training,faas-workloads/resnet-training-gpu,140268869802144,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,140268869802144,nano_14,True
start,python-pi,faas-workloads/python-pi,140268869803488,,
finish,python-pi,faas-workloads/python-pi,140268869803488,rpi3_49,True
start,fio,faas-workloads/fio,140268869804256,,
finish,fio,faas-workloads/fio,140268869804256,rpi3_50,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140268866892080,,
queue,speech-inference,faas-workloads/speech-inference-tflite,140268865195552,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140268866892080,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140268866892080,nx_9,True
queue,resnet50-training,faas-workloads/resnet-training-gpu,140268865196080,,
queue,python-pi,faas-workloads/python-pi,140268865197424,,
queue,fio,faas-workloads/fio,140268865198192,,
start,speech-inference,faas-workloads/speech-inference-tflite,140268865195552,,
finish,speech-inference,faas-workloads/speech-inference-tflite,140268865195552,rockpi_66,True
start,resnet50-training,faas-workloads/resnet-training-gpu,140268865196080,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,140268865196080,nx_29,True
start,python-pi,faas-workloads/python-pi,140268865197424,,
finish,python-pi,faas-workloads/python-pi,140268865197424,rockpi_66,True
start,fio,faas-workloads/fio,140268865198192,,
finish,fio,faas-workloads/fio,140268865198192,rpi3_50,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140268871428432,,
queue,speech-inference,faas-workloads/speech-inference-tflite,140268862658864,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140268871428432,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140268871428432,nano_13,True
queue,resnet50-training,faas-workloads/resnet-training-gpu,140268862659392,,
queue,python-pi,faas-workloads/python-pi,140268862660736,,
queue,fio,faas-workloads/fio,140268862661504,,
start,speech-inference,faas-workloads/speech-inference-tflite,140268862658864,,
finish,speech-inference,faas-workloads/speech-inference-tflite,140268862658864,rockpi_9,True
start,resnet50-training,faas-workloads/resnet-training-gpu,140268862659392,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,140268862659392,nx_0,True
start,python-pi,faas-workloads/python-pi,140268862660736,,
finish,python-pi,faas-workloads/python-pi,140268862660736,rockpi_9,True
start,fio,faas-workloads/fio,140268862661504,,
finish,fio,faas-workloads/fio,140268862661504,rpi3_30,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140268858058128,,
queue,speech-inference,faas-workloads/speech-inference-tflite,140268858442368,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140268858058128,,
