value,name,function_id
deploy,resnet50-inference,140268877294768
deploy,speech-inference,140268877295824
deploy,resnet50-preprocessing,140268877297024
deploy,resnet50-training,140268877297840
deploy,python-pi,140268877299040
deploy,fio,140268877332688
