value,name,image,function_id,node
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140561841928320,nx_10
deploy,speech-inference,faas-workloads/speech-inference-tflite,140561841929760,rockpi_30
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140561841947120,rockpi_30
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140561841947984,nano_3
deploy,python-pi,faas-workloads/python-pi,140561841949136,rockpi_8
deploy,fio,faas-workloads/fio,140561841949952,rpi3_3
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140561841928320,nx_3
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140561841947984,nano_17
deploy,python-pi,faas-workloads/python-pi,140561841949136,rockpi_8
deploy,fio,faas-workloads/fio,140561841949952,rpi3_3
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140561841928320,nano_15
deploy,speech-inference,faas-workloads/speech-inference-tflite,140561841929760,nx_10
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140561841947984,nano_26
deploy,python-pi,faas-workloads/python-pi,140561841949136,coral_1
deploy,fio,faas-workloads/fio,140561841949952,rpi3_4
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140561841928320,nx_13
deploy,speech-inference,faas-workloads/speech-inference-tflite,140561841929760,coral_3
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140561841947984,nano_18
deploy,python-pi,faas-workloads/python-pi,140561841949136,rpi3_5
deploy,fio,faas-workloads/fio,140561841949952,rpi3_4
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140561841928320,nano_19
deploy,speech-inference,faas-workloads/speech-inference-tflite,140561841929760,rockpi_13
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140561841947984,nx_4
deploy,python-pi,faas-workloads/python-pi,140561841949136,rockpi_13
deploy,fio,faas-workloads/fio,140561841949952,rpi3_21
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140561841928320,nano_9
deploy,speech-inference,faas-workloads/speech-inference-tflite,140561841929760,nx_3
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140561841947984,nano_12
deploy,python-pi,faas-workloads/python-pi,140561841949136,rockpi_12
deploy,fio,faas-workloads/fio,140561841949952,rpi3_21
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140561841928320,nano_21
deploy,speech-inference,faas-workloads/speech-inference-tflite,140561841929760,rockpi_12
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140561841947984,nx_7
deploy,python-pi,faas-workloads/python-pi,140561841949136,rockpi_5
deploy,fio,faas-workloads/fio,140561841949952,rpi3_22
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140561841928320,nano_20
deploy,speech-inference,faas-workloads/speech-inference-tflite,140561841929760,rockpi_5
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140561841947984,nx_11
deploy,python-pi,faas-workloads/python-pi,140561841949136,rockpi_21
deploy,fio,faas-workloads/fio,140561841949952,rpi3_22
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140561841928320,nano_22
deploy,speech-inference,faas-workloads/speech-inference-tflite,140561841929760,rockpi_21
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140561841947984,nano_10
deploy,python-pi,faas-workloads/python-pi,140561841949136,rockpi_19
deploy,fio,faas-workloads/fio,140561841949952,rpi3_23
