deployment_name,timestamp,avg_response_time,avg_execution_time,avg_wait_time,wait_percentage,high_wait_count,sample_count
resnet50-inference,5,876.5516249936617,380.1565600703516,496.39506492331,56.63044260820341,20,24
resnet50-inference,5,876.5516249936617,380.1565600703516,496.39506492331,56.63044260820341,20,24
python-pi,5,1297.9757499830039,914.5662039089628,383.409546074041,29.53903769612502,4,8
python-pi,5,1297.9757499830039,914.5662039089628,383.409546074041,29.53903769612502,4,8
resnet50-inference,40,1827.5546220725716,560.4254316788177,1267.129190393754,69.334682262834,85,185
resnet50-inference,40,1827.5546220725716,560.4254316788177,1267.129190393754,69.334682262834,85,185
speech-inference,40,6291.428880435928,2954.7064016407617,3336.722478795167,53.03600409711646,6,9
speech-inference,40,6291.428880435928,2954.7064016407617,3336.722478795167,53.03600409711646,6,9
python-pi,40,12048.970656493344,1040.6689504930544,11008.301706000291,91.36300535405302,120,124
python-pi,40,12048.970656493344,1040.6689504930544,11008.301706000291,91.36300535405302,120,124
resnet50-inference,75,621.5281513075839,621.5281513075839,0.0,0.0,0,184
resnet50-inference,75,621.5281513075839,621.5281513075839,0.0,0.0,0,184
speech-inference,75,6999.912465322999,3378.965164977927,3620.9473003450717,51.728465438431584,1,13
speech-inference,75,6999.912465322999,3378.965164977927,3620.9473003450717,51.728465438431584,1,13
python-pi,75,13131.379381525627,1019.2277167809214,12112.151664744704,92.23822808581053,145,211
python-pi,75,13131.379381525627,1019.2277167809214,12112.151664744704,92.23822808581053,145,211
resnet50-inference,110,630.7954350303229,630.7954350303229,0.0,0.0,0,165
resnet50-inference,110,630.7954350303229,630.7954350303229,0.0,0.0,0,165
speech-inference,110,13782.749863933246,3499.809472847861,10282.940391085383,74.6073206914523,3,14
speech-inference,110,13782.749863933246,3499.809472847861,10282.940391085383,74.6073206914523,3,14
python-pi,110,12836.870006369934,1065.6269026916414,11771.243103678291,91.69870145788767,66,199
python-pi,110,12836.870006369934,1065.6269026916414,11771.243103678291,91.69870145788767,66,199
resnet50-inference,145,725.2251512117058,725.2251512117058,0.0,0.0,0,84
resnet50-inference,145,725.2251512117058,725.2251512117058,0.0,0.0,0,84
speech-inference,145,4082.0349914155336,3627.3627442949946,454.6722471205393,11.13837211284835,1,7
speech-inference,145,4082.0349914155336,3627.3627442949946,454.6722471205393,11.13837211284835,1,7
python-pi,145,12222.52503710833,1061.7163975968126,11160.808639511519,91.31344469024711,28,132
python-pi,145,12222.52503710833,1061.7163975968126,11160.808639511519,91.31344469024711,28,132
resnet50-inference,180,675.8110842768795,675.8110842768795,0.0,0.0,0,26
resnet50-inference,180,675.8110842768795,675.8110842768795,0.0,0.0,0,26
speech-inference,180,3268.840643878136,3268.840643878136,0.0,0.0,0,2
speech-inference,180,3268.840643878136,3268.840643878136,0.0,0.0,0,2
python-pi,180,25186.153347537605,1236.614043803371,23949.539303734233,95.09010357103908,15,58
python-pi,180,25186.153347537605,1236.614043803371,23949.539303734233,95.09010357103908,15,58
resnet50-inference,215,611.1870611772,611.1870611772,0.0,0.0,0,3
resnet50-inference,215,611.1870611772,611.1870611772,0.0,0.0,0,3
python-pi,215,72432.37908546333,1595.4328798890676,70836.94620557429,97.7973485062439,16,21
python-pi,215,72432.37908546333,1595.4328798890676,70836.94620557429,97.7973485062439,16,21
resnet50-inference,250,1045.9974986406949,1045.9974986406949,0.0,0.0,0,4
resnet50-inference,250,1045.9974986406949,1045.9974986406949,0.0,0.0,0,4
python-pi,250,39281.1157679158,1486.6823197702356,37794.43344814557,96.21527471736299,8,18
python-pi,250,39281.1157679158,1486.6823197702356,37794.43344814557,96.21527471736299,8,18
resnet50-inference,285,739.851064727472,739.851064727472,0.0,0.0,0,41
resnet50-inference,285,739.851064727472,739.851064727472,0.0,0.0,0,41
python-pi,285,1070.8126875278233,1070.8126875278233,0.0,0.0,0,62
python-pi,285,1070.8126875278233,1070.8126875278233,0.0,0.0,0,62
resnet50-inference,320,631.709722827192,631.709722827192,0.0,0.0,0,87
resnet50-inference,320,631.709722827192,631.709722827192,0.0,0.0,0,87
speech-inference,320,3233.204042328964,3233.204042328964,0.0,0.0,0,8
speech-inference,320,3233.204042328964,3233.204042328964,0.0,0.0,0,8
python-pi,320,1064.1689591374466,1064.1689591374466,0.0,0.0,0,135
python-pi,320,1064.1689591374466,1064.1689591374466,0.0,0.0,0,135
resnet50-inference,355,677.8601831956361,673.2571743414887,4.603008854147318,0.6790498938066188,1,134
resnet50-inference,355,677.8601831956361,673.2571743414887,4.603008854147318,0.6790498938066188,1,134
speech-inference,355,3458.8751672488343,3458.8751672488343,0.0,0.0,0,12
speech-inference,355,3458.8751672488343,3458.8751672488343,0.0,0.0,0,12
python-pi,355,1035.4390193966738,1035.4390193966738,0.0,0.0,0,188
python-pi,355,1035.4390193966738,1035.4390193966738,0.0,0.0,0,188
resnet50-inference,390,697.4997870738758,685.2673535009859,12.2324335728899,1.7537544526295745,2,142
resnet50-inference,390,697.4997870738758,685.2673535009859,12.2324335728899,1.7537544526295745,2,142
speech-inference,390,3493.2089380072407,3493.2089380072407,0.0,0.0,0,14
speech-inference,390,3493.2089380072407,3493.2089380072407,0.0,0.0,0,14
