FUNCTION DEPLOYMENT TIMELINE
============================

Report generated: 2025-08-22 15:38:20

Total deployment events: 4229
Number of node-function combinations: 138

Event Type Summary:
  Deployment events: 17
  Replica events: 3751
  Network events: 461

CHRONOLOGICAL TIMELINE
======================

t=   0.0s | deployment | global               | resnet50-inference        | deploy resnet50-inference
t= 889.0s | replica    | rockpi_0             | python-pi-residential     | deploy replica of python-pi-residential
t= 890.0s | replica    | rockpi_0             | python-pi-residential     | startup replica of python-pi-residential
t= 891.0s | replica    | rockpi_0             | python-pi-residential     | setup replica of python-pi-residential
t= 892.0s | replica    | rockpi_0             | python-pi-residential     | finish replica of python-pi-residential
t= 893.0s | replica    | rockpi_16            | speech-inference          | finish replica of speech-inference
t= 894.0s | replica    | rpi3_22              | speech-inference-downtown | finish replica of speech-inference-downtown
t= 895.0s | replica    | rpi3_23              | speech-inference-suburb   | finish replica of speech-inference-suburb
t= 896.0s | replica    | nano_21              | resnet50-inference        | finish replica of resnet50-inference
t= 897.0s | replica    | nano_20              | resnet50-inference-industrial | finish replica of resnet50-inference-industrial
t= 898.0s | replica    | nx_7                 | resnet50-inference-downtown | finish replica of resnet50-inference-downtown
t= 899.0s | replica    | nano_21              | resnet50-inference        | teardown replica of resnet50-inference
t= 900.0s | replica    | nx_7                 | resnet50-inference-downtown | teardown replica of resnet50-inference-downtown
t= 901.0s | replica    | nano_20              | resnet50-inference-industrial | teardown replica of resnet50-inference-industrial
t= 902.0s | replica    | rockpi_16            | speech-inference          | teardown replica of speech-inference
t= 903.0s | replica    | rpi3_22              | speech-inference-downtown | teardown replica of speech-inference-downtown
t= 904.0s | replica    | rpi3_23              | speech-inference-suburb   | teardown replica of speech-inference-suburb
t= 905.0s | replica    | rockpi_10            | python-pi                 | teardown replica of python-pi
t= 906.0s | replica    | rockpi_10            | python-pi-downtown        | teardown replica of python-pi-downtown
t= 907.0s | replica    | nx_7                 | python-pi-suburb          | teardown replica of python-pi-suburb
t= 908.0s | replica    | rockpi_0             | python-pi-industrial      | teardown replica of python-pi-industrial
t= 909.0s | replica    | rockpi_0             | python-pi-residential     | teardown replica of python-pi-residential
t= 910.0s | replica    | nx_4                 | resnet50-inference        | teardown replica of resnet50-inference
t= 911.0s | replica    | nano_9               | resnet50-inference-downtown | teardown replica of resnet50-inference-downtown
t= 912.0s | replica    | nano_12              | resnet50-inference-industrial | teardown replica of resnet50-inference-industrial
t= 913.0s | replica    | rockpi_19            | speech-inference          | teardown replica of speech-inference
t= 914.0s | replica    | rockpi_19            | speech-inference-downtown | teardown replica of speech-inference-downtown
t= 915.0s | replica    | nx_13                | speech-inference-suburb   | teardown replica of speech-inference-suburb
t= 916.0s | replica    | rockpi_16            | python-pi                 | teardown replica of python-pi
t= 917.0s | replica    | rockpi_14            | python-pi-downtown        | teardown replica of python-pi-downtown
t= 918.0s | replica    | rockpi_14            | python-pi-suburb          | teardown replica of python-pi-suburb
t= 919.0s | replica    | nx_4                 | python-pi-industrial      | teardown replica of python-pi-industrial
t= 920.0s | replica    | rpi3_21              | python-pi-residential     | teardown replica of python-pi-residential
t= 921.0s | replica    | nx_4                 | resnet50-inference        | deploy replica of resnet50-inference
t= 922.0s | replica    | nx_4                 | resnet50-inference        | startup replica of resnet50-inference
t= 923.0s | replica    | nx_4                 | resnet50-inference        | setup replica of resnet50-inference
t= 924.0s | replica    | nano_9               | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t= 925.0s | replica    | nano_9               | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t= 926.0s | replica    | nano_9               | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 927.0s | replica    | nano_12              | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 928.0s | replica    | nano_12              | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 929.0s | replica    | nano_12              | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 930.0s | replica    | rockpi_19            | speech-inference          | deploy replica of speech-inference
t= 931.0s | replica    | rockpi_19            | speech-inference          | startup replica of speech-inference
t= 932.0s | replica    | rockpi_19            | speech-inference          | setup replica of speech-inference
t= 933.0s | replica    | rockpi_19            | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 934.0s | replica    | rockpi_19            | speech-inference-downtown | startup replica of speech-inference-downtown
t= 935.0s | replica    | rockpi_19            | speech-inference-downtown | setup replica of speech-inference-downtown
t= 936.0s | replica    | nx_13                | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 937.0s | replica    | nx_13                | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 938.0s | replica    | nx_13                | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 939.0s | replica    | rockpi_16            | resnet50-preprocessing    | deploy replica of resnet50-preprocessing
t= 940.0s | replica    | rockpi_16            | resnet50-preprocessing    | startup replica of resnet50-preprocessing
t= 941.0s | replica    | rockpi_16            | resnet50-preprocessing    | setup replica of resnet50-preprocessing
t= 942.0s | replica    | rockpi_16            | resnet50-preprocessing    | finish replica of resnet50-preprocessing
t= 943.0s | replica    | rockpi_16            | python-pi                 | deploy replica of python-pi
t= 944.0s | replica    | rockpi_16            | python-pi                 | startup replica of python-pi
t= 945.0s | replica    | rockpi_16            | python-pi                 | setup replica of python-pi
t= 946.0s | replica    | rockpi_16            | python-pi                 | finish replica of python-pi
t= 947.0s | replica    | rockpi_14            | python-pi-downtown        | deploy replica of python-pi-downtown
t= 948.0s | replica    | rockpi_14            | python-pi-downtown        | startup replica of python-pi-downtown
t= 949.0s | replica    | rockpi_14            | python-pi-downtown        | setup replica of python-pi-downtown
t= 950.0s | replica    | rockpi_14            | python-pi-downtown        | finish replica of python-pi-downtown
t= 951.0s | replica    | rockpi_14            | python-pi-suburb          | deploy replica of python-pi-suburb
t= 952.0s | replica    | rockpi_14            | python-pi-suburb          | startup replica of python-pi-suburb
t= 953.0s | replica    | rockpi_14            | python-pi-suburb          | setup replica of python-pi-suburb
t= 954.0s | replica    | rockpi_14            | python-pi-suburb          | finish replica of python-pi-suburb
t= 955.0s | replica    | nx_4                 | python-pi-industrial      | deploy replica of python-pi-industrial
t= 956.0s | replica    | nx_4                 | python-pi-industrial      | startup replica of python-pi-industrial
t= 957.0s | replica    | nx_4                 | python-pi-industrial      | setup replica of python-pi-industrial
t= 958.0s | replica    | nx_4                 | python-pi-industrial      | finish replica of python-pi-industrial
t= 959.0s | replica    | rpi3_21              | python-pi-residential     | deploy replica of python-pi-residential
t= 960.0s | replica    | rpi3_21              | python-pi-residential     | startup replica of python-pi-residential
t= 961.0s | replica    | rpi3_21              | python-pi-residential     | setup replica of python-pi-residential
t= 962.0s | replica    | rpi3_21              | python-pi-residential     | finish replica of python-pi-residential
t= 963.0s | replica    | rockpi_19            | speech-inference          | finish replica of speech-inference
t= 964.0s | replica    | rockpi_19            | speech-inference-downtown | finish replica of speech-inference-downtown
t= 965.0s | replica    | nx_13                | speech-inference-suburb   | finish replica of speech-inference-suburb
t= 966.0s | replica    | nano_9               | resnet50-inference-downtown | finish replica of resnet50-inference-downtown
t= 967.0s | replica    | nano_12              | resnet50-inference-industrial | finish replica of resnet50-inference-industrial
t= 968.0s | replica    | nx_4                 | resnet50-inference        | finish replica of resnet50-inference
t= 969.0s | replica    | rockpi_16            | resnet50-preprocessing    | teardown replica of resnet50-preprocessing
t= 970.0s | replica    | nano_21              | resnet50-inference        | deploy replica of resnet50-inference
t= 971.0s | replica    | nano_21              | resnet50-inference        | startup replica of resnet50-inference
t= 972.0s | replica    | nano_21              | resnet50-inference        | setup replica of resnet50-inference
t= 973.0s | replica    | nx_7                 | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t= 974.0s | replica    | nx_7                 | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t= 975.0s | replica    | nx_7                 | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 976.0s | replica    | nano_20              | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 977.0s | replica    | nano_20              | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 978.0s | replica    | nano_20              | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 979.0s | replica    | rockpi_16            | speech-inference          | deploy replica of speech-inference
t= 980.0s | replica    | rockpi_16            | speech-inference          | startup replica of speech-inference
t= 981.0s | replica    | rockpi_16            | speech-inference          | setup replica of speech-inference
t= 982.0s | replica    | rpi3_22              | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 983.0s | replica    | rpi3_22              | speech-inference-downtown | startup replica of speech-inference-downtown
t= 984.0s | replica    | rpi3_22              | speech-inference-downtown | setup replica of speech-inference-downtown
t= 985.0s | replica    | rpi3_23              | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 986.0s | replica    | rpi3_23              | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 987.0s | replica    | rpi3_23              | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 988.0s | replica    | rockpi_10            | python-pi                 | deploy replica of python-pi
t= 989.0s | replica    | rockpi_10            | python-pi                 | startup replica of python-pi
t= 990.0s | replica    | rockpi_10            | python-pi                 | setup replica of python-pi
t= 991.0s | replica    | rockpi_10            | python-pi                 | finish replica of python-pi
t= 992.0s | replica    | rockpi_10            | python-pi-downtown        | deploy replica of python-pi-downtown
t= 993.0s | replica    | rockpi_10            | python-pi-downtown        | startup replica of python-pi-downtown
t= 994.0s | replica    | rockpi_10            | python-pi-downtown        | setup replica of python-pi-downtown
t= 995.0s | replica    | rockpi_10            | python-pi-downtown        | finish replica of python-pi-downtown
t= 996.0s | replica    | nx_7                 | python-pi-suburb          | deploy replica of python-pi-suburb
t= 997.0s | replica    | nx_7                 | python-pi-suburb          | startup replica of python-pi-suburb
t= 998.0s | replica    | nx_7                 | python-pi-suburb          | setup replica of python-pi-suburb
t= 999.0s | replica    | nx_7                 | python-pi-suburb          | finish replica of python-pi-suburb
t=1000.0s | replica    | rockpi_0             | python-pi-industrial      | deploy replica of python-pi-industrial
t=1001.0s | replica    | rockpi_0             | python-pi-industrial      | startup replica of python-pi-industrial
t=1002.0s | replica    | rockpi_0             | python-pi-industrial      | setup replica of python-pi-industrial
t=1003.0s | replica    | rockpi_0             | python-pi-industrial      | finish replica of python-pi-industrial
t=1004.0s | replica    | rockpi_0             | python-pi-residential     | deploy replica of python-pi-residential
t=1005.0s | replica    | rockpi_0             | python-pi-residential     | startup replica of python-pi-residential
t=1006.0s | replica    | rockpi_0             | python-pi-residential     | setup replica of python-pi-residential
t=1007.0s | replica    | rockpi_0             | python-pi-residential     | finish replica of python-pi-residential
t=1008.0s | replica    | rockpi_16            | speech-inference          | finish replica of speech-inference
t=1009.0s | replica    | rpi3_22              | speech-inference-downtown | finish replica of speech-inference-downtown
t=1010.0s | replica    | rpi3_23              | speech-inference-suburb   | finish replica of speech-inference-suburb
t=1011.0s | replica    | nano_20              | resnet50-inference-industrial | finish replica of resnet50-inference-industrial
t=1012.0s | replica    | nano_21              | resnet50-inference        | finish replica of resnet50-inference
t=1013.0s | replica    | nx_7                 | resnet50-inference-downtown | finish replica of resnet50-inference-downtown
t=1014.0s | replica    | nano_21              | resnet50-inference        | teardown replica of resnet50-inference
t=1015.0s | replica    | nx_7                 | resnet50-inference-downtown | teardown replica of resnet50-inference-downtown
t=1016.0s | replica    | nano_20              | resnet50-inference-industrial | teardown replica of resnet50-inference-industrial
t=1017.0s | replica    | rockpi_16            | speech-inference          | teardown replica of speech-inference
t=1018.0s | replica    | rpi3_22              | speech-inference-downtown | teardown replica of speech-inference-downtown
t=1019.0s | replica    | rpi3_23              | speech-inference-suburb   | teardown replica of speech-inference-suburb
t=1020.0s | replica    | rockpi_10            | python-pi                 | teardown replica of python-pi
t=1021.0s | replica    | rockpi_10            | python-pi-downtown        | teardown replica of python-pi-downtown
t=1022.0s | replica    | nx_7                 | python-pi-suburb          | teardown replica of python-pi-suburb
t=1023.0s | replica    | rockpi_0             | python-pi-industrial      | teardown replica of python-pi-industrial
t=1024.0s | replica    | rockpi_0             | python-pi-residential     | teardown replica of python-pi-residential
t=1025.0s | replica    | nx_4                 | resnet50-inference        | teardown replica of resnet50-inference
t=1026.0s | replica    | nano_9               | resnet50-inference-downtown | teardown replica of resnet50-inference-downtown
t=1027.0s | replica    | nano_12              | resnet50-inference-industrial | teardown replica of resnet50-inference-industrial
t=1028.0s | replica    | rockpi_19            | speech-inference          | teardown replica of speech-inference
t=1029.0s | replica    | rockpi_19            | speech-inference-downtown | teardown replica of speech-inference-downtown
t=1030.0s | replica    | nx_13                | speech-inference-suburb   | teardown replica of speech-inference-suburb
t=1031.0s | replica    | rockpi_16            | python-pi                 | teardown replica of python-pi
t=1032.0s | replica    | rockpi_14            | python-pi-downtown        | teardown replica of python-pi-downtown
t=1033.0s | replica    | rockpi_14            | python-pi-suburb          | teardown replica of python-pi-suburb
t=1034.0s | replica    | nx_4                 | python-pi-industrial      | teardown replica of python-pi-industrial
t=1035.0s | replica    | rpi3_21              | python-pi-residential     | teardown replica of python-pi-residential
t=1036.0s | replica    | nx_4                 | resnet50-inference        | deploy replica of resnet50-inference
t=1037.0s | replica    | nx_4                 | resnet50-inference        | startup replica of resnet50-inference
t=1038.0s | replica    | nx_4                 | resnet50-inference        | setup replica of resnet50-inference
t=1039.0s | replica    | nano_9               | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t=1040.0s | replica    | nano_9               | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t=1041.0s | replica    | nano_9               | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t=1042.0s | replica    | nano_12              | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t=1043.0s | replica    | nano_12              | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t=1044.0s | replica    | nano_12              | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t=1045.0s | replica    | rockpi_19            | speech-inference          | deploy replica of speech-inference
t=1046.0s | replica    | rockpi_19            | speech-inference          | startup replica of speech-inference
t=1047.0s | replica    | rockpi_19            | speech-inference          | setup replica of speech-inference
t=1048.0s | replica    | rockpi_19            | speech-inference-downtown | deploy replica of speech-inference-downtown
t=1049.0s | replica    | rockpi_19            | speech-inference-downtown | startup replica of speech-inference-downtown
t=1050.0s | replica    | rockpi_19            | speech-inference-downtown | setup replica of speech-inference-downtown
t=1051.0s | replica    | nx_13                | speech-inference-suburb   | deploy replica of speech-inference-suburb
t=1052.0s | replica    | nx_13                | speech-inference-suburb   | startup replica of speech-inference-suburb
t=1053.0s | replica    | nx_13                | speech-inference-suburb   | setup replica of speech-inference-suburb
t=1054.0s | replica    | rockpi_16            | resnet50-preprocessing    | deploy replica of resnet50-preprocessing
t=1055.0s | replica    | rockpi_16            | resnet50-preprocessing    | startup replica of resnet50-preprocessing
t=1056.0s | replica    | rockpi_16            | resnet50-preprocessing    | setup replica of resnet50-preprocessing
t=1057.0s | replica    | rockpi_16            | resnet50-preprocessing    | finish replica of resnet50-preprocessing
t=1058.0s | replica    | rockpi_16            | python-pi                 | deploy replica of python-pi
t=1059.0s | replica    | rockpi_16            | python-pi                 | startup replica of python-pi
t=1060.0s | replica    | rockpi_16            | python-pi                 | setup replica of python-pi
t=1061.0s | replica    | rockpi_16            | python-pi                 | finish replica of python-pi
t=1062.0s | replica    | rockpi_14            | python-pi-downtown        | deploy replica of python-pi-downtown
t=1063.0s | replica    | rockpi_14            | python-pi-downtown        | startup replica of python-pi-downtown
t=1064.0s | replica    | rockpi_14            | python-pi-downtown        | setup replica of python-pi-downtown
t=1065.0s | replica    | rockpi_14            | python-pi-downtown        | finish replica of python-pi-downtown
t=1066.0s | replica    | rockpi_14            | python-pi-suburb          | deploy replica of python-pi-suburb
t=1067.0s | replica    | rockpi_14            | python-pi-suburb          | startup replica of python-pi-suburb
t=1068.0s | replica    | rockpi_14            | python-pi-suburb          | setup replica of python-pi-suburb
t=1069.0s | replica    | rockpi_14            | python-pi-suburb          | finish replica of python-pi-suburb
t=1070.0s | replica    | nx_4                 | python-pi-industrial      | deploy replica of python-pi-industrial
t=1071.0s | replica    | nx_4                 | python-pi-industrial      | startup replica of python-pi-industrial
t=1072.0s | replica    | nx_4                 | python-pi-industrial      | setup replica of python-pi-industrial
t=1073.0s | replica    | nx_4                 | python-pi-industrial      | finish replica of python-pi-industrial
t=1074.0s | replica    | rpi3_21              | python-pi-residential     | deploy replica of python-pi-residential
t=1075.0s | replica    | rpi3_21              | python-pi-residential     | startup replica of python-pi-residential
t=1076.0s | replica    | rpi3_21              | python-pi-residential     | setup replica of python-pi-residential
t=1077.0s | replica    | rpi3_21              | python-pi-residential     | finish replica of python-pi-residential
t=1078.0s | replica    | rockpi_19            | speech-inference          | finish replica of speech-inference
t=1079.0s | replica    | rockpi_19            | speech-inference-downtown | finish replica of speech-inference-downtown
t=1080.0s | replica    | nx_13                | speech-inference-suburb   | finish replica of speech-inference-suburb
t=1081.0s | replica    | nx_4                 | resnet50-inference        | finish replica of resnet50-inference
t=1082.0s | replica    | nano_9               | resnet50-inference-downtown | finish replica of resnet50-inference-downtown
t=1083.0s | replica    | nano_12              | resnet50-inference-industrial | finish replica of resnet50-inference-industrial
t=1084.0s | replica    | rockpi_16            | resnet50-preprocessing    | teardown replica of resnet50-preprocessing
t=1085.0s | replica    | nano_21              | resnet50-inference        | deploy replica of resnet50-inference
t=1086.0s | replica    | nano_21              | resnet50-inference        | startup replica of resnet50-inference
t=1087.0s | replica    | nano_21              | resnet50-inference        | setup replica of resnet50-inference
t=1088.0s | replica    | nx_7                 | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t=1089.0s | replica    | nx_7                 | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t=1090.0s | replica    | nx_7                 | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t=1091.0s | replica    | nano_20              | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t=1092.0s | replica    | nano_20              | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t=1093.0s | replica    | nano_20              | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t=1094.0s | replica    | rockpi_16            | speech-inference          | deploy replica of speech-inference
t=1095.0s | replica    | rockpi_16            | speech-inference          | startup replica of speech-inference
t=1096.0s | replica    | rockpi_16            | speech-inference          | setup replica of speech-inference
t=1097.0s | replica    | rpi3_22              | speech-inference-downtown | deploy replica of speech-inference-downtown
t=1098.0s | replica    | rpi3_22              | speech-inference-downtown | startup replica of speech-inference-downtown
t=1099.0s | replica    | rpi3_22              | speech-inference-downtown | setup replica of speech-inference-downtown
t=1100.0s | replica    | rpi3_23              | speech-inference-suburb   | deploy replica of speech-inference-suburb
t=1101.0s | replica    | rpi3_23              | speech-inference-suburb   | startup replica of speech-inference-suburb
t=1102.0s | replica    | rpi3_23              | speech-inference-suburb   | setup replica of speech-inference-suburb
t=1103.0s | replica    | rockpi_10            | python-pi                 | deploy replica of python-pi
t=1104.0s | replica    | rockpi_10            | python-pi                 | startup replica of python-pi
t=1105.0s | replica    | rockpi_10            | python-pi                 | setup replica of python-pi
t=1106.0s | replica    | rockpi_10            | python-pi                 | finish replica of python-pi
t=1107.0s | replica    | rockpi_10            | python-pi-downtown        | deploy replica of python-pi-downtown
t=1108.0s | replica    | rockpi_10            | python-pi-downtown        | startup replica of python-pi-downtown
t=1109.0s | replica    | rockpi_10            | python-pi-downtown        | setup replica of python-pi-downtown
t=1110.0s | replica    | rockpi_10            | python-pi-downtown        | finish replica of python-pi-downtown
t=1111.0s | replica    | nx_7                 | python-pi-suburb          | deploy replica of python-pi-suburb
t=1112.0s | replica    | nx_7                 | python-pi-suburb          | startup replica of python-pi-suburb
t=1113.0s | replica    | nx_7                 | python-pi-suburb          | setup replica of python-pi-suburb
t=1114.0s | replica    | nx_7                 | python-pi-suburb          | finish replica of python-pi-suburb
t=1115.0s | replica    | rockpi_0             | python-pi-industrial      | deploy replica of python-pi-industrial
t=1116.0s | replica    | rockpi_0             | python-pi-industrial      | startup replica of python-pi-industrial
t=1117.0s | replica    | rockpi_0             | python-pi-industrial      | setup replica of python-pi-industrial
t=1118.0s | replica    | rockpi_0             | python-pi-industrial      | finish replica of python-pi-industrial
t=1119.0s | replica    | rockpi_0             | python-pi-residential     | deploy replica of python-pi-residential
t=1120.0s | replica    | rockpi_0             | python-pi-residential     | startup replica of python-pi-residential
t=1121.0s | replica    | rockpi_0             | python-pi-residential     | setup replica of python-pi-residential
t=1122.0s | replica    | rockpi_0             | python-pi-residential     | finish replica of python-pi-residential
t=1123.0s | replica    | rockpi_16            | speech-inference          | finish replica of speech-inference
t=1124.0s | replica    | rpi3_22              | speech-inference-downtown | finish replica of speech-inference-downtown
t=1125.0s | replica    | rpi3_23              | speech-inference-suburb   | finish replica of speech-inference-suburb
t=1126.0s | replica    | nano_21              | resnet50-inference        | finish replica of resnet50-inference
t=1127.0s | replica    | nano_20              | resnet50-inference-industrial | finish replica of resnet50-inference-industrial
t=1128.0s | replica    | nx_7                 | resnet50-inference-downtown | finish replica of resnet50-inference-downtown
t=1129.0s | replica    | nano_21              | resnet50-inference        | teardown replica of resnet50-inference
t=1130.0s | replica    | nx_7                 | resnet50-inference-downtown | teardown replica of resnet50-inference-downtown
t=1131.0s | replica    | nano_20              | resnet50-inference-industrial | teardown replica of resnet50-inference-industrial
t=1132.0s | replica    | rockpi_16            | speech-inference          | teardown replica of speech-inference
t=1133.0s | replica    | rpi3_22              | speech-inference-downtown | teardown replica of speech-inference-downtown
t=1134.0s | replica    | rpi3_23              | speech-inference-suburb   | teardown replica of speech-inference-suburb
t=1135.0s | replica    | rockpi_10            | python-pi                 | teardown replica of python-pi
t=1136.0s | replica    | rockpi_10            | python-pi-downtown        | teardown replica of python-pi-downtown
t=1137.0s | replica    | nx_7                 | python-pi-suburb          | teardown replica of python-pi-suburb
t=1138.0s | replica    | rockpi_0             | python-pi-industrial      | teardown replica of python-pi-industrial
t=1139.0s | replica    | rockpi_0             | python-pi-residential     | teardown replica of python-pi-residential
t=1140.0s | replica    | nx_4                 | resnet50-inference        | teardown replica of resnet50-inference
t=1141.0s | replica    | nano_9               | resnet50-inference-downtown | teardown replica of resnet50-inference-downtown
t=1142.0s | replica    | nano_12              | resnet50-inference-industrial | teardown replica of resnet50-inference-industrial
t=1143.0s | replica    | rockpi_19            | speech-inference          | teardown replica of speech-inference
t=1144.0s | replica    | rockpi_19            | speech-inference-downtown | teardown replica of speech-inference-downtown
t=1145.0s | replica    | nx_13                | speech-inference-suburb   | teardown replica of speech-inference-suburb
t=1146.0s | replica    | rockpi_16            | python-pi                 | teardown replica of python-pi
t=1147.0s | replica    | rockpi_14            | python-pi-downtown        | teardown replica of python-pi-downtown
t=1148.0s | replica    | rockpi_14            | python-pi-suburb          | teardown replica of python-pi-suburb
t=1149.0s | replica    | nx_4                 | python-pi-industrial      | teardown replica of python-pi-industrial
t=1150.0s | replica    | rpi3_21              | python-pi-residential     | teardown replica of python-pi-residential
t=1151.0s | replica    | nx_4                 | resnet50-inference        | deploy replica of resnet50-inference
t=1152.0s | replica    | nx_4                 | resnet50-inference        | startup replica of resnet50-inference
t=1153.0s | replica    | nx_4                 | resnet50-inference        | setup replica of resnet50-inference
t=1154.0s | replica    | nano_9               | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t=1155.0s | replica    | nano_9               | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t=1156.0s | replica    | nano_9               | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t=1157.0s | replica    | nano_12              | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t=1158.0s | replica    | nano_12              | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t=1159.0s | replica    | nano_12              | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t=1160.0s | replica    | rockpi_19            | speech-inference          | deploy replica of speech-inference
t=1161.0s | replica    | rockpi_19            | speech-inference          | startup replica of speech-inference
t=1162.0s | replica    | rockpi_19            | speech-inference          | setup replica of speech-inference
t=1163.0s | replica    | rockpi_19            | speech-inference-downtown | deploy replica of speech-inference-downtown
t=1164.0s | replica    | rockpi_19            | speech-inference-downtown | startup replica of speech-inference-downtown
t=1165.0s | replica    | rockpi_19            | speech-inference-downtown | setup replica of speech-inference-downtown
t=1166.0s | replica    | nx_13                | speech-inference-suburb   | deploy replica of speech-inference-suburb
t=1167.0s | replica    | nx_13                | speech-inference-suburb   | startup replica of speech-inference-suburb
t=1168.0s | replica    | nx_13                | speech-inference-suburb   | setup replica of speech-inference-suburb
t=1169.0s | replica    | rockpi_16            | resnet50-preprocessing    | deploy replica of resnet50-preprocessing
t=1170.0s | replica    | rockpi_16            | resnet50-preprocessing    | startup replica of resnet50-preprocessing
t=1171.0s | replica    | rockpi_16            | resnet50-preprocessing    | setup replica of resnet50-preprocessing
t=1172.0s | replica    | rockpi_16            | resnet50-preprocessing    | finish replica of resnet50-preprocessing
t=1173.0s | replica    | rockpi_16            | python-pi                 | deploy replica of python-pi
t=1174.0s | replica    | rockpi_16            | python-pi                 | startup replica of python-pi
t=1175.0s | replica    | rockpi_16            | python-pi                 | setup replica of python-pi
t=1176.0s | replica    | rockpi_16            | python-pi                 | finish replica of python-pi
t=1177.0s | replica    | rockpi_14            | python-pi-downtown        | deploy replica of python-pi-downtown
t=1178.0s | replica    | rockpi_14            | python-pi-downtown        | startup replica of python-pi-downtown
t=1179.0s | replica    | rockpi_14            | python-pi-downtown        | setup replica of python-pi-downtown
t=1180.0s | replica    | rockpi_14            | python-pi-downtown        | finish replica of python-pi-downtown
t=1181.0s | replica    | rockpi_14            | python-pi-suburb          | deploy replica of python-pi-suburb
t=1182.0s | replica    | rockpi_14            | python-pi-suburb          | startup replica of python-pi-suburb
t=1183.0s | replica    | rockpi_14            | python-pi-suburb          | setup replica of python-pi-suburb
t=1184.0s | replica    | rockpi_14            | python-pi-suburb          | finish replica of python-pi-suburb
t=1185.0s | replica    | nx_4                 | python-pi-industrial      | deploy replica of python-pi-industrial
t=1186.0s | replica    | nx_4                 | python-pi-industrial      | startup replica of python-pi-industrial
t=1187.0s | replica    | nx_4                 | python-pi-industrial      | setup replica of python-pi-industrial
t=1188.0s | replica    | nx_4                 | python-pi-industrial      | finish replica of python-pi-industrial
t=1189.0s | replica    | rpi3_21              | python-pi-residential     | deploy replica of python-pi-residential
t=1190.0s | replica    | rpi3_21              | python-pi-residential     | startup replica of python-pi-residential
t=1191.0s | replica    | rpi3_21              | python-pi-residential     | setup replica of python-pi-residential
t=1192.0s | replica    | rpi3_21              | python-pi-residential     | finish replica of python-pi-residential
t=1193.0s | replica    | rockpi_19            | speech-inference          | finish replica of speech-inference
t=1194.0s | replica    | rockpi_19            | speech-inference-downtown | finish replica of speech-inference-downtown
t=1195.0s | replica    | nx_13                | speech-inference-suburb   | finish replica of speech-inference-suburb
t=1196.0s | replica    | nano_9               | resnet50-inference-downtown | finish replica of resnet50-inference-downtown
t=1197.0s | replica    | nx_4                 | resnet50-inference        | finish replica of resnet50-inference
t=1198.0s | replica    | nano_12              | resnet50-inference-industrial | finish replica of resnet50-inference-industrial
t=1199.0s | replica    | rockpi_16            | resnet50-preprocessing    | teardown replica of resnet50-preprocessing
t=1200.0s | replica    | nano_21              | resnet50-inference        | deploy replica of resnet50-inference
t=1201.0s | replica    | nano_21              | resnet50-inference        | startup replica of resnet50-inference
t=1202.0s | replica    | nano_21              | resnet50-inference        | setup replica of resnet50-inference
t=1203.0s | replica    | nx_7                 | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t=1204.0s | replica    | nx_7                 | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
