deployment_name,timestamp,avg_response_time,avg_execution_time,avg_wait_time,wait_percentage,high_wait_count,sample_count
resnet50-inference,40,1993.8836513167541,526.8690189116293,1467.0146324051245,73.57573905760815,101,245
resnet50-inference,40,1993.8836513167541,526.8690189116293,1467.0146324051245,73.57573905760815,101,245
resnet50-inference-downtown,40,3930.6341748095756,721.2112082965481,3209.4229665130274,81.65153061257632,51,51
resnet50-inference-downtown,40,3930.6341748095756,721.2112082965481,3209.4229665130274,81.65153061257632,51,51
resnet50-inference-suburb,40,387.20594103454744,387.20594103454744,0.0,0.0,0,72
resnet50-inference-industrial,40,4641.502237014376,726.7419640725533,3914.760272941822,84.34252690266875,50,50
resnet50-inference-industrial,40,4641.502237014376,726.7419640725533,3914.760272941822,84.34252690266875,50,50
speech-inference,40,15795.941795522072,3822.073804002733,11973.86799151934,75.80344462217356,17,17
speech-inference,40,15795.941795522072,3822.073804002733,11973.86799151934,75.80344462217356,17,17
speech-inference-downtown,40,15852.829440448792,3796.2550244992476,12056.574415949544,76.05313903893376,6,6
speech-inference-downtown,40,15852.829440448792,3796.2550244992476,12056.574415949544,76.05313903893376,6,6
speech-inference-suburb,40,15576.385079185693,3833.1931772875846,11743.19190189811,75.39099632038645,5,5
speech-inference-suburb,40,15576.385079185693,3833.1931772875846,11743.19190189811,75.39099632038645,5,5
resnet50-preprocessing,40,24818.641700716078,7774.870699397972,17043.771001318106,68.67326265009238,1,1
resnet50-preprocessing,40,24818.641700716078,7774.870699397972,17043.771001318106,68.67326265009238,1,1
python-pi,40,21806.986909508618,1492.2843399139977,20314.70256959462,93.15685222306752,66,66
python-pi,40,21806.986909508618,1492.2843399139977,20314.70256959462,93.15685222306752,66,66
python-pi-downtown,40,22756.518367345623,1621.244074622918,21135.2742927227,92.87569368717968,20,20
python-pi-downtown,40,22756.518367345623,1621.244074622918,21135.2742927227,92.87569368717968,20,20
python-pi-suburb,40,22762.028767606105,1621.5518867551534,21140.476880850954,92.87606608659212,20,20
python-pi-suburb,40,22762.028767606105,1621.5518867551534,21140.476880850954,92.87606608659212,20,20
resnet50-inference,45,2195.1432642728873,521.5547375324926,1673.5885267403946,76.24051486656607,49,121
resnet50-inference,45,2195.1432642728873,521.5547375324926,1673.5885267403946,76.24051486656607,49,121
resnet50-inference-downtown,45,4514.305422591297,721.2150549319031,3793.090367659395,84.02378688595883,24,24
resnet50-inference-downtown,45,4514.305422591297,721.2150549319031,3793.090367659395,84.02378688595883,24,24
resnet50-inference-suburb,45,386.96358577123056,386.96358577123056,0.0,0.0,0,36
resnet50-inference-industrial,45,5172.43819266671,713.6364761962193,4458.801716470491,86.20309321031642,25,25
resnet50-inference-industrial,45,5172.43819266671,713.6364761962193,4458.801716470491,86.20309321031642,25,25
speech-inference,45,17611.495191609334,3783.8353493823006,13827.659842227036,78.51496816019893,2,2
speech-inference,45,17611.495191609334,3783.8353493823006,13827.659842227036,78.51496816019893,2,2
speech-inference-downtown,45,17585.36560698471,3752.558714841584,13832.806892143126,78.66090021266827,1,1
speech-inference-downtown,45,17585.36560698471,3752.558714841584,13832.806892143126,78.66090021266827,1,1
python-pi,45,23517.605497240715,1488.0682937913925,22029.537203449323,93.67253484218033,27,27
python-pi,45,23517.605497240715,1488.0682937913925,22029.537203449323,93.67253484218033,27,27
python-pi-downtown,45,24563.051106115385,1624.4009880454637,22938.65011806992,93.38681102348461,8,8
python-pi-downtown,45,24563.051106115385,1624.4009880454637,22938.65011806992,93.38681102348461,8,8
python-pi-suburb,45,24568.829765435403,1623.3069057599855,22945.52285967542,93.39281959597552,8,8
python-pi-suburb,45,24568.829765435403,1623.3069057599855,22945.52285967542,93.39281959597552,8,8
resnet50-inference,75,549.1733904041264,549.140574458568,0.03281594555831195,0.00597551631810917,0,339
resnet50-inference,75,549.1733904041264,549.140574458568,0.03281594555831195,0.00597551631810917,0,339
resnet50-inference-downtown,75,724.7150836146357,724.7150836146357,0.0,0.0,0,83
resnet50-inference-downtown,75,724.7150836146357,724.7150836146357,0.0,0.0,0,83
resnet50-inference-suburb,75,385.2122547835912,385.0843857543468,0.12786902924445692,0.033194434407672876,0,87
resnet50-inference-industrial,75,713.2659015149761,713.2659015149761,0.0,0.0,0,83
resnet50-inference-industrial,75,713.2659015149761,713.2659015149761,0.0,0.0,0,83
speech-inference,75,24762.119424425815,3824.838948706341,20937.280475719475,84.55366892006244,31,31
speech-inference,75,24762.119424425815,3824.838948706341,20937.280475719475,84.55366892006244,31,31
speech-inference-downtown,75,21417.24663638395,3840.7950906006777,17576.451545783268,82.06681206128579,13,13
speech-inference-downtown,75,21417.24663638395,3840.7950906006777,17576.451545783268,82.06681206128579,13,13
speech-inference-suburb,75,22950.326151262318,3814.6649010426972,19135.66125021962,83.3786026573183,12,12
speech-inference-suburb,75,22950.326151262318,3814.6649010426972,19135.66125021962,83.3786026573183,12,12
resnet50-preprocessing,75,27407.459411217475,6501.612694476076,20905.846716741395,76.27794463935221,4,4
resnet50-preprocessing,75,27407.459411217475,6501.612694476076,20905.846716741395,76.27794463935221,4,4
python-pi,75,13935.383796535876,1046.0046909078092,12889.379105628066,92.49389391652183,310,310
python-pi,75,13935.383796535876,1046.0046909078092,12889.379105628066,92.49389391652183,310,310
python-pi-downtown,75,13864.485595833492,1066.8096370017386,12797.675958831753,92.30545100553653,102,102
python-pi-downtown,75,13864.485595833492,1066.8096370017386,12797.675958831753,92.30545100553653,102,102
python-pi-suburb,75,13700.802321485362,1067.2574955986593,12633.544825886698,92.21025549777468,102,102
