value,function_name,node_name,replica_id
deploy,resnet50-inference,nx_10,139899311597664
deploy,resnet50-inference-downtown,nano_3,139899311598528
deploy,resnet50-inference-suburb,nx_3,139899311880320
deploy,resnet50-inference-industrial,nano_17,139899311881280
deploy,speech-inference,rockpi_30,139899311882144
deploy,speech-inference-downtown,rockpi_30,139899311997952
startup,speech-inference-downtown,rockpi_30,139899311997952
setup,speech-inference-downtown,rockpi_30,139899311997952
deploy,speech-inference-suburb,rockpi_8,139899311998912
deploy,resnet50-preprocessing,rockpi_8,139899311999872
deploy,resnet50-training,nano_15,139899312000832
deploy,resnet50-training-downtown,nano_26,139899312001792
deploy,python-pi,nx_10,139899312002752
deploy,python-pi-downtown,coral_1,139899312003712
deploy,python-pi-suburb,coral_3,139899312004672
deploy,fio,rpi3_3,139899312005632
deploy,fio-downtown,rpi3_3,139899312006592
startup,fio-downtown,rpi3_3,139899312006592
setup,fio-downtown,rpi3_3,139899312006592
finish,fio-downtown,rpi3_3,139899312006592
deploy,fio-suburb,rpi3_4,139899312007552
startup,fio,rpi3_3,139899312005632
setup,fio,rpi3_3,139899312005632
finish,fio,rpi3_3,139899312005632
startup,fio-suburb,rpi3_4,139899312007552
setup,fio-suburb,rpi3_4,139899312007552
finish,fio-suburb,rpi3_4,139899312007552
startup,python-pi-downtown,coral_1,139899312003712
setup,python-pi-downtown,coral_1,139899312003712
finish,python-pi-downtown,coral_1,139899312003712
startup,python-pi-suburb,coral_3,139899312004672
setup,python-pi-suburb,coral_3,139899312004672
finish,python-pi-suburb,coral_3,139899312004672
startup,speech-inference,rockpi_30,139899311882144
setup,speech-inference,rockpi_30,139899311882144
startup,speech-inference-suburb,rockpi_8,139899311998912
setup,speech-inference-suburb,rockpi_8,139899311998912
startup,resnet50-inference-downtown,nano_3,139899311598528
setup,resnet50-inference-downtown,nano_3,139899311598528
startup,resnet50-inference-suburb,nx_3,139899311880320
setup,resnet50-inference-suburb,nx_3,139899311880320
startup,resnet50-inference-industrial,nano_17,139899311881280
setup,resnet50-inference-industrial,nano_17,139899311881280
startup,resnet50-training,nano_15,139899312000832
setup,resnet50-training,nano_15,139899312000832
finish,resnet50-training,nano_15,139899312000832
startup,resnet50-training-downtown,nano_26,139899312001792
setup,resnet50-training-downtown,nano_26,139899312001792
finish,resnet50-training-downtown,nano_26,139899312001792
finish,speech-inference-downtown,rockpi_30,139899311997952
startup,python-pi,nx_10,139899312002752
setup,python-pi,nx_10,139899312002752
finish,python-pi,nx_10,139899312002752
startup,resnet50-inference,nx_10,139899311597664
setup,resnet50-inference,nx_10,139899311597664
startup,resnet50-preprocessing,rockpi_8,139899311999872
setup,resnet50-preprocessing,rockpi_8,139899311999872
finish,resnet50-preprocessing,rockpi_8,139899311999872
finish,speech-inference,rockpi_30,139899311882144
finish,speech-inference-suburb,rockpi_8,139899311998912
finish,resnet50-inference-industrial,nano_17,139899311881280
finish,resnet50-inference-downtown,nano_3,139899311598528
finish,resnet50-inference-suburb,nx_3,139899311880320
finish,resnet50-inference,nx_10,139899311597664
deploy,resnet50-inference,nx_13,139899298238656
deploy,resnet50-inference-downtown,nano_18,139899298447616
deploy,resnet50-inference-industrial,nano_19,139899298449920
deploy,speech-inference,rpi3_5,139899298449680
deploy,speech-inference-downtown,rockpi_13,139899298448720
deploy,speech-inference-suburb,rockpi_13,139899298450976
startup,speech-inference-suburb,rockpi_13,139899298450976
setup,speech-inference-suburb,rockpi_13,139899298450976
deploy,resnet50-preprocessing,nx_3,139899298451840
deploy,python-pi,rockpi_12,139899298451120
deploy,python-pi-downtown,rockpi_12,139899298454096
startup,python-pi-downtown,rockpi_12,139899298454096
setup,python-pi-downtown,rockpi_12,139899298454096
finish,python-pi-downtown,rockpi_12,139899298454096
deploy,python-pi-suburb,rockpi_5,139899298455584
startup,speech-inference,rpi3_5,139899298449680
setup,speech-inference,rpi3_5,139899298449680
startup,python-pi,rockpi_12,139899298451120
setup,python-pi,rockpi_12,139899298451120
finish,python-pi,rockpi_12,139899298451120
startup,python-pi-suburb,rockpi_5,139899298455584
setup,python-pi-suburb,rockpi_5,139899298455584
finish,python-pi-suburb,rockpi_5,139899298455584
startup,speech-inference-downtown,rockpi_13,139899298448720
setup,speech-inference-downtown,rockpi_13,139899298448720
startup,resnet50-inference,nx_13,139899298238656
setup,resnet50-inference,nx_13,139899298238656
startup,resnet50-inference-downtown,nano_18,139899298447616
setup,resnet50-inference-downtown,nano_18,139899298447616
startup,resnet50-inference-industrial,nano_19,139899298449920
setup,resnet50-inference-industrial,nano_19,139899298449920
finish,speech-inference-suburb,rockpi_13,139899298450976
finish,speech-inference,rpi3_5,139899298449680
startup,resnet50-preprocessing,nx_3,139899298451840
setup,resnet50-preprocessing,nx_3,139899298451840
finish,resnet50-preprocessing,nx_3,139899298451840
finish,speech-inference-downtown,rockpi_13,139899298448720
finish,resnet50-inference-downtown,nano_18,139899298447616
finish,resnet50-inference,nx_13,139899298238656
finish,resnet50-inference-industrial,nano_19,139899298449920
deploy,resnet50-inference,nx_4,139899296045888
deploy,resnet50-inference-downtown,nano_9,139899296352912
deploy,resnet50-inference-industrial,nano_12,139899296355216
deploy,speech-inference,rockpi_5,139899296354976
