value,name,function_id
deploy,resnet50-inference,140110027405296
deploy,speech-inference,140110027406352
deploy,resnet50-preprocessing,140110027424000
deploy,resnet50-training,140110027424816
deploy,python-pi,140110027426016
deploy,fio,140110027426832
