value,function_name,node_name,replica_id
deploy,resnet50-inference,nx_10,140110027303200
deploy,speech-inference,rockpi_30,140110027304064
deploy,resnet50-preprocessing,rockpi_30,140110027559008
deploy,resnet50-training,nano_3,140110027559968
deploy,python-pi,rockpi_8,140110027560928
deploy,fio,rpi3_3,140110027561888
startup,fio,rpi3_3,140110027561888
setup,fio,rpi3_3,140110027561888
finish,fio,rpi3_3,140110027561888
startup,python-pi,rockpi_8,140110027560928
setup,python-pi,rockpi_8,140110027560928
finish,python-pi,rockpi_8,140110027560928
startup,speech-inference,rockpi_30,140110027304064
setup,speech-inference,rockpi_30,140110027304064
startup,resnet50-inference,nx_10,140110027303200
setup,resnet50-inference,nx_10,140110027303200
startup,resnet50-training,nano_3,140110027559968
setup,resnet50-training,nano_3,140110027559968
finish,resnet50-training,nano_3,140110027559968
finish,speech-inference,rockpi_30,140110027304064
finish,resnet50-inference,nx_10,140110027303200
startup,resnet50-preprocessing,rockpi_30,140110027559008
setup,resnet50-preprocessing,rockpi_30,140110027559008
finish,resnet50-preprocessing,rockpi_30,140110027559008
deploy,resnet50-inference,nx_3,140110024041392
deploy,speech-inference,rockpi_8,140110024363840
deploy,resnet50-training,nano_17,140110024365184
deploy,python-pi,nx_10,140110024365376
deploy,fio,rpi3_3,140110024366336
startup,fio,rpi3_3,140110024366336
setup,fio,rpi3_3,140110024366336
finish,fio,rpi3_3,140110024366336
startup,speech-inference,rockpi_8,140110024363840
setup,speech-inference,rockpi_8,140110024363840
startup,python-pi,nx_10,140110024365376
setup,python-pi,nx_10,140110024365376
finish,python-pi,nx_10,140110024365376
finish,speech-inference,rockpi_8,140110024363840
startup,resnet50-inference,nx_3,140110024041392
setup,resnet50-inference,nx_3,140110024041392
startup,resnet50-training,nano_17,140110024365184
setup,resnet50-training,nano_17,140110024365184
finish,resnet50-training,nano_17,140110024365184
finish,resnet50-inference,nx_3,140110024041392
deploy,resnet50-inference,nano_15,140110021227280
deploy,speech-inference,coral_1,140110021354224
deploy,resnet50-training,nano_26,140110021354752
deploy,python-pi,coral_3,140110021356240
deploy,fio,rpi3_4,140110021357008
startup,fio,rpi3_4,140110021357008
setup,fio,rpi3_4,140110021357008
finish,fio,rpi3_4,140110021357008
startup,speech-inference,coral_1,140110021354224
setup,speech-inference,coral_1,140110021354224
startup,python-pi,coral_3,140110021356240
setup,python-pi,coral_3,140110021356240
finish,python-pi,coral_3,140110021356240
finish,speech-inference,coral_1,140110021354224
startup,resnet50-inference,nano_15,140110021227280
setup,resnet50-inference,nano_15,140110021227280
startup,resnet50-training,nano_26,140110021354752
setup,resnet50-training,nano_26,140110021354752
finish,resnet50-training,nano_26,140110021354752
finish,resnet50-inference,nano_15,140110021227280
deploy,resnet50-inference,nx_13,140110018460304
deploy,speech-inference,rpi3_5,140110018652736
deploy,resnet50-training,nano_18,140110018653264
deploy,python-pi,rockpi_13,140110018654608
deploy,fio,rpi3_4,140110018655376
startup,fio,rpi3_4,140110018655376
setup,fio,rpi3_4,140110018655376
finish,fio,rpi3_4,140110018655376
startup,speech-inference,rpi3_5,140110018652736
setup,speech-inference,rpi3_5,140110018652736
startup,python-pi,rockpi_13,140110018654608
setup,python-pi,rockpi_13,140110018654608
finish,python-pi,rockpi_13,140110018654608
finish,speech-inference,rpi3_5,140110018652736
startup,resnet50-inference,nx_13,140110018460304
setup,resnet50-inference,nx_13,140110018460304
startup,resnet50-training,nano_18,140110018653264
