value,function_name,image,replica_id,node_name,successful
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140110027303200,,
queue,speech-inference,faas-workloads/speech-inference-tflite,140110027304064,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140110027303200,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140110027303200,nx_10,True
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140110027559008,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,140110027559968,,
queue,python-pi,faas-workloads/python-pi,140110027560928,,
queue,fio,faas-workloads/fio,140110027561888,,
start,speech-inference,faas-workloads/speech-inference-tflite,140110027304064,,
finish,speech-inference,faas-workloads/speech-inference-tflite,140110027304064,rockpi_30,True
start,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140110027559008,,
finish,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140110027559008,rockpi_30,True
start,resnet50-training,faas-workloads/resnet-training-gpu,140110027559968,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,140110027559968,nano_3,True
start,python-pi,faas-workloads/python-pi,140110027560928,,
finish,python-pi,faas-workloads/python-pi,140110027560928,rockpi_8,True
start,fio,faas-workloads/fio,140110027561888,,
finish,fio,faas-workloads/fio,140110027561888,rpi3_3,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140110024041392,,
queue,speech-inference,faas-workloads/speech-inference-tflite,140110024363840,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140110024041392,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140110024041392,nx_3,True
queue,resnet50-training,faas-workloads/resnet-training-gpu,140110024365184,,
queue,python-pi,faas-workloads/python-pi,140110024365376,,
queue,fio,faas-workloads/fio,140110024366336,,
start,speech-inference,faas-workloads/speech-inference-tflite,140110024363840,,
finish,speech-inference,faas-workloads/speech-inference-tflite,140110024363840,rockpi_8,True
start,resnet50-training,faas-workloads/resnet-training-gpu,140110024365184,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,140110024365184,nano_17,True
start,python-pi,faas-workloads/python-pi,140110024365376,,
finish,python-pi,faas-workloads/python-pi,140110024365376,nx_10,True
start,fio,faas-workloads/fio,140110024366336,,
finish,fio,faas-workloads/fio,140110024366336,rpi3_3,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140110021227280,,
queue,speech-inference,faas-workloads/speech-inference-tflite,140110021354224,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140110021227280,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140110021227280,nano_15,True
queue,resnet50-training,faas-workloads/resnet-training-gpu,140110021354752,,
queue,python-pi,faas-workloads/python-pi,140110021356240,,
queue,fio,faas-workloads/fio,140110021357008,,
start,speech-inference,faas-workloads/speech-inference-tflite,140110021354224,,
finish,speech-inference,faas-workloads/speech-inference-tflite,140110021354224,coral_1,True
start,resnet50-training,faas-workloads/resnet-training-gpu,140110021354752,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,140110021354752,nano_26,True
start,python-pi,faas-workloads/python-pi,140110021356240,,
finish,python-pi,faas-workloads/python-pi,140110021356240,coral_3,True
start,fio,faas-workloads/fio,140110021357008,,
finish,fio,faas-workloads/fio,140110021357008,rpi3_4,True
