value,name,image,function_id,node
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140110027405632,nx_10
deploy,speech-inference,faas-workloads/speech-inference-tflite,140110027407072,rockpi_30
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140110027424432,rockpi_30
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140110027425296,nano_3
deploy,python-pi,faas-workloads/python-pi,140110027426448,rockpi_8
deploy,fio,faas-workloads/fio,140110027427264,rpi3_3
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140110027405632,nx_3
deploy,speech-inference,faas-workloads/speech-inference-tflite,140110027407072,rockpi_8
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140110027425296,nano_17
deploy,python-pi,faas-workloads/python-pi,140110027426448,nx_10
deploy,fio,faas-workloads/fio,140110027427264,rpi3_3
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140110027405632,nano_15
deploy,speech-inference,faas-workloads/speech-inference-tflite,140110027407072,coral_1
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140110027425296,nano_26
deploy,python-pi,faas-workloads/python-pi,140110027426448,coral_3
deploy,fio,faas-workloads/fio,140110027427264,rpi3_4
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140110027405632,nx_13
deploy,speech-inference,faas-workloads/speech-inference-tflite,140110027407072,rpi3_5
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140110027425296,nano_18
deploy,python-pi,faas-workloads/python-pi,140110027426448,rockpi_13
deploy,fio,faas-workloads/fio,140110027427264,rpi3_4
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140110027405632,nano_19
deploy,speech-inference,faas-workloads/speech-inference-tflite,140110027407072,rockpi_13
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140110027425296,nx_4
deploy,python-pi,faas-workloads/python-pi,140110027426448,nx_3
deploy,fio,faas-workloads/fio,140110027427264,rpi3_21
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140110027405632,nano_9
deploy,speech-inference,faas-workloads/speech-inference-tflite,140110027407072,rockpi_12
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140110027425296,nano_12
deploy,python-pi,faas-workloads/python-pi,140110027426448,rockpi_12
deploy,fio,faas-workloads/fio,140110027427264,rpi3_21
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140110027405632,nano_21
deploy,speech-inference,faas-workloads/speech-inference-tflite,140110027407072,rockpi_5
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140110027425296,nx_7
deploy,python-pi,faas-workloads/python-pi,140110027426448,rockpi_5
deploy,fio,faas-workloads/fio,140110027427264,rpi3_22
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140110027405632,nano_20
deploy,speech-inference,faas-workloads/speech-inference-tflite,140110027407072,rockpi_21
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140110027425296,nx_11
deploy,python-pi,faas-workloads/python-pi,140110027426448,rockpi_21
deploy,fio,faas-workloads/fio,140110027427264,rpi3_22
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140110027405632,nano_22
deploy,speech-inference,faas-workloads/speech-inference-tflite,140110027407072,rockpi_19
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140110027425296,nano_10
deploy,python-pi,faas-workloads/python-pi,140110027426448,rockpi_19
deploy,fio,faas-workloads/fio,140110027427264,rpi3_23
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140110027405632,nano_11
deploy,speech-inference,faas-workloads/speech-inference-tflite,140110027407072,nx_13
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140110027425296,nano_28
deploy,python-pi,faas-workloads/python-pi,140110027426448,rockpi_16
deploy,fio,faas-workloads/fio,140110027427264,rpi3_23
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140110027405632,nano_0
deploy,speech-inference,faas-workloads/speech-inference-tflite,140110027407072,rockpi_16
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140110027425296,nano_1
deploy,python-pi,faas-workloads/python-pi,140110027426448,rockpi_14
deploy,fio,faas-workloads/fio,140110027427264,rpi3_27
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140110027405632,nano_2
deploy,speech-inference,faas-workloads/speech-inference-tflite,140110027407072,rockpi_14
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140110027425296,nano_5
deploy,python-pi,faas-workloads/python-pi,140110027426448,nx_4
deploy,fio,faas-workloads/fio,140110027427264,rpi3_27
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140110027405632,nx_5
deploy,speech-inference,faas-workloads/speech-inference-tflite,140110027407072,rockpi_10
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140110027425296,nx_12
deploy,python-pi,faas-workloads/python-pi,140110027426448,rockpi_10
deploy,fio,faas-workloads/fio,140110027427264,rpi3_28
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140110027405632,nano_6
deploy,speech-inference,faas-workloads/speech-inference-tflite,140110027407072,nx_7
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140110027425296,nano_7
