value,function_name,node_name,replica_id
deploy,resnet50-inference,nx_14,140605319355440
deploy,speech-inference,rockpi_59,140605319356304
deploy,resnet50-preprocessing,rockpi_59,140605317630800
deploy,resnet50-training,nx_22,140605317631760
deploy,python-pi,rockpi_13,140605317632720
deploy,fio,rpi3_48,140605317633680
startup,fio,rpi3_48,140605317633680
setup,fio,rpi3_48,140605317633680
finish,fio,rpi3_48,140605317633680
startup,python-pi,rockpi_13,140605317632720
setup,python-pi,rockpi_13,140605317632720
finish,python-pi,rockpi_13,140605317632720
startup,speech-inference,rockpi_59,140605319356304
setup,speech-inference,rockpi_59,140605319356304
startup,resnet50-inference,nx_14,140605319355440
setup,resnet50-inference,nx_14,140605319355440
startup,resnet50-training,nx_22,140605317631760
setup,resnet50-training,nx_22,140605317631760
finish,resnet50-training,nx_22,140605317631760
finish,speech-inference,rockpi_59,140605319356304
finish,resnet50-inference,nx_14,140605319355440
startup,resnet50-preprocessing,rockpi_59,140605317630800
setup,resnet50-preprocessing,rockpi_59,140605317630800
finish,resnet50-preprocessing,rockpi_59,140605317630800
deploy,resnet50-inference,nano_24,140605314499488
deploy,speech-inference,rockpi_13,140605314818608
deploy,resnet50-training,nano_38,140605314819904
deploy,python-pi,coral_11,140605314820432
deploy,fio,rpi3_48,140605314821104
startup,fio,rpi3_48,140605314821104
setup,fio,rpi3_48,140605314821104
finish,fio,rpi3_48,140605314821104
startup,speech-inference,rockpi_13,140605314818608
setup,speech-inference,rockpi_13,140605314818608
startup,python-pi,coral_11,140605314820432
setup,python-pi,coral_11,140605314820432
finish,python-pi,coral_11,140605314820432
finish,speech-inference,rockpi_13,140605314818608
startup,resnet50-inference,nano_24,140605314499488
setup,resnet50-inference,nano_24,140605314499488
startup,resnet50-training,nano_38,140605314819904
setup,resnet50-training,nano_38,140605314819904
finish,resnet50-training,nano_38,140605314819904
finish,resnet50-inference,nano_24,140605314499488
deploy,resnet50-inference,nx_6,140605311935072
deploy,speech-inference,rpi3_49,140605312138784
deploy,resnet50-training,nano_14,140605310255696
deploy,python-pi,rpi3_50,140605310256560
deploy,fio,rpi3_30,140605310257328
startup,fio,rpi3_30,140605310257328
setup,fio,rpi3_30,140605310257328
finish,fio,rpi3_30,140605310257328
startup,speech-inference,rpi3_49,140605312138784
setup,speech-inference,rpi3_49,140605312138784
startup,python-pi,rpi3_50,140605310256560
setup,python-pi,rpi3_50,140605310256560
finish,python-pi,rpi3_50,140605310256560
finish,speech-inference,rpi3_49,140605312138784
startup,resnet50-inference,nx_6,140605311935072
setup,resnet50-inference,nx_6,140605311935072
startup,resnet50-training,nano_14,140605310255696
setup,resnet50-training,nano_14,140605310255696
finish,resnet50-training,nano_14,140605310255696
finish,resnet50-inference,nx_6,140605311935072
deploy,resnet50-inference,nx_9,140605307437696
deploy,speech-inference,rockpi_66,140605307592304
deploy,resnet50-training,nx_29,140605307593312
deploy,python-pi,rockpi_66,140605307594176
deploy,fio,rpi3_30,140605307594944
startup,fio,rpi3_30,140605307594944
setup,fio,rpi3_30,140605307594944
finish,fio,rpi3_30,140605307594944
startup,speech-inference,rockpi_66,140605307592304
setup,speech-inference,rockpi_66,140605307592304
startup,resnet50-inference,nx_9,140605307437696
setup,resnet50-inference,nx_9,140605307437696
startup,resnet50-training,nx_29,140605307593312
setup,resnet50-training,nx_29,140605307593312
finish,resnet50-training,nx_29,140605307593312
startup,python-pi,rockpi_66,140605307594176
setup,python-pi,rockpi_66,140605307594176
finish,python-pi,rockpi_66,140605307594176
finish,speech-inference,rockpi_66,140605307592304
finish,resnet50-inference,nx_9,140605307437696
deploy,resnet50-inference,nano_13,140605302795008
deploy,speech-inference,rockpi_9,140605314501600
deploy,resnet50-training,nx_0,140605303196016
deploy,python-pi,rockpi_9,140605303196880
deploy,fio,rpi3_31,140605303197648
startup,fio,rpi3_31,140605303197648
setup,fio,rpi3_31,140605303197648
finish,fio,rpi3_31,140605303197648
startup,speech-inference,rockpi_9,140605314501600
setup,speech-inference,rockpi_9,140605314501600
startup,resnet50-inference,nano_13,140605302795008
setup,resnet50-inference,nano_13,140605302795008
startup,resnet50-training,nx_0,140605303196016
setup,resnet50-training,nx_0,140605303196016
finish,resnet50-training,nx_0,140605303196016
startup,python-pi,rockpi_9,140605303196880
setup,python-pi,rockpi_9,140605303196880
finish,python-pi,rockpi_9,140605303196880
finish,speech-inference,rockpi_9,140605314501600
finish,resnet50-inference,nano_13,140605302795008
deploy,resnet50-inference,nx_4,140605298626800
deploy,speech-inference,rockpi_15,140605298863280
deploy,resnet50-training,nx_12,140605298864288
deploy,python-pi,rockpi_15,140605298865152
