value,name,function_id
deploy,resnet50-inference,140605319523120
deploy,speech-inference,140605319524176
deploy,resnet50-preprocessing,140605319525376
deploy,resnet50-training,140605319526192
deploy,python-pi,140605319527392
deploy,fio,140605319528208
