value,function_name,image,replica_id,node_name,successful
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140605319355440,,
queue,speech-inference,faas-workloads/speech-inference-tflite,140605319356304,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140605319355440,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140605319355440,nx_14,True
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140605317630800,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,140605317631760,,
queue,python-pi,faas-workloads/python-pi,140605317632720,,
queue,fio,faas-workloads/fio,140605317633680,,
start,speech-inference,faas-workloads/speech-inference-tflite,140605319356304,,
finish,speech-inference,faas-workloads/speech-inference-tflite,140605319356304,rockpi_59,True
start,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140605317630800,,
finish,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140605317630800,rockpi_59,True
start,resnet50-training,faas-workloads/resnet-training-gpu,140605317631760,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,140605317631760,nx_22,True
start,python-pi,faas-workloads/python-pi,140605317632720,,
finish,python-pi,faas-workloads/python-pi,140605317632720,rockpi_13,True
start,fio,faas-workloads/fio,140605317633680,,
finish,fio,faas-workloads/fio,140605317633680,rpi3_48,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140605314499488,,
queue,speech-inference,faas-workloads/speech-inference-tflite,140605314818608,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140605314499488,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140605314499488,nano_24,True
queue,resnet50-training,faas-workloads/resnet-training-gpu,140605314819904,,
queue,python-pi,faas-workloads/python-pi,140605314820432,,
queue,fio,faas-workloads/fio,140605314821104,,
start,speech-inference,faas-workloads/speech-inference-tflite,140605314818608,,
finish,speech-inference,faas-workloads/speech-inference-tflite,140605314818608,rockpi_13,True
start,resnet50-training,faas-workloads/resnet-training-gpu,140605314819904,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,140605314819904,nano_38,True
start,python-pi,faas-workloads/python-pi,140605314820432,,
finish,python-pi,faas-workloads/python-pi,140605314820432,coral_11,True
start,fio,faas-workloads/fio,140605314821104,,
finish,fio,faas-workloads/fio,140605314821104,rpi3_48,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140605311935072,,
queue,speech-inference,faas-workloads/speech-inference-tflite,140605312138784,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140605311935072,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140605311935072,nx_6,True
queue,resnet50-training,faas-workloads/resnet-training-gpu,140605310255696,,
queue,python-pi,faas-workloads/python-pi,140605310256560,,
queue,fio,faas-workloads/fio,140605310257328,,
start,speech-inference,faas-workloads/speech-inference-tflite,140605312138784,,
finish,speech-inference,faas-workloads/speech-inference-tflite,140605312138784,rpi3_49,True
start,resnet50-training,faas-workloads/resnet-training-gpu,140605310255696,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,140605310255696,nano_14,True
start,python-pi,faas-workloads/python-pi,140605310256560,,
finish,python-pi,faas-workloads/python-pi,140605310256560,rpi3_50,True
start,fio,faas-workloads/fio,140605310257328,,
finish,fio,faas-workloads/fio,140605310257328,rpi3_30,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140605307437696,,
queue,speech-inference,faas-workloads/speech-inference-tflite,140605307592304,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140605307437696,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140605307437696,nx_9,True
queue,resnet50-training,faas-workloads/resnet-training-gpu,140605307593312,,
queue,python-pi,faas-workloads/python-pi,140605307594176,,
queue,fio,faas-workloads/fio,140605307594944,,
start,speech-inference,faas-workloads/speech-inference-tflite,140605307592304,,
finish,speech-inference,faas-workloads/speech-inference-tflite,140605307592304,rockpi_66,True
start,resnet50-training,faas-workloads/resnet-training-gpu,140605307593312,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,140605307593312,nx_29,True
start,python-pi,faas-workloads/python-pi,140605307594176,,
finish,python-pi,faas-workloads/python-pi,140605307594176,rockpi_66,True
start,fio,faas-workloads/fio,140605307594944,,
finish,fio,faas-workloads/fio,140605307594944,rpi3_30,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140605302795008,,
queue,speech-inference,faas-workloads/speech-inference-tflite,140605314501600,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140605302795008,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140605302795008,nano_13,True
queue,resnet50-training,faas-workloads/resnet-training-gpu,140605303196016,,
queue,python-pi,faas-workloads/python-pi,140605303196880,,
queue,fio,faas-workloads/fio,140605303197648,,
start,speech-inference,faas-workloads/speech-inference-tflite,140605314501600,,
finish,speech-inference,faas-workloads/speech-inference-tflite,140605314501600,rockpi_9,True
start,resnet50-training,faas-workloads/resnet-training-gpu,140605303196016,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,140605303196016,nx_0,True
start,python-pi,faas-workloads/python-pi,140605303196880,,
finish,python-pi,faas-workloads/python-pi,140605303196880,rockpi_9,True
start,fio,faas-workloads/fio,140605303197648,,
finish,fio,faas-workloads/fio,140605303197648,rpi3_31,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140605298626800,,
queue,speech-inference,faas-workloads/speech-inference-tflite,140605298863280,,
