deployment_name,timestamp,avg_response_time,avg_execution_time,avg_wait_time,wait_percentage,high_wait_count,sample_count
resnet50-inference,5,1115.645103247178,385.30262237550977,730.3424808716682,65.46369259775761,20,24
resnet50-inference,5,1115.645103247178,385.30262237550977,730.3424808716682,65.46369259775761,20,24
python-pi,5,1323.5493513676504,907.3752385450194,416.17411282263095,31.4437925863958,4,8
python-pi,5,1323.5493513676504,907.3752385450194,416.17411282263095,31.4437925863958,4,8
resnet50-inference,40,8838.54230581249,439.40174355924614,8399.140562253246,95.0285722650184,240,296
resnet50-inference,40,8838.54230581249,439.40174355924614,8399.140562253246,95.0285722650184,240,296
speech-inference,40,6227.330598888628,3337.5145716771176,2889.81602721151,46.40537355969581,6,10
speech-inference,40,6227.330598888628,3337.5145716771176,2889.81602721151,46.40537355969581,6,10
python-pi,40,15509.100158589279,1064.4565778562785,14444.643580733002,93.13656777652082,112,116
python-pi,40,15509.100158589279,1064.4565778562785,14444.643580733002,93.13656777652082,112,116
resnet50-inference,75,9543.7611487856,493.1112763550888,9050.649872430511,94.8331557268925,165,385
resnet50-inference,75,9543.7611487856,493.1112763550888,9050.649872430511,94.8331557268925,165,385
speech-inference,75,26426.388031760867,3504.298010769488,22922.090020991374,86.73939848851909,23,23
speech-inference,75,26426.388031760867,3504.298010769488,22922.090020991374,86.73939848851909,23,23
python-pi,75,25318.888294315137,996.5725746059533,24322.315719709182,96.06391653921979,225,229
python-pi,75,25318.888294315137,996.5725746059533,24322.315719709182,96.06391653921979,225,229
resnet50-inference,110,8285.91799300242,554.0443179144934,7731.873675087928,93.31342262399421,111,387
resnet50-inference,110,8285.91799300242,554.0443179144934,7731.873675087928,93.31342262399421,111,387
speech-inference,110,31343.868483906357,3492.4402076315027,27851.42827627485,88.85766059979254,18,29
speech-inference,110,31343.868483906357,3492.4402076315027,27851.42827627485,88.85766059979254,18,29
python-pi,110,30939.73835227961,1012.1139874283573,29927.624364851246,96.72875712165228,333,337
python-pi,110,30939.73835227961,1012.1139874283573,29927.624364851246,96.72875712165228,333,337
resnet50-inference,145,7658.957378088124,610.8403226349012,7048.117055453224,92.02449768969231,46,240
resnet50-inference,145,7658.957378088124,610.8403226349012,7048.117055453224,92.02449768969231,46,240
speech-inference,145,21832.862383448788,3430.14442211854,18402.717961330247,84.28907597237965,8,23
speech-inference,145,21832.862383448788,3430.14442211854,18402.717961330247,84.28907597237965,8,23
python-pi,145,36591.49076927055,1040.0882725812457,35551.402496689305,97.15756791889247,262,352
python-pi,145,36591.49076927055,1040.0882725812457,35551.402496689305,97.15756791889247,262,352
resnet50-inference,180,13111.206795353191,617.2577424884406,12493.949052864751,95.2921363218281,25,107
resnet50-inference,180,13111.206795353191,617.2577424884406,12493.949052864751,95.2921363218281,25,107
speech-inference,180,18596.675029425394,3413.462765195256,15183.212264230142,81.64476843417357,4,11
speech-inference,180,18596.675029425394,3413.462765195256,15183.212264230142,81.64476843417357,4,11
python-pi,180,54855.56767792566,1050.3994624189902,53805.16821550667,98.08515433002859,157,226
python-pi,180,54855.56767792566,1050.3994624189902,53805.16821550667,98.08515433002859,157,226
resnet50-inference,215,481.8628740479909,481.8628740479909,0.0,0.0,0,8
python-pi,215,99313.34769068635,1090.328354210703,98223.01933647569,98.90213311748737,97,105
python-pi,215,99313.34769068635,1090.328354210703,98223.01933647569,98.90213311748737,97,105
resnet50-inference,250,683.8486132118708,683.8486132118708,0.0,0.0,0,19
resnet50-inference,250,683.8486132118708,683.8486132118708,0.0,0.0,0,19
speech-inference,250,75975.61320861205,3620.3158363342363,72355.29737227783,95.23489751060825,4,5
speech-inference,250,75975.61320861205,3620.3158363342363,72355.29737227783,95.23489751060825,4,5
python-pi,250,113105.03767504751,1203.0810957793826,111901.95657926815,98.93631519823562,43,63
python-pi,250,113105.03767504751,1203.0810957793826,111901.95657926815,98.93631519823562,43,63
resnet50-inference,285,610.0859987086927,610.0859987086927,0.0,0.0,0,113
resnet50-inference,285,610.0859987086927,610.0859987086927,0.0,0.0,0,113
speech-inference,285,12645.128713846118,3551.1729367072317,9093.955777138885,71.91667228488721,3,12
speech-inference,285,12645.128713846118,3551.1729367072317,9093.955777138885,71.91667228488721,3,12
python-pi,285,44843.23013912127,1072.180735927038,43771.04940319423,97.60904659945166,33,155
python-pi,285,44843.23013912127,1072.180735927038,43771.04940319423,97.60904659945166,33,155
resnet50-inference,320,695.2561016312327,664.6943345701821,30.561767061050503,4.395756756301092,2,209
resnet50-inference,320,695.2561016312327,664.6943345701821,30.561767061050503,4.395756756301092,2,209
speech-inference,320,3322.7634709034683,3322.7634709034683,0.0,0.0,0,19
speech-inference,320,3322.7634709034683,3322.7634709034683,0.0,0.0,0,19
python-pi,320,23122.43614156192,1047.278977603864,22075.157163958058,95.47072388397082,31,296
python-pi,320,23122.43614156192,1047.278977603864,22075.157163958058,95.47072388397082,31,296
resnet50-inference,355,708.0263409316956,641.881615959606,66.14472497208958,9.342127707430967,2,258
resnet50-inference,355,708.0263409316956,641.881615959606,66.14472497208958,9.342127707430967,2,258
speech-inference,355,3390.803391075005,3390.803391075005,0.0,0.0,0,25
speech-inference,355,3390.803391075005,3390.803391075005,0.0,0.0,0,25
python-pi,355,11225.381679606904,1038.427633677704,10186.954045929202,90.74928885879928,31,405
python-pi,355,11225.381679606904,1038.427633677704,10186.954045929202,90.74928885879928,31,405
resnet50-inference,390,765.9183511977766,666.3978428994332,99.52050829834332,12.993618463731648,3,245
resnet50-inference,390,765.9183511977766,666.3978428994332,99.52050829834332,12.993618463731648,3,245
speech-inference,390,3431.5584754752344,3431.5584754752344,0.0,0.0,0,30
speech-inference,390,3431.5584754752344,3431.5584754752344,0.0,0.0,0,30
python-pi,390,11522.993753679455,1033.1708059960108,10489.822947683444,91.03383349777391,14,413
python-pi,390,11522.993753679455,1033.1708059960108,10489.822947683444,91.03383349777391,14,413
resnet50-inference,425,1151.9580403337152,681.1242181647348,470.8338221689805,40.872480219208576,3,192
resnet50-inference,425,1151.9580403337152,681.1242181647348,470.8338221689805,40.872480219208576,3,192
speech-inference,425,3393.903545078194,3393.903545078194,0.0,0.0,0,25
speech-inference,425,3393.903545078194,3393.903545078194,0.0,0.0,0,25
python-pi,425,15026.4911063526,1037.4600699699733,13989.031036382625,93.09579287255308,14,332
python-pi,425,15026.4911063526,1037.4600699699733,13989.031036382625,93.09579287255308,14,332
resnet50-inference,460,1162.298592163874,769.1806745834882,393.1179175803857,33.82245493806462,1,96
resnet50-inference,460,1162.298592163874,769.1806745834882,393.1179175803857,33.82245493806462,1,96
speech-inference,460,3431.3578205670037,3431.3578205670037,0.0,0.0,0,15
speech-inference,460,3431.3578205670037,3431.3578205670037,0.0,0.0,0,15
python-pi,460,28842.433322884088,1054.5239626027899,27787.909360281294,96.34384536561929,15,189
python-pi,460,28842.433322884088,1054.5239626027899,27787.909360281294,96.34384536561929,15,189
resnet50-inference,495,1474.6619144293381,803.9147856606784,670.74712876866,45.48480720940192,2,41
resnet50-inference,495,1474.6619144293381,803.9147856606784,670.74712876866,45.48480720940192,2,41
speech-inference,495,3536.695924211912,3536.695924211912,0.0,0.0,0,4
speech-inference,495,3536.695924211912,3536.695924211912,0.0,0.0,0,4
python-pi,495,81674.52681550583,1154.527980355053,80519.99883515076,98.5864283205913,14,63
python-pi,495,81674.52681550583,1154.527980355053,80519.99883515076,98.5864283205913,14,63
resnet50-inference,530,80804.29950091451,4728.583636621465,76075.71586429304,94.14810391795062,2,2
resnet50-inference,530,80804.29950091451,4728.583636621465,76075.71586429304,94.14810391795062,2,2
python-pi,530,301489.4955316613,1776.547633368182,299712.94789829303,99.4107431072398,14,14
python-pi,530,301489.4955316613,1776.547633368182,299712.94789829303,99.4107431072398,14,14
resnet50-inference,565,637.6362268860827,637.6362268860827,0.0,0.0,0,31
resnet50-inference,565,637.6362268860827,637.6362268860827,0.0,0.0,0,31
python-pi,565,53484.45571725946,1184.406047127214,52300.04967013224,97.78551350809576,16,76
python-pi,565,53484.45571725946,1184.406047127214,52300.04967013224,97.78551350809576,16,76
resnet50-inference,600,758.2230371745547,758.2230371745547,0.0,0.0,0,98
resnet50-inference,600,758.2230371745547,758.2230371745547,0.0,0.0,0,98
speech-inference,600,3276.376012485161,3276.376012485161,0.0,0.0,0,15
speech-inference,600,3276.376012485161,3276.376012485161,0.0,0.0,0,15
python-pi,600,15964.304967876486,1038.2085077840748,14926.096460092413,93.49668833141709,14,206
python-pi,600,15964.304967876486,1038.2085077840748,14926.096460092413,93.49668833141709,14,206
