value,function_name,image,replica_id,node_name,successful
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139792967228656,,
queue,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139792967229520,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139792967228656,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139792967228656,nano_0,True
queue,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,139792967513184,,
queue,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139792967514144,,
queue,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139792967515104,,
queue,speech-inference,faas-workloads/speech-inference-tflite,139792967516064,,
queue,speech-inference-downtown,faas-workloads/speech-inference-tflite,139792967631776,,
queue,speech-inference-suburb,faas-workloads/speech-inference-tflite,139792967632736,,
queue,speech-inference-industrial,faas-workloads/speech-inference-tflite,139792967633696,,
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139792967634656,,
queue,resnet50-preprocessing-downtown,faas-workloads/resnet-preprocessing,139792967635616,,
queue,resnet50-preprocessing-suburb,faas-workloads/resnet-preprocessing,139792967636576,,
queue,resnet50-preprocessing-industrial,faas-workloads/resnet-preprocessing,139792967637536,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,139792967638496,,
queue,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139792967639456,,
start,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139792967229520,,
finish,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139792967229520,nano_1,True
start,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,139792967513184,,
finish,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,139792967513184,nano_2,True
start,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139792967514144,,
finish,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139792967514144,xeongpu_0,True
start,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139792967515104,,
finish,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139792967515104,None,False
queue,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139792967641376,,
start,speech-inference,faas-workloads/speech-inference-tflite,139792967516064,,
