bytes,duration,source,sink,action_type
33000000,0.27511854706936484,registry,rpi4_48,docker_pull
33000000,0.27537149961203516,registry,rpi4_49,docker_pull
33000000,0.27515668884553324,registry,rpi3_54,docker_pull
33000000,0.27545122343790324,registry,rpi3_55,docker_pull
70000000,0.5805744875282478,registry,rpi4_56,docker_pull
100000000,0.8279295319928396,registry,nano_0,docker_pull
100000000,0.8276775989517446,registry,nano_1,docker_pull
100000000,0.8278600580738679,registry,nano_2,docker_pull
137000000,1.1328957559819086,registry,rpi3_56,docker_pull
191000000,1.5788850984650658,registry,rockpi_14,docker_pull
191000000,1.5782485218201945,registry,rockpi_11,docker_pull
200000000,1.6544769982655008,registry,xeongpu_0,docker_pull
200000000,1.6512786685134655,registry,nuc_0,docker_pull
200000000,1.6511724607569824,registry,nuc_1,docker_pull
48000000,2.8353050062588454,nuc_8,rpi4_48,data_download
48000000,2.865294255122112,nuc_8,rpi4_49,data_download
48000000,2.8745293063324358,nuc_8,rpi3_54,data_download
48000000,2.877154504410549,nuc_8,rpi3_55,data_download
33000000,0.2757412330381559,registry,rpi4_20,docker_pull
33000000,0.27522925997343517,registry,rpi4_21,docker_pull
40000000,0.3920343098326544,registry,rockpi_22,docker_pull
70000000,0.5800277388638229,registry,rpi3_45,docker_pull
70000000,0.580742018224214,registry,rpi3_46,docker_pull
70000000,0.5801049760804489,registry,rpi3_47,docker_pull
70000000,0.580373034399913,registry,rpi4_52,docker_pull
70000000,0.5805218243417318,registry,rpi4_53,docker_pull
103000000,5.616014411965406,nuc_8,nano_2,data_download
103000000,5.623887705706464,nuc_8,nano_1,data_download
103000000,5.950339250640988,nuc_8,rpi4_56,data_download
191000000,1.5785022363142787,registry,rockpi_21,docker_pull
191000000,1.578596189550141,registry,rockpi_9,docker_pull
200000000,1.6510697772202576,registry,nuc_2,docker_pull
200000000,1.6510519671835713,registry,nuc_3,docker_pull
103000000,5.976228840815407,nuc_8,nano_0,data_download
103000000,5.7550281204712554,nuc_8,xeongpu_0,data_download
33000000,0.2769311338681355,registry,rpi3_33,docker_pull
33000000,0.2771508240832947,registry,rpi3_34,docker_pull
33000000,0.2771473087713332,registry,rpi3_35,docker_pull
33000000,0.27705812428614607,registry,rpi4_4,docker_pull
70000000,0.5821892126875063,registry,rpi3_37,docker_pull
70000000,0.5822854713730337,registry,rpi3_38,docker_pull
70000000,0.5803860026758283,registry,rpi3_51,docker_pull
70000000,0.580683880493206,registry,rpi3_52,docker_pull
70000000,0.5810507854906604,registry,rpi3_53,docker_pull
137000000,1.1349715124138982,registry,rpi4_5,docker_pull
137000000,1.1350720406367927,registry,rpi4_50,docker_pull
137000000,1.134988433924729,registry,rpi4_51,docker_pull
137000000,1.1349640264922787,registry,rpi3_36,docker_pull
48000000,6.274423266014113,nuc_8,rockpi_22,data_download
200000000,1.6508921535565477,registry,nuc_4,docker_pull
200000000,1.6510868429285424,registry,nuc_5,docker_pull
48000000,7.138347549019091,nuc_8,rpi4_20,data_download
48000000,7.615453489504664,nuc_8,rpi4_21,data_download
48000000,7.9158989344654,nuc_8,rockpi_22,data_download
33000000,0.2751108356602465,registry,rpi4_0,docker_pull
33000000,0.275450773691162,registry,rpi4_1,docker_pull
40000000,0.3414127502926636,registry,rockpi_8,docker_pull
70000000,0.5804120114247784,registry,rpi4_46,docker_pull
70000000,0.5804027974974595,registry,rpi4_47,docker_pull
70000000,0.5803646801851681,registry,rpi3_15,docker_pull
70000000,0.5801376802047358,registry,rpi3_16,docker_pull
70000000,0.5803081971264454,registry,rpi3_17,docker_pull
191000000,1.5785546465992866,registry,rockpi_15,docker_pull
191000000,1.5782458163024025,registry,coral_2,docker_pull
191000000,1.5782068784400636,registry,coral_3,docker_pull
200000000,1.6509877904672372,registry,nuc_6,docker_pull
200000000,1.651048139451646,registry,nuc_7,docker_pull
40000000,0.3386860515100274,registry,rockpi_25,docker_pull
40000000,0.33898478940255217,registry,rockpi_26,docker_pull
70000000,0.5805954467993324,registry,rpi3_27,docker_pull
70000000,0.580663046001483,registry,rpi3_28,docker_pull
70000000,0.5803147674306608,registry,rpi3_29,docker_pull
70000000,0.5801474966412563,registry,rpi4_44,docker_pull
70000000,0.5803499242972592,registry,rpi4_45,docker_pull
137000000,1.1331248164229564,registry,rpi4_36,docker_pull
137000000,1.1330366902359152,registry,rpi4_37,docker_pull
191000000,1.5786439256347684,registry,rockpi_10,docker_pull
200000000,1.651047051925726,registry,nuc_9,docker_pull
33000000,0.2751054574198655,registry,rpi4_34,docker_pull
33000000,0.27528764311180254,registry,rpi4_35,docker_pull
40000000,0.33317626520605614,registry,coral_4,docker_pull
40000000,0.33283837929374727,registry,rockpi_11,docker_pull
70000000,0.5807858614000168,registry,rpi4_2,docker_pull
70000000,0.5804583414930171,registry,rpi4_3,docker_pull
70000000,0.5802734634809319,registry,rpi3_39,docker_pull
70000000,0.5804932618629444,registry,rpi3_40,docker_pull
70000000,0.580172991541545,registry,rpi3_41,docker_pull
137000000,1.132972018399574,registry,rpi4_57,docker_pull
137000000,1.1330464093449883,registry,rpi4_54,docker_pull
137000000,1.1329948567575094,registry,rpi4_55,docker_pull
58000000,18.849952994976505,nuc_8,nuc_0,data_download
191000000,1.57824434478389,registry,coral_0,docker_pull
200000000,1.6512944134441518,registry,nuc_10,docker_pull
200000000,1.6509018464326104,registry,nuc_11,docker_pull
58000000,21.94873826547431,nuc_8,nuc_0,data_download
58000000,22.264170351639052,nuc_8,nuc_1,data_download
58000000,22.181863533506004,nuc_8,nuc_3,data_download
58000000,22.384635732034635,nuc_8,nuc_1,data_download
58000000,22.4470747788554,nuc_8,nuc_3,data_download
58000000,22.449659681461185,nuc_8,nuc_2,data_download
58000000,22.469198405124924,nuc_8,nuc_3,data_download
58000000,22.466791379817625,nuc_8,nuc_3,data_download
58000000,22.556518224506934,nuc_8,nuc_2,data_download
58000000,22.597993017578762,nuc_8,nuc_0,data_download
58000000,22.678544419503314,nuc_8,nuc_1,data_download
40000000,0.3376852609769436,registry,rockpi_17,docker_pull
40000000,0.33786379740176997,registry,rockpi_24,docker_pull
58000000,22.774016734550173,nuc_8,nuc_1,data_download
70000000,0.5804728670534658,registry,rpi4_24,docker_pull
70000000,0.5802826629271962,registry,rpi4_25,docker_pull
70000000,0.5802081333105065,registry,rpi4_30,docker_pull
70000000,0.5805299749249535,registry,rpi4_31,docker_pull
70000000,0.5804368142123906,registry,rpi4_42,docker_pull
58000000,22.96305343672057,nuc_8,nuc_2,data_download
58000000,22.983235238209716,nuc_8,nuc_0,data_download
48000000,20.691192879869455,nuc_8,rpi3_33,data_download
58000000,23.21420007119683,nuc_8,nuc_2,data_download
137000000,1.1327571547696778,registry,rpi4_28,docker_pull
137000000,1.1328655081014638,registry,rpi4_29,docker_pull
48000000,21.1193791930855,nuc_8,rpi4_4,data_download
191000000,1.578106087665411,registry,rockpi_19,docker_pull
200000000,1.6510305940437142,registry,nuc_12,docker_pull
200000000,1.6510350048374889,registry,nuc_13,docker_pull
48000000,21.883335451985886,nuc_8,rpi3_34,data_download
48000000,22.10255568643654,nuc_8,rpi3_35,data_download
40000000,0.3370504643019743,registry,rockpi_30,docker_pull
40000000,0.33671902276200427,registry,rockpi_0,docker_pull
70000000,0.5803317956841099,registry,rpi4_43,docker_pull
70000000,0.5802564056413999,registry,rpi3_12,docker_pull
70000000,0.5803260158529824,registry,rpi3_13,docker_pull
70000000,0.5804659530182832,registry,rpi3_14,docker_pull
70000000,0.5803737513052312,registry,rpi4_8,docker_pull
191000000,1.5784842239796788,registry,rockpi_16,docker_pull
191000000,1.5785547219662774,registry,rockpi_18,docker_pull
200000000,1.6509307373772302,registry,nuc_14,docker_pull
200000000,1.6511550775709836,registry,nuc_15,docker_pull
40000000,0.33609890443994317,registry,rockpi_23,docker_pull
40000000,0.33618232578574947,registry,rockpi_31,docker_pull
70000000,0.5806120811026361,registry,rpi4_9,docker_pull
70000000,0.5803648051152948,registry,rpi4_26,docker_pull
70000000,0.5802730979426443,registry,rpi4_27,docker_pull
70000000,0.5804764280688701,registry,rpi4_16,docker_pull
70000000,0.5802058598963313,registry,rpi4_17,docker_pull
191000000,1.578506561953752,registry,rockpi_4,docker_pull
191000000,1.5785793091859048,registry,rockpi_3,docker_pull
200000000,1.6509307901920351,registry,nuc_16,docker_pull
200000000,1.651040579304059,registry,nuc_17,docker_pull
58000000,31.819887809550266,nuc_8,nuc_4,data_download
103000000,38.51590784645959,nuc_8,rpi4_52,data_download
58000000,33.01549209936633,nuc_8,nuc_4,data_download
58000000,33.09605158762484,nuc_8,nuc_4,data_download
58000000,32.98198618732245,nuc_8,nuc_4,data_download
58000000,33.23657207232895,nuc_8,nuc_5,data_download
48000000,30.144324015047744,nuc_8,rockpi_8,data_download
58000000,33.38489489785606,nuc_8,nuc_5,data_download
40000000,0.33606635419960895,registry,rockpi_28,docker_pull
40000000,0.33587806085004956,registry,rockpi_13,docker_pull
58000000,33.52701497113566,nuc_8,nuc_5,data_download
58000000,33.46900808362085,nuc_8,nuc_5,data_download
48000000,30.264437905585556,nuc_8,rpi4_0,data_download
