value,name,function_id
deploy,resnet50-inference,140266727864304
deploy,speech-inference,140266727865360
deploy,resnet50-preprocessing,140266727883008
deploy,resnet50-training,140266727883824
deploy,python-pi,140266727885024
deploy,fio,140266727885840
