value,function_name,image,replica_id,node_name,successful
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140266727745824,,
queue,speech-inference,faas-workloads/speech-inference-tflite,140266727746688,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140266727745824,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140266727745824,nx_10,True
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140266728001632,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,140266728002592,,
queue,python-pi,faas-workloads/python-pi,140266728003552,,
queue,fio,faas-workloads/fio,140266728004512,,
start,speech-inference,faas-workloads/speech-inference-tflite,140266727746688,,
finish,speech-inference,faas-workloads/speech-inference-tflite,140266727746688,rockpi_30,True
start,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140266728001632,,
finish,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140266728001632,rockpi_30,True
start,resnet50-training,faas-workloads/resnet-training-gpu,140266728002592,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,140266728002592,nano_3,True
start,python-pi,faas-workloads/python-pi,140266728003552,,
finish,python-pi,faas-workloads/python-pi,140266728003552,rockpi_8,True
start,fio,faas-workloads/fio,140266728004512,,
finish,fio,faas-workloads/fio,140266728004512,rpi3_3,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140266724499776,,
queue,speech-inference,faas-workloads/speech-inference-tflite,140266724823328,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140266724499776,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140266724499776,nx_3,True
queue,resnet50-training,faas-workloads/resnet-training-gpu,140266724824192,,
queue,python-pi,faas-workloads/python-pi,140266724824720,,
queue,fio,faas-workloads/fio,140266724825392,,
start,speech-inference,faas-workloads/speech-inference-tflite,140266724823328,,
finish,speech-inference,faas-workloads/speech-inference-tflite,140266724823328,rockpi_8,True
start,resnet50-training,faas-workloads/resnet-training-gpu,140266724824192,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,140266724824192,nano_17,True
start,python-pi,faas-workloads/python-pi,140266724824720,,
finish,python-pi,faas-workloads/python-pi,140266724824720,nx_10,True
start,fio,faas-workloads/fio,140266724825392,,
finish,fio,faas-workloads/fio,140266724825392,rpi3_3,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140266721687296,,
queue,speech-inference,faas-workloads/speech-inference-tflite,140266721846720,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140266721687296,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140266721687296,nano_15,True
queue,resnet50-training,faas-workloads/resnet-training-gpu,140266721847872,,
queue,python-pi,faas-workloads/python-pi,140266721848736,,
queue,fio,faas-workloads/fio,140266721849504,,
start,speech-inference,faas-workloads/speech-inference-tflite,140266721846720,,
finish,speech-inference,faas-workloads/speech-inference-tflite,140266721846720,coral_1,True
