value,function_name,node_name,replica_id
deploy,resnet50-inference,nx_10,140266727745824
deploy,speech-inference,rockpi_30,140266727746688
deploy,resnet50-preprocessing,rockpi_30,140266728001632
deploy,resnet50-training,nano_3,140266728002592
deploy,python-pi,rockpi_8,140266728003552
deploy,fio,rpi3_3,140266728004512
startup,fio,rpi3_3,140266728004512
setup,fio,rpi3_3,140266728004512
finish,fio,rpi3_3,140266728004512
startup,python-pi,rockpi_8,140266728003552
setup,python-pi,rockpi_8,140266728003552
finish,python-pi,rockpi_8,140266728003552
startup,speech-inference,rockpi_30,140266727746688
setup,speech-inference,rockpi_30,140266727746688
startup,resnet50-inference,nx_10,140266727745824
setup,resnet50-inference,nx_10,140266727745824
startup,resnet50-training,nano_3,140266728002592
setup,resnet50-training,nano_3,140266728002592
finish,resnet50-training,nano_3,140266728002592
finish,speech-inference,rockpi_30,140266727746688
finish,resnet50-inference,nx_10,140266727745824
startup,resnet50-preprocessing,rockpi_30,140266728001632
setup,resnet50-preprocessing,rockpi_30,140266728001632
finish,resnet50-preprocessing,rockpi_30,140266728001632
deploy,resnet50-inference,nx_3,140266724499776
deploy,speech-inference,rockpi_8,140266724823328
deploy,resnet50-training,nano_17,140266724824192
deploy,python-pi,nx_10,140266724824720
deploy,fio,rpi3_3,140266724825392
startup,fio,rpi3_3,140266724825392
setup,fio,rpi3_3,140266724825392
finish,fio,rpi3_3,140266724825392
startup,speech-inference,rockpi_8,140266724823328
setup,speech-inference,rockpi_8,140266724823328
startup,python-pi,nx_10,140266724824720
setup,python-pi,nx_10,140266724824720
finish,python-pi,nx_10,140266724824720
finish,speech-inference,rockpi_8,140266724823328
startup,resnet50-inference,nx_3,140266724499776
setup,resnet50-inference,nx_3,140266724499776
startup,resnet50-training,nano_17,140266724824192
setup,resnet50-training,nano_17,140266724824192
finish,resnet50-training,nano_17,140266724824192
finish,resnet50-inference,nx_3,140266724499776
deploy,resnet50-inference,nano_15,140266721687296
deploy,speech-inference,coral_1,140266721846720
deploy,resnet50-training,nano_26,140266721847872
deploy,python-pi,coral_3,140266721848736
deploy,fio,rpi3_4,140266721849504
startup,fio,rpi3_4,140266721849504
setup,fio,rpi3_4,140266721849504
finish,fio,rpi3_4,140266721849504
startup,speech-inference,coral_1,140266721846720
setup,speech-inference,coral_1,140266721846720
startup,python-pi,coral_3,140266721848736
setup,python-pi,coral_3,140266721848736
finish,python-pi,coral_3,140266721848736
finish,speech-inference,coral_1,140266721846720
startup,resnet50-inference,nano_15,140266721687296
setup,resnet50-inference,nano_15,140266721687296
startup,resnet50-training,nano_26,140266721847872
setup,resnet50-training,nano_26,140266721847872
finish,resnet50-training,nano_26,140266721847872
finish,resnet50-inference,nano_15,140266721687296
deploy,resnet50-inference,nx_13,140266718936656
deploy,speech-inference,rpi3_5,140266719145232
deploy,resnet50-training,nano_18,140266719146240
deploy,python-pi,rockpi_13,140266719147104
deploy,fio,rpi3_4,140266719147872
startup,fio,rpi3_4,140266719147872
setup,fio,rpi3_4,140266719147872
finish,fio,rpi3_4,140266719147872
startup,speech-inference,rpi3_5,140266719145232
setup,speech-inference,rpi3_5,140266719145232
startup,python-pi,rockpi_13,140266719147104
setup,python-pi,rockpi_13,140266719147104
finish,python-pi,rockpi_13,140266719147104
finish,speech-inference,rpi3_5,140266719145232
startup,resnet50-inference,nx_13,140266718936656
setup,resnet50-inference,nx_13,140266718936656
startup,resnet50-training,nano_18,140266719146240
setup,resnet50-training,nano_18,140266719146240
finish,resnet50-training,nano_18,140266719146240
finish,resnet50-inference,nx_13,140266718936656
deploy,resnet50-inference,nano_19,140266725628352
deploy,speech-inference,rockpi_13,140266714570256
deploy,resnet50-training,nx_4,140266714571264
deploy,python-pi,nx_3,140266714572128
deploy,fio,rpi3_21,140266714572896
startup,fio,rpi3_21,140266714572896
setup,fio,rpi3_21,140266714572896
finish,fio,rpi3_21,140266714572896
startup,speech-inference,rockpi_13,140266714570256
setup,speech-inference,rockpi_13,140266714570256
startup,python-pi,nx_3,140266714572128
setup,python-pi,nx_3,140266714572128
finish,python-pi,nx_3,140266714572128
finish,speech-inference,rockpi_13,140266714570256
startup,resnet50-inference,nano_19,140266725628352
setup,resnet50-inference,nano_19,140266725628352
startup,resnet50-training,nx_4,140266714571264
setup,resnet50-training,nx_4,140266714571264
finish,resnet50-training,nx_4,140266714571264
finish,resnet50-inference,nano_19,140266725628352
deploy,resnet50-inference,nano_9,140266710066672
deploy,speech-inference,rockpi_12,140266710258864
deploy,resnet50-training,nano_12,140266710259872
deploy,python-pi,rockpi_12,140266710260736
deploy,fio,rpi3_21,140266710261504
startup,fio,rpi3_21,140266710261504
setup,fio,rpi3_21,140266710261504
finish,fio,rpi3_21,140266710261504
startup,speech-inference,rockpi_12,140266710258864
setup,speech-inference,rockpi_12,140266710258864
startup,resnet50-inference,nano_9,140266710066672
setup,resnet50-inference,nano_9,140266710066672
startup,resnet50-training,nano_12,140266710259872
setup,resnet50-training,nano_12,140266710259872
finish,resnet50-training,nano_12,140266710259872
startup,python-pi,rockpi_12,140266710260736
setup,python-pi,rockpi_12,140266710260736
finish,python-pi,rockpi_12,140266710260736
finish,speech-inference,rockpi_12,140266710258864
finish,resnet50-inference,nano_9,140266710066672
deploy,resnet50-inference,nano_21,140266705935120
deploy,speech-inference,rockpi_5,140266706127312
deploy,resnet50-training,nx_7,140266706128320
deploy,python-pi,rockpi_5,140266706129184
deploy,fio,rpi3_22,140266706129952
startup,fio,rpi3_22,140266706129952
setup,fio,rpi3_22,140266706129952
finish,fio,rpi3_22,140266706129952
startup,speech-inference,rockpi_5,140266706127312
setup,speech-inference,rockpi_5,140266706127312
startup,resnet50-inference,nano_21,140266705935120
setup,resnet50-inference,nano_21,140266705935120
startup,resnet50-training,nx_7,140266706128320
setup,resnet50-training,nx_7,140266706128320
finish,resnet50-training,nx_7,140266706128320
startup,python-pi,rockpi_5,140266706129184
setup,python-pi,rockpi_5,140266706129184
finish,python-pi,rockpi_5,140266706129184
finish,speech-inference,rockpi_5,140266706127312
finish,resnet50-inference,nano_21,140266705935120
deploy,resnet50-inference,nano_20,140266701847280
deploy,speech-inference,rockpi_21,140266702023088
deploy,resnet50-training,nx_11,140266702024096
