value,name,image,function_id,node
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139958324515600,nx_0
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139958324516560,nx_0
deploy,mobilenet-inference,faas-workloads/mobilenet-inference-tpu,139958324261424,coral_0
deploy,speech-inference,faas-workloads/speech-inference-tflite,139958324203728,rpi4_2
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139958324378128,rpi4_3
