value,function_name,image,replica_id,node_name,successful
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140496427985328,,
queue,speech-inference,faas-workloads/speech-inference-tflite,140496427986192,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140496427985328,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140496427985328,nx_10,True
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140496428224848,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,140496428225808,,
queue,python-pi,faas-workloads/python-pi,140496428226768,,
queue,fio,faas-workloads/fio,140496428227728,,
start,speech-inference,faas-workloads/speech-inference-tflite,140496427986192,,
finish,speech-inference,faas-workloads/speech-inference-tflite,140496427986192,rockpi_30,True
start,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140496428224848,,
finish,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140496428224848,rockpi_30,True
start,resnet50-training,faas-workloads/resnet-training-gpu,140496428225808,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,140496428225808,nano_3,True
start,python-pi,faas-workloads/python-pi,140496428226768,,
finish,python-pi,faas-workloads/python-pi,140496428226768,rockpi_8,True
start,fio,faas-workloads/fio,140496428227728,,
finish,fio,faas-workloads/fio,140496428227728,rpi3_3,True
queue,python-pi,faas-workloads/python-pi,140496425769360,,
start,python-pi,faas-workloads/python-pi,140496425769360,,
finish,python-pi,faas-workloads/python-pi,140496425769360,rockpi_8,True
queue,python-pi,faas-workloads/python-pi,140496424710544,,
queue,fio,faas-workloads/fio,140496424903648,,
start,python-pi,faas-workloads/python-pi,140496424710544,,
finish,python-pi,faas-workloads/python-pi,140496424710544,nx_10,True
start,fio,faas-workloads/fio,140496424903648,,
finish,fio,faas-workloads/fio,140496424903648,rpi3_3,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140496423672544,,
queue,python-pi,faas-workloads/python-pi,140496423865360,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140496423672544,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140496423672544,nx_3,True
queue,fio,faas-workloads/fio,140496423866272,,
start,python-pi,faas-workloads/python-pi,140496423865360,,
finish,python-pi,faas-workloads/python-pi,140496423865360,coral_1,True
start,fio,faas-workloads/fio,140496423866272,,
finish,fio,faas-workloads/fio,140496423866272,rpi3_4,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140496424641360,,
queue,python-pi,faas-workloads/python-pi,140496422704544,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140496424641360,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140496424641360,nano_17,True
queue,fio,faas-workloads/fio,140496422705456,,
start,python-pi,faas-workloads/python-pi,140496422704544,,
finish,python-pi,faas-workloads/python-pi,140496422704544,coral_3,True
start,fio,faas-workloads/fio,140496422705456,,
finish,fio,faas-workloads/fio,140496422705456,rpi3_4,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140496421537824,,
queue,python-pi,faas-workloads/python-pi,140496421550352,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140496421537824,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140496421537824,nano_15,True
queue,fio,faas-workloads/fio,140496421551264,,
start,python-pi,faas-workloads/python-pi,140496421550352,,
finish,python-pi,faas-workloads/python-pi,140496421550352,rpi3_5,True
start,fio,faas-workloads/fio,140496421551264,,
finish,fio,faas-workloads/fio,140496421551264,rpi3_21,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140496422845936,,
queue,python-pi,faas-workloads/python-pi,140496420464544,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140496422845936,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140496422845936,nano_26,True
queue,fio,faas-workloads/fio,140496420465504,,
start,python-pi,faas-workloads/python-pi,140496420464544,,
finish,python-pi,faas-workloads/python-pi,140496420464544,rockpi_13,True
start,fio,faas-workloads/fio,140496420465504,,
finish,fio,faas-workloads/fio,140496420465504,rpi3_21,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140496419507792,,
queue,python-pi,faas-workloads/python-pi,140496419520032,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140496419507792,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140496419507792,nx_13,True
queue,fio,faas-workloads/fio,140496419684944,,
start,python-pi,faas-workloads/python-pi,140496419520032,,
finish,python-pi,faas-workloads/python-pi,140496419520032,rockpi_13,True
start,fio,faas-workloads/fio,140496419684944,,
finish,fio,faas-workloads/fio,140496419684944,rpi3_22,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140496425768208,,
