value,name,function_id
deploy,resnet50-inference,140496428103904
deploy,speech-inference,140496428104960
deploy,resnet50-preprocessing,140496428122608
deploy,resnet50-training,140496428123424
deploy,python-pi,140496428124624
deploy,fio,140496428125440
