deployment_name,timestamp,avg_response_time,avg_execution_time,avg_wait_time,wait_percentage,high_wait_count,sample_count
speech-inference,145,3770.0390806861037,3770.0390806861037,0.0,0.0,0,1
speech-inference,145,3770.0390806861037,3770.0390806861037,0.0,0.0,0,1
resnet50-preprocessing,145,52493.881583453905,7576.721593233187,44917.159990220716,85.56646724401998,1,2
resnet50-preprocessing,145,52493.881583453905,7576.721593233187,44917.159990220716,85.56646724401998,1,2
python-pi,145,904.5977515866543,904.5977515866543,0.0,0.0,0,3
python-pi,145,904.5977515866543,904.5977515866543,0.0,0.0,0,3
resnet50-inference,150,391.8678960167483,391.8678960167483,0.0,0.0,0,1
python-pi,150,903.0612499559822,903.0612499559822,0.0,0.0,0,1
python-pi,150,903.0612499559822,903.0612499559822,0.0,0.0,0,1
resnet50-preprocessing,180,124885.64923788757,7731.882925188046,117153.76631269952,93.80882993973148,1,1
resnet50-preprocessing,180,124885.64923788757,7731.882925188046,117153.76631269952,93.80882993973148,1,1
python-pi,180,1253.2092334828994,1253.2092334828994,0.0,0.0,0,11
python-pi,180,1253.2092334828994,1253.2092334828994,0.0,0.0,0,11
python-pi,185,1413.863880459265,1413.863880459265,0.0,0.0,0,6
python-pi,185,1413.863880459265,1413.863880459265,0.0,0.0,0,6
resnet50-preprocessing,215,148297.9757497428,7651.127261337905,140646.84848840488,94.84070687906798,1,1
resnet50-preprocessing,215,148297.9757497428,7651.127261337905,140646.84848840488,94.84070687906798,1,1
python-pi,215,1328.9697790150078,1328.9697790150078,0.0,0.0,0,57
python-pi,215,1328.9697790150078,1328.9697790150078,0.0,0.0,0,57
python-pi,220,1291.9020755029342,1291.9020755029342,0.0,0.0,0,26
python-pi,220,1291.9020755029342,1291.9020755029342,0.0,0.0,0,26
resnet50-inference,250,388.6604786461099,388.6604786461099,0.0,0.0,0,76
resnet50-preprocessing,250,173952.0747231245,7516.011608525929,166436.0631145986,95.6792630266187,3,3
resnet50-preprocessing,250,173952.0747231245,7516.011608525929,166436.0631145986,95.6792630266187,3,3
python-pi,250,1182.1608788912583,1182.1608788912583,0.0,0.0,0,87
python-pi,250,1182.1608788912583,1182.1608788912583,0.0,0.0,0,87
resnet50-inference,255,385.4628984243782,385.4628984243782,0.0,0.0,0,37
python-pi,255,1187.3428103600636,1187.3428103600636,0.0,0.0,0,38
python-pi,255,1187.3428103600636,1187.3428103600636,0.0,0.0,0,38
resnet50-inference,285,383.4025216006189,383.4025216006189,0.0,0.0,0,61
python-pi,285,1146.7511989797508,1146.7511989797508,0.0,0.0,0,71
python-pi,285,1146.7511989797508,1146.7511989797508,0.0,0.0,0,71
resnet50-inference,290,381.8657828347553,381.8657828347553,0.0,0.0,0,28
python-pi,290,1144.7412735891703,1144.7412735891703,0.0,0.0,0,30
python-pi,290,1144.7412735891703,1144.7412735891703,0.0,0.0,0,30
resnet50-inference,320,393.20572612178563,393.20572612178563,0.0,0.0,0,22
python-pi,320,1120.377466567245,1120.377466567245,0.0,0.0,0,25
python-pi,320,1120.377466567245,1120.377466567245,0.0,0.0,0,25
resnet50-inference,325,399.2144278111848,399.2144278111848,0.0,0.0,0,9
python-pi,325,1275.7948792287323,1275.7948792287323,0.0,0.0,0,10
python-pi,325,1275.7948792287323,1275.7948792287323,0.0,0.0,0,10
resnet50-inference,355,389.075932320452,389.075932320452,0.0,0.0,0,1
python-pi,355,909.7775215086017,909.7775215086017,0.0,0.0,0,1
python-pi,355,909.7775215086017,909.7775215086017,0.0,0.0,0,1
resnet50-inference,360,389.075932320452,389.075932320452,0.0,0.0,0,1
