value,name,function_id
deploy,resnet50-inference,139971283007712
deploy,speech-inference,139971283008768
deploy,resnet50-preprocessing,139971283026416
deploy,resnet50-training,139971283027232
deploy,python-pi,139971283028432
deploy,fio,139971283029248
