FUNCTION DEPLOYMENT TIMELINE
============================

Report generated: 2025-07-21 11:03:53

Total deployment events: 2182
Number of node-function combinations: 650

Event Type Summary:
  Deployment events: 15
  Replica events: 1200
  Network events: 967

CHRONOLOGICAL TIMELINE
======================

t=   0.0s | deployment | global               | resnet50-inference        | deploy resnet50-inference
t= 171.0s | replica    | rockpi_8             | speech-inference-industrial | setup replica of speech-inference-industrial
t= 172.0s | replica    | rockpi_15            | resnet50-preprocessing    | deploy replica of resnet50-preprocessing
t= 173.0s | replica    | rockpi_15            | resnet50-preprocessing-downtown | deploy replica of resnet50-preprocessing-downtown
t= 174.0s | replica    | rockpi_15            | resnet50-preprocessing-downtown | startup replica of resnet50-preprocessing-downtown
t= 175.0s | replica    | rockpi_15            | resnet50-preprocessing-downtown | setup replica of resnet50-preprocessing-downtown
t= 176.0s | replica    | rockpi_15            | resnet50-preprocessing-downtown | finish replica of resnet50-preprocessing-downtown
t= 177.0s | replica    | coral_2              | resnet50-preprocessing-suburb | deploy replica of resnet50-preprocessing-suburb
t= 178.0s | replica    | coral_3              | resnet50-preprocessing-industrial | deploy replica of resnet50-preprocessing-industrial
t= 179.0s | replica    | rpi4_46              | resnet50-inference        | deploy replica of resnet50-inference
t= 180.0s | replica    | rpi4_47              | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t= 181.0s | replica    | rpi3_15              | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 182.0s | replica    | rpi3_16              | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 183.0s | replica    | rpi3_17              | resnet50-inference-residential | deploy replica of resnet50-inference-residential
t= 184.0s | replica    | nuc_6                | resnet50-training         | deploy replica of resnet50-training
t= 185.0s | replica    | nuc_7                | resnet50-training-downtown | deploy replica of resnet50-training-downtown
t= 186.0s | replica    | rpi4_0               | speech-inference          | startup replica of speech-inference
t= 187.0s | replica    | rpi4_0               | speech-inference          | setup replica of speech-inference
t= 188.0s | replica    | rpi4_1               | speech-inference-downtown | startup replica of speech-inference-downtown
t= 189.0s | replica    | rpi4_1               | speech-inference-downtown | setup replica of speech-inference-downtown
t= 190.0s | replica    | rockpi_8             | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 191.0s | replica    | rockpi_8             | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 192.0s | replica    | rpi4_46              | resnet50-inference        | startup replica of resnet50-inference
t= 193.0s | replica    | rpi4_46              | resnet50-inference        | setup replica of resnet50-inference
t= 194.0s | replica    | rpi4_47              | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t= 195.0s | replica    | rpi4_47              | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 196.0s | replica    | rpi3_15              | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 197.0s | replica    | rpi3_15              | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 198.0s | replica    | rpi3_16              | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 199.0s | replica    | rpi3_16              | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 200.0s | replica    | rpi3_17              | resnet50-inference-residential | startup replica of resnet50-inference-residential
t= 201.0s | replica    | rpi3_17              | resnet50-inference-residential | setup replica of resnet50-inference-residential
t= 202.0s | replica    | rockpi_15            | resnet50-preprocessing    | startup replica of resnet50-preprocessing
t= 203.0s | replica    | rockpi_15            | resnet50-preprocessing    | setup replica of resnet50-preprocessing
t= 204.0s | replica    | rockpi_15            | resnet50-preprocessing    | finish replica of resnet50-preprocessing
t= 205.0s | replica    | coral_2              | resnet50-preprocessing-suburb | startup replica of resnet50-preprocessing-suburb
t= 206.0s | replica    | coral_2              | resnet50-preprocessing-suburb | setup replica of resnet50-preprocessing-suburb
t= 207.0s | replica    | coral_2              | resnet50-preprocessing-suburb | finish replica of resnet50-preprocessing-suburb
t= 208.0s | replica    | coral_3              | resnet50-preprocessing-industrial | startup replica of resnet50-preprocessing-industrial
t= 209.0s | replica    | coral_3              | resnet50-preprocessing-industrial | setup replica of resnet50-preprocessing-industrial
t= 210.0s | replica    | coral_3              | resnet50-preprocessing-industrial | finish replica of resnet50-preprocessing-industrial
t= 211.0s | replica    | nuc_6                | resnet50-training         | startup replica of resnet50-training
t= 212.0s | replica    | nuc_6                | resnet50-training         | setup replica of resnet50-training
t= 213.0s | replica    | nuc_6                | resnet50-training         | finish replica of resnet50-training
t= 214.0s | replica    | nuc_7                | resnet50-training-downtown | startup replica of resnet50-training-downtown
t= 215.0s | replica    | nuc_7                | resnet50-training-downtown | setup replica of resnet50-training-downtown
t= 216.0s | replica    | nuc_7                | resnet50-training-downtown | finish replica of resnet50-training-downtown
t= 217.0s | replica    | rockpi_25            | speech-inference          | deploy replica of speech-inference
t= 218.0s | replica    | rockpi_25            | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 219.0s | replica    | rockpi_25            | speech-inference-downtown | startup replica of speech-inference-downtown
t= 220.0s | replica    | rockpi_25            | speech-inference-downtown | setup replica of speech-inference-downtown
t= 221.0s | replica    | rockpi_26            | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 222.0s | replica    | rockpi_26            | speech-inference-industrial | deploy replica of speech-inference-industrial
t= 223.0s | replica    | rockpi_26            | speech-inference-industrial | startup replica of speech-inference-industrial
t= 224.0s | replica    | rockpi_26            | speech-inference-industrial | setup replica of speech-inference-industrial
t= 225.0s | replica    | rpi4_36              | resnet50-preprocessing    | deploy replica of resnet50-preprocessing
t= 226.0s | replica    | rpi4_37              | resnet50-preprocessing-downtown | deploy replica of resnet50-preprocessing-downtown
t= 227.0s | replica    | rockpi_10            | resnet50-preprocessing-suburb | deploy replica of resnet50-preprocessing-suburb
t= 228.0s | replica    | rockpi_10            | resnet50-preprocessing-industrial | deploy replica of resnet50-preprocessing-industrial
t= 229.0s | replica    | rockpi_10            | resnet50-preprocessing-industrial | startup replica of resnet50-preprocessing-industrial
t= 230.0s | replica    | rockpi_10            | resnet50-preprocessing-industrial | setup replica of resnet50-preprocessing-industrial
t= 231.0s | replica    | rockpi_10            | resnet50-preprocessing-industrial | finish replica of resnet50-preprocessing-industrial
t= 232.0s | replica    | rpi3_27              | resnet50-inference        | deploy replica of resnet50-inference
t= 233.0s | replica    | rpi3_28              | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t= 234.0s | replica    | rpi3_29              | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 235.0s | replica    | rpi4_44              | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 236.0s | replica    | rpi4_45              | resnet50-inference-residential | deploy replica of resnet50-inference-residential
t= 237.0s | replica    | nuc_8                | resnet50-training         | deploy replica of resnet50-training
t= 238.0s | replica    | nuc_9                | resnet50-training-downtown | deploy replica of resnet50-training-downtown
t= 239.0s | replica    | rockpi_25            | speech-inference          | startup replica of speech-inference
t= 240.0s | replica    | rockpi_25            | speech-inference          | setup replica of speech-inference
t= 241.0s | replica    | rockpi_26            | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 242.0s | replica    | rockpi_26            | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 243.0s | replica    | rpi3_27              | resnet50-inference        | startup replica of resnet50-inference
t= 244.0s | replica    | rpi3_27              | resnet50-inference        | setup replica of resnet50-inference
t= 245.0s | replica    | rpi3_28              | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t= 246.0s | replica    | rpi3_28              | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 247.0s | replica    | rpi3_29              | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 248.0s | replica    | rpi3_29              | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 249.0s | replica    | rpi4_44              | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 250.0s | replica    | rpi4_44              | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 251.0s | replica    | rpi4_45              | resnet50-inference-residential | startup replica of resnet50-inference-residential
t= 252.0s | replica    | rpi4_45              | resnet50-inference-residential | setup replica of resnet50-inference-residential
t= 253.0s | replica    | rpi4_36              | resnet50-preprocessing    | startup replica of resnet50-preprocessing
t= 254.0s | replica    | rpi4_36              | resnet50-preprocessing    | setup replica of resnet50-preprocessing
t= 255.0s | replica    | rpi4_36              | resnet50-preprocessing    | finish replica of resnet50-preprocessing
t= 256.0s | replica    | rpi4_37              | resnet50-preprocessing-downtown | startup replica of resnet50-preprocessing-downtown
t= 257.0s | replica    | rpi4_37              | resnet50-preprocessing-downtown | setup replica of resnet50-preprocessing-downtown
t= 258.0s | replica    | rpi4_37              | resnet50-preprocessing-downtown | finish replica of resnet50-preprocessing-downtown
t= 259.0s | replica    | rockpi_10            | resnet50-preprocessing-suburb | startup replica of resnet50-preprocessing-suburb
t= 260.0s | replica    | rockpi_10            | resnet50-preprocessing-suburb | setup replica of resnet50-preprocessing-suburb
t= 261.0s | replica    | rockpi_10            | resnet50-preprocessing-suburb | finish replica of resnet50-preprocessing-suburb
t= 262.0s | replica    | nuc_9                | resnet50-training-downtown | startup replica of resnet50-training-downtown
t= 263.0s | replica    | nuc_9                | resnet50-training-downtown | setup replica of resnet50-training-downtown
t= 264.0s | replica    | nuc_9                | resnet50-training-downtown | finish replica of resnet50-training-downtown
t= 265.0s | replica    | coral_4              | speech-inference          | deploy replica of speech-inference
t= 266.0s | replica    | rpi4_34              | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 267.0s | replica    | rpi4_35              | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 268.0s | replica    | rockpi_11            | speech-inference-industrial | deploy replica of speech-inference-industrial
t= 269.0s | replica    | rpi4_57              | resnet50-preprocessing    | deploy replica of resnet50-preprocessing
t= 270.0s | replica    | coral_0              | resnet50-preprocessing-downtown | deploy replica of resnet50-preprocessing-downtown
t= 271.0s | replica    | rpi4_54              | resnet50-preprocessing-suburb | deploy replica of resnet50-preprocessing-suburb
t= 272.0s | replica    | rpi4_55              | resnet50-preprocessing-industrial | deploy replica of resnet50-preprocessing-industrial
t= 273.0s | replica    | rpi4_2               | resnet50-inference        | deploy replica of resnet50-inference
t= 274.0s | replica    | rpi4_3               | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t= 275.0s | replica    | rpi3_39              | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 276.0s | replica    | rpi3_40              | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 277.0s | replica    | rpi3_41              | resnet50-inference-residential | deploy replica of resnet50-inference-residential
t= 278.0s | replica    | nuc_10               | resnet50-training         | deploy replica of resnet50-training
t= 279.0s | replica    | nuc_11               | resnet50-training-downtown | deploy replica of resnet50-training-downtown
t= 280.0s | replica    | rpi4_34              | speech-inference-downtown | startup replica of speech-inference-downtown
t= 281.0s | replica    | rpi4_34              | speech-inference-downtown | setup replica of speech-inference-downtown
t= 282.0s | replica    | rpi4_35              | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 283.0s | replica    | rpi4_35              | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 284.0s | replica    | coral_4              | speech-inference          | startup replica of speech-inference
t= 285.0s | replica    | coral_4              | speech-inference          | setup replica of speech-inference
t= 286.0s | replica    | rockpi_11            | speech-inference-industrial | startup replica of speech-inference-industrial
t= 287.0s | replica    | rockpi_11            | speech-inference-industrial | setup replica of speech-inference-industrial
t= 288.0s | replica    | rpi4_2               | resnet50-inference        | startup replica of resnet50-inference
t= 289.0s | replica    | rpi4_2               | resnet50-inference        | setup replica of resnet50-inference
t= 290.0s | replica    | rpi4_3               | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t= 291.0s | replica    | rpi4_3               | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 292.0s | replica    | rpi3_39              | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 293.0s | replica    | rpi3_39              | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 294.0s | replica    | rpi3_40              | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 295.0s | replica    | rpi3_40              | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 296.0s | replica    | rpi3_41              | resnet50-inference-residential | startup replica of resnet50-inference-residential
t= 297.0s | replica    | rpi3_41              | resnet50-inference-residential | setup replica of resnet50-inference-residential
t= 298.0s | replica    | rpi4_57              | resnet50-preprocessing    | startup replica of resnet50-preprocessing
t= 299.0s | replica    | rpi4_57              | resnet50-preprocessing    | setup replica of resnet50-preprocessing
t= 300.0s | replica    | rpi4_57              | resnet50-preprocessing    | finish replica of resnet50-preprocessing
t= 301.0s | replica    | rpi4_54              | resnet50-preprocessing-suburb | startup replica of resnet50-preprocessing-suburb
t= 302.0s | replica    | rpi4_54              | resnet50-preprocessing-suburb | setup replica of resnet50-preprocessing-suburb
t= 303.0s | replica    | rpi4_54              | resnet50-preprocessing-suburb | finish replica of resnet50-preprocessing-suburb
t= 304.0s | replica    | rpi4_55              | resnet50-preprocessing-industrial | startup replica of resnet50-preprocessing-industrial
t= 305.0s | replica    | rpi4_55              | resnet50-preprocessing-industrial | setup replica of resnet50-preprocessing-industrial
t= 306.0s | replica    | rpi4_55              | resnet50-preprocessing-industrial | finish replica of resnet50-preprocessing-industrial
t= 307.0s | replica    | coral_0              | resnet50-preprocessing-downtown | startup replica of resnet50-preprocessing-downtown
t= 308.0s | replica    | coral_0              | resnet50-preprocessing-downtown | setup replica of resnet50-preprocessing-downtown
t= 309.0s | replica    | coral_0              | resnet50-preprocessing-downtown | finish replica of resnet50-preprocessing-downtown
t= 310.0s | replica    | nuc_10               | resnet50-training         | startup replica of resnet50-training
t= 311.0s | replica    | nuc_10               | resnet50-training         | setup replica of resnet50-training
t= 312.0s | replica    | nuc_10               | resnet50-training         | finish replica of resnet50-training
t= 313.0s | replica    | nuc_11               | resnet50-training-downtown | startup replica of resnet50-training-downtown
t= 314.0s | replica    | nuc_11               | resnet50-training-downtown | setup replica of resnet50-training-downtown
t= 315.0s | replica    | nuc_11               | resnet50-training-downtown | finish replica of resnet50-training-downtown
t= 316.0s | replica    | rockpi_17            | speech-inference          | deploy replica of speech-inference
t= 317.0s | replica    | rockpi_17            | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 318.0s | replica    | rockpi_17            | speech-inference-downtown | startup replica of speech-inference-downtown
t= 319.0s | replica    | rockpi_17            | speech-inference-downtown | setup replica of speech-inference-downtown
t= 320.0s | replica    | rockpi_24            | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 321.0s | replica    | rockpi_24            | speech-inference-industrial | deploy replica of speech-inference-industrial
t= 322.0s | replica    | rockpi_24            | speech-inference-industrial | startup replica of speech-inference-industrial
t= 323.0s | replica    | rockpi_24            | speech-inference-industrial | setup replica of speech-inference-industrial
t= 324.0s | replica    | rockpi_19            | resnet50-preprocessing    | deploy replica of resnet50-preprocessing
t= 325.0s | replica    | rockpi_19            | resnet50-preprocessing-downtown | deploy replica of resnet50-preprocessing-downtown
t= 326.0s | replica    | rockpi_19            | resnet50-preprocessing-downtown | startup replica of resnet50-preprocessing-downtown
t= 327.0s | replica    | rockpi_19            | resnet50-preprocessing-downtown | setup replica of resnet50-preprocessing-downtown
t= 328.0s | replica    | rockpi_19            | resnet50-preprocessing-downtown | finish replica of resnet50-preprocessing-downtown
t= 329.0s | replica    | rpi4_28              | resnet50-preprocessing-suburb | deploy replica of resnet50-preprocessing-suburb
t= 330.0s | replica    | rpi4_29              | resnet50-preprocessing-industrial | deploy replica of resnet50-preprocessing-industrial
t= 331.0s | replica    | rpi4_24              | resnet50-inference        | deploy replica of resnet50-inference
t= 332.0s | replica    | rpi4_25              | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t= 333.0s | replica    | rpi4_30              | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 334.0s | replica    | rpi4_31              | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 335.0s | replica    | rpi4_42              | resnet50-inference-residential | deploy replica of resnet50-inference-residential
t= 336.0s | replica    | nuc_12               | resnet50-training         | deploy replica of resnet50-training
t= 337.0s | replica    | nuc_13               | resnet50-training-downtown | deploy replica of resnet50-training-downtown
t= 338.0s | replica    | rockpi_17            | speech-inference          | startup replica of speech-inference
t= 339.0s | replica    | rockpi_17            | speech-inference          | setup replica of speech-inference
t= 340.0s | replica    | rockpi_24            | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 341.0s | replica    | rockpi_24            | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 342.0s | replica    | rpi4_24              | resnet50-inference        | startup replica of resnet50-inference
t= 343.0s | replica    | rpi4_24              | resnet50-inference        | setup replica of resnet50-inference
t= 344.0s | replica    | rpi4_25              | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t= 345.0s | replica    | rpi4_25              | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 346.0s | replica    | rpi4_30              | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 347.0s | replica    | rpi4_30              | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 348.0s | replica    | rpi4_31              | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 349.0s | replica    | rpi4_31              | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 350.0s | replica    | rpi4_42              | resnet50-inference-residential | startup replica of resnet50-inference-residential
t= 351.0s | replica    | rpi4_42              | resnet50-inference-residential | setup replica of resnet50-inference-residential
t= 352.0s | replica    | rpi3_33              | speech-inference          | finish replica of speech-inference
t= 353.0s | replica    | rpi4_28              | resnet50-preprocessing-suburb | startup replica of resnet50-preprocessing-suburb
t= 354.0s | replica    | rpi4_28              | resnet50-preprocessing-suburb | setup replica of resnet50-preprocessing-suburb
t= 355.0s | replica    | rpi4_28              | resnet50-preprocessing-suburb | finish replica of resnet50-preprocessing-suburb
t= 356.0s | replica    | rpi4_29              | resnet50-preprocessing-industrial | startup replica of resnet50-preprocessing-industrial
t= 357.0s | replica    | rpi4_29              | resnet50-preprocessing-industrial | setup replica of resnet50-preprocessing-industrial
t= 358.0s | replica    | rpi4_29              | resnet50-preprocessing-industrial | finish replica of resnet50-preprocessing-industrial
t= 359.0s | replica    | rpi4_4               | speech-inference-industrial | finish replica of speech-inference-industrial
t= 360.0s | replica    | rockpi_19            | resnet50-preprocessing    | startup replica of resnet50-preprocessing
t= 361.0s | replica    | rockpi_19            | resnet50-preprocessing    | setup replica of resnet50-preprocessing
t= 362.0s | replica    | rockpi_19            | resnet50-preprocessing    | finish replica of resnet50-preprocessing
t= 363.0s | replica    | nuc_12               | resnet50-training         | startup replica of resnet50-training
t= 364.0s | replica    | nuc_12               | resnet50-training         | setup replica of resnet50-training
t= 365.0s | replica    | nuc_12               | resnet50-training         | finish replica of resnet50-training
t= 366.0s | replica    | nuc_13               | resnet50-training-downtown | startup replica of resnet50-training-downtown
t= 367.0s | replica    | nuc_13               | resnet50-training-downtown | setup replica of resnet50-training-downtown
t= 368.0s | replica    | nuc_13               | resnet50-training-downtown | finish replica of resnet50-training-downtown
t= 369.0s | replica    | rpi3_34              | speech-inference-downtown | finish replica of speech-inference-downtown
t= 370.0s | replica    | rpi3_35              | speech-inference-suburb   | finish replica of speech-inference-suburb
t= 371.0s | replica    | rockpi_30            | speech-inference          | deploy replica of speech-inference
t= 372.0s | replica    | rockpi_30            | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 373.0s | replica    | rockpi_30            | speech-inference-downtown | startup replica of speech-inference-downtown
t= 374.0s | replica    | rockpi_30            | speech-inference-downtown | setup replica of speech-inference-downtown
t= 375.0s | replica    | rockpi_0             | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 376.0s | replica    | rockpi_0             | speech-inference-industrial | deploy replica of speech-inference-industrial
t= 377.0s | replica    | rockpi_0             | speech-inference-industrial | startup replica of speech-inference-industrial
t= 378.0s | replica    | rockpi_0             | speech-inference-industrial | setup replica of speech-inference-industrial
t= 379.0s | replica    | rockpi_16            | resnet50-preprocessing    | deploy replica of resnet50-preprocessing
t= 380.0s | replica    | rockpi_16            | resnet50-preprocessing-downtown | deploy replica of resnet50-preprocessing-downtown
t= 381.0s | replica    | rockpi_16            | resnet50-preprocessing-downtown | startup replica of resnet50-preprocessing-downtown
t= 382.0s | replica    | rockpi_16            | resnet50-preprocessing-downtown | setup replica of resnet50-preprocessing-downtown
t= 383.0s | replica    | rockpi_16            | resnet50-preprocessing-downtown | finish replica of resnet50-preprocessing-downtown
t= 384.0s | replica    | rockpi_18            | resnet50-preprocessing-suburb | deploy replica of resnet50-preprocessing-suburb
t= 385.0s | replica    | rockpi_18            | resnet50-preprocessing-industrial | deploy replica of resnet50-preprocessing-industrial
t= 386.0s | replica    | rockpi_18            | resnet50-preprocessing-industrial | startup replica of resnet50-preprocessing-industrial
t= 387.0s | replica    | rockpi_18            | resnet50-preprocessing-industrial | setup replica of resnet50-preprocessing-industrial
t= 388.0s | replica    | rockpi_18            | resnet50-preprocessing-industrial | finish replica of resnet50-preprocessing-industrial
t= 389.0s | replica    | rpi4_43              | resnet50-inference        | deploy replica of resnet50-inference
t= 390.0s | replica    | rpi3_12              | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t= 391.0s | replica    | rpi3_13              | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 392.0s | replica    | rpi3_14              | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 393.0s | replica    | rpi4_8               | resnet50-inference-residential | deploy replica of resnet50-inference-residential
t= 394.0s | replica    | nuc_14               | resnet50-training         | deploy replica of resnet50-training
t= 395.0s | replica    | nuc_15               | resnet50-training-downtown | deploy replica of resnet50-training-downtown
t= 396.0s | replica    | rockpi_30            | speech-inference          | startup replica of speech-inference
t= 397.0s | replica    | rockpi_30            | speech-inference          | setup replica of speech-inference
t= 398.0s | replica    | rockpi_0             | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 399.0s | replica    | rockpi_0             | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 400.0s | replica    | rpi4_43              | resnet50-inference        | startup replica of resnet50-inference
t= 401.0s | replica    | rpi4_43              | resnet50-inference        | setup replica of resnet50-inference
t= 402.0s | replica    | rpi3_12              | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t= 403.0s | replica    | rpi3_12              | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 404.0s | replica    | rpi3_13              | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 405.0s | replica    | rpi3_13              | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 406.0s | replica    | rpi3_14              | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 407.0s | replica    | rpi3_14              | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 408.0s | replica    | rpi4_8               | resnet50-inference-residential | startup replica of resnet50-inference-residential
t= 409.0s | replica    | rpi4_8               | resnet50-inference-residential | setup replica of resnet50-inference-residential
t= 410.0s | replica    | rockpi_16            | resnet50-preprocessing    | startup replica of resnet50-preprocessing
t= 411.0s | replica    | rockpi_16            | resnet50-preprocessing    | setup replica of resnet50-preprocessing
t= 412.0s | replica    | rockpi_16            | resnet50-preprocessing    | finish replica of resnet50-preprocessing
t= 413.0s | replica    | rockpi_18            | resnet50-preprocessing-suburb | startup replica of resnet50-preprocessing-suburb
t= 414.0s | replica    | rockpi_18            | resnet50-preprocessing-suburb | setup replica of resnet50-preprocessing-suburb
t= 415.0s | replica    | rockpi_18            | resnet50-preprocessing-suburb | finish replica of resnet50-preprocessing-suburb
t= 416.0s | replica    | nuc_14               | resnet50-training         | startup replica of resnet50-training
t= 417.0s | replica    | nuc_14               | resnet50-training         | setup replica of resnet50-training
t= 418.0s | replica    | nuc_14               | resnet50-training         | finish replica of resnet50-training
t= 419.0s | replica    | nuc_15               | resnet50-training-downtown | startup replica of resnet50-training-downtown
t= 420.0s | replica    | nuc_15               | resnet50-training-downtown | setup replica of resnet50-training-downtown
t= 421.0s | replica    | nuc_15               | resnet50-training-downtown | finish replica of resnet50-training-downtown
t= 422.0s | replica    | rockpi_23            | speech-inference          | deploy replica of speech-inference
t= 423.0s | replica    | rockpi_23            | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 424.0s | replica    | rockpi_23            | speech-inference-downtown | startup replica of speech-inference-downtown
t= 425.0s | replica    | rockpi_23            | speech-inference-downtown | setup replica of speech-inference-downtown
t= 426.0s | replica    | rockpi_31            | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 427.0s | replica    | rockpi_31            | speech-inference-industrial | deploy replica of speech-inference-industrial
t= 428.0s | replica    | rockpi_31            | speech-inference-industrial | startup replica of speech-inference-industrial
t= 429.0s | replica    | rockpi_31            | speech-inference-industrial | setup replica of speech-inference-industrial
t= 430.0s | replica    | rockpi_4             | resnet50-preprocessing    | deploy replica of resnet50-preprocessing
t= 431.0s | replica    | rockpi_4             | resnet50-preprocessing-downtown | deploy replica of resnet50-preprocessing-downtown
t= 432.0s | replica    | rockpi_4             | resnet50-preprocessing-downtown | startup replica of resnet50-preprocessing-downtown
t= 433.0s | replica    | rockpi_4             | resnet50-preprocessing-downtown | setup replica of resnet50-preprocessing-downtown
t= 434.0s | replica    | rockpi_4             | resnet50-preprocessing-downtown | finish replica of resnet50-preprocessing-downtown
t= 435.0s | replica    | rockpi_3             | resnet50-preprocessing-suburb | deploy replica of resnet50-preprocessing-suburb
t= 436.0s | replica    | rockpi_3             | resnet50-preprocessing-industrial | deploy replica of resnet50-preprocessing-industrial
t= 437.0s | replica    | rockpi_3             | resnet50-preprocessing-industrial | startup replica of resnet50-preprocessing-industrial
t= 438.0s | replica    | rockpi_3             | resnet50-preprocessing-industrial | setup replica of resnet50-preprocessing-industrial
t= 439.0s | replica    | rockpi_3             | resnet50-preprocessing-industrial | finish replica of resnet50-preprocessing-industrial
t= 440.0s | replica    | rpi4_9               | resnet50-inference        | deploy replica of resnet50-inference
t= 441.0s | replica    | rpi4_26              | resnet50-inference-downtown | deploy replica of resnet50-inference-downtown
t= 442.0s | replica    | rpi4_27              | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 443.0s | replica    | rpi4_16              | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 444.0s | replica    | rpi4_17              | resnet50-inference-residential | deploy replica of resnet50-inference-residential
t= 445.0s | replica    | nuc_16               | resnet50-training         | deploy replica of resnet50-training
t= 446.0s | replica    | nuc_17               | resnet50-training-downtown | deploy replica of resnet50-training-downtown
t= 447.0s | replica    | rockpi_23            | speech-inference          | startup replica of speech-inference
t= 448.0s | replica    | rockpi_23            | speech-inference          | setup replica of speech-inference
t= 449.0s | replica    | rockpi_31            | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 450.0s | replica    | rockpi_31            | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 451.0s | replica    | rpi4_9               | resnet50-inference        | startup replica of resnet50-inference
t= 452.0s | replica    | rpi4_9               | resnet50-inference        | setup replica of resnet50-inference
t= 453.0s | replica    | rpi4_26              | resnet50-inference-downtown | startup replica of resnet50-inference-downtown
t= 454.0s | replica    | rpi4_26              | resnet50-inference-downtown | setup replica of resnet50-inference-downtown
t= 455.0s | replica    | rpi4_27              | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 456.0s | replica    | rpi4_27              | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 457.0s | replica    | rpi4_16              | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 458.0s | replica    | rpi4_16              | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 459.0s | replica    | rpi4_17              | resnet50-inference-residential | startup replica of resnet50-inference-residential
